ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
sand-Malayalam-thirtythree-1,,sand-Malayalam,thirtythree,muppɑti mu:ɳɳə,muppɑti_mu:ɳɳə,,,,,,,
sand-Malayalam-thirtyfour-1,,sand-Malayalam,thirtyfour,muppɑti ɳɑ:lə,muppɑti_ɳɑ:lə,,,,,,,
sand-Malayalam-thirtyfive-1,,sand-Malayalam,thirtyfive,muppɑti ɑɲjə,muppɑti_ɑɲjə,,,,,,,
sand-Malayalam-thirtysix-1,,sand-Malayalam,thirtysix,muppɑti ɑ:rə,muppɑti_ɑ:rə,,,,,,,
sand-Malayalam-thirtyseven-1,,sand-Malayalam,thirtyseven,muppɑti e:ɽə,muppɑti_e:ɽə,,,,,,,
sand-Malayalam-thirtyeight-1,,sand-Malayalam,thirtyeight,muppɑti eʈʈə,muppɑti_eʈʈə,,,,,,,
sand-Malayalam-thirtynine-1,,sand-Malayalam,thirtynine,muppɑti ombɑtə,muppɑti_ombɑtə,,,,,,,
sand-Malayalam-forty-1,,sand-Malayalam,forty,ɳɑ:lpɑtə,ɳɑ:lpɑtə,,,,,,,
sand-Malayalam-fortyone-1,,sand-Malayalam,fortyone,ɳɑ:lpɑtti oɳɳə,ɳɑ:lpɑtti_oɳɳə,,,,,,,
sand-Malayalam-fortytwo-1,,sand-Malayalam,fortytwo,ɳɑ:lpɑtti rɑɳɖə,ɳɑ:lpɑtti_rɑɳɖə,,,,,,,
sand-Malayalam-fortythree-1,,sand-Malayalam,fortythree,ɳɑ:lpɑtti mu:ɳɳə,ɳɑ:lpɑtti_mu:ɳɳə,,,,,,,
sand-Malayalam-fortyfour-1,,sand-Malayalam,fortyfour,ɳɑ:lpɑtti ɳɑ:lə,ɳɑ:lpɑtti_ɳɑ:lə,,,,,,,
sand-Malayalam-fortyfive-1,,sand-Malayalam,fortyfive,ɳɑ:lpɑtti ɑɲjə,ɳɑ:lpɑtti_ɑɲjə,,,,,,,
sand-Malayalam-fortysix-1,,sand-Malayalam,fortysix,ɳɑ:lpɑtti ɑ:rə,ɳɑ:lpɑtti_ɑ:rə,,,,,,,
sand-Malayalam-fortyseven-1,,sand-Malayalam,fortyseven,ɳɑ:lpɑtti e:ɽə,ɳɑ:lpɑtti_e:ɽə,,,,,,,
sand-Malayalam-fortyeight-1,,sand-Malayalam,fortyeight,ɳɑ:lpɑtti eʈʈə,ɳɑ:lpɑtti_eʈʈə,,,,,,,
sand-Malayalam-fortynine-1,,sand-Malayalam,fortynine,ɳɑ:lpɑtti ombɑtə,ɳɑ:lpɑtti_ombɑtə,,,,,,,
sand-Malayalam-fifty-1,,sand-Malayalam,fifty,ɑmbɑtə,ɑmbɑtə,,,,,,,
sand-Malayalam-fiftyone-1,,sand-Malayalam,fiftyone,ɑmbɑtti oɳɳə,ɑmbɑtti_oɳɳə,,,,,,,
sand-Malayalam-fiftytwo-1,,sand-Malayalam,fiftytwo,ɑmbɑtt irɑɳɖə,ɑmbɑtt_irɑɳɖə,,,,,,,
sand-Malayalam-fiftythree-1,,sand-Malayalam,fiftythree,ɑmbɑtti mu:ɳɳə,ɑmbɑtti_mu:ɳɳə,,,,,,,
sand-Malayalam-fiftyfour-1,,sand-Malayalam,fiftyfour,ɑmbɑtti ɳɑ:lə,ɑmbɑtti_ɳɑ:lə,,,,,,,
sand-Malayalam-fiftyfive-1,,sand-Malayalam,fiftyfive,ɑmbɑtti ɑɲjə,ɑmbɑtti_ɑɲjə,,,,,,,
sand-Malayalam-fiftysix-1,,sand-Malayalam,fiftysix,ɑmbɑtti ɑ:rə,ɑmbɑtti_ɑ:rə,,,,,,,
sand-Malayalam-fiftyseven-1,,sand-Malayalam,fiftyseven,ɑmbɑtti e:ɽə,ɑmbɑtti_e:ɽə,,,,,,,
sand-Malayalam-fiftyeight-1,,sand-Malayalam,fiftyeight,ɑmbɑtti eʈʈə,ɑmbɑtti_eʈʈə,,,,,,,
sand-Malayalam-fiftynine-1,,sand-Malayalam,fiftynine,ɑmbɑtti ombɑtə,ɑmbɑtti_ombɑtə,,,,,,,
sand-Malayalam-sixty-1,,sand-Malayalam,sixty,ɑrupɑtə,ɑrupɑtə,,,,,,,
sand-Malayalam-sixtyone-1,,sand-Malayalam,sixtyone,ɑrupɑtti oɳɳə,ɑrupɑtti_oɳɳə,,,,,,,
sand-Malayalam-sixtytwo-1,,sand-Malayalam,sixtytwo,ɑrupɑtti rɑɳɖə,ɑrupɑtti_rɑɳɖə,,,,,,,
sand-Malayalam-sixtythree-1,,sand-Malayalam,sixtythree,ɑrupɑtti mu:ɳɳə,ɑrupɑtti_mu:ɳɳə,,,,,,,
sand-Malayalam-sixtyfour-1,,sand-Malayalam,sixtyfour,ɑrupɑtti ɳɑ:lə,ɑrupɑtti_ɳɑ:lə,,,,,,,
sand-Malayalam-sixtyfive-1,,sand-Malayalam,sixtyfive,ɑrupɑtti ɑɲjə,ɑrupɑtti_ɑɲjə,,,,,,,
sand-Malayalam-sixtysix-1,,sand-Malayalam,sixtysix,ɑrupɑtti ɑ:rə,ɑrupɑtti_ɑ:rə,,,,,,,
sand-Malayalam-sixtyseven-1,,sand-Malayalam,sixtyseven,ɑrupɑtti e:ɽə,ɑrupɑtti_e:ɽə,,,,,,,
sand-Malayalam-sixtyeight-1,,sand-Malayalam,sixtyeight,ɑrupɑtti eʈʈə,ɑrupɑtti_eʈʈə,,,,,,,
sand-Malayalam-sixtynine-1,,sand-Malayalam,sixtynine,ɑrupɑtti ombɑtə,ɑrupɑtti_ombɑtə,,,,,,,
sand-Malayalam-seventy-1,,sand-Malayalam,seventy,eɽupɑtə,eɽupɑtə,,,,,,,
sand-Malayalam-seventyone-1,,sand-Malayalam,seventyone,eɽupɑtti oɳɳə,eɽupɑtti_oɳɳə,,,,,,,
sand-Malayalam-seventytwo-1,,sand-Malayalam,seventytwo,eɽupɑtti rɑɳɖə,eɽupɑtti_rɑɳɖə,,,,,,,
sand-Malayalam-seventythree-1,,sand-Malayalam,seventythree,eɽupɑtti mu:ɳɳə,eɽupɑtti_mu:ɳɳə,,,,,,,
sand-Malayalam-seventyfour-1,,sand-Malayalam,seventyfour,eɽupɑtti ɳɑ:lə,eɽupɑtti_ɳɑ:lə,,,,,,,
sand-Malayalam-seventyfive-1,,sand-Malayalam,seventyfive,eɽupɑtti ɑɲjə,eɽupɑtti_ɑɲjə,,,,,,,
sand-Malayalam-seventysix-1,,sand-Malayalam,seventysix,eɽupɑtti ɑ:rə,eɽupɑtti_ɑ:rə,,,,,,,
sand-Malayalam-seventyseven-1,,sand-Malayalam,seventyseven,eɽupɑtti e:ɽə,eɽupɑtti_e:ɽə,,,,,,,
sand-Malayalam-seventyeight-1,,sand-Malayalam,seventyeight,eɽupɑtti eʈʈə,eɽupɑtti_eʈʈə,,,,,,,
sand-Malayalam-seventynine-1,,sand-Malayalam,seventynine,eɽupɑtti ombɑtə,eɽupɑtti_ombɑtə,,,,,,,
sand-Malayalam-eighty-1,,sand-Malayalam,eighty,eɳpɑtə,eɳpɑtə,,,,,,,
sand-Malayalam-eightyone-1,,sand-Malayalam,eightyone,eɳpɑtti oɳɳə,eɳpɑtti_oɳɳə,,,,,,,
sand-Malayalam-eightytwo-1,,sand-Malayalam,eightytwo,eɳpɑtti rɑɳɖə,eɳpɑtti_rɑɳɖə,,,,,,,
sand-Malayalam-eightythree-1,,sand-Malayalam,eightythree,eɳpɑtti mu:ɳɳə,eɳpɑtti_mu:ɳɳə,,,,,,,
sand-Malayalam-eightyfour-1,,sand-Malayalam,eightyfour,eɳpɑtti ɳɑ:lə,eɳpɑtti_ɳɑ:lə,,,,,,,
sand-Malayalam-eightyfive-1,,sand-Malayalam,eightyfive,eɳpɑtti ɑɲjə,eɳpɑtti_ɑɲjə,,,,,,,
sand-Malayalam-eightysix-1,,sand-Malayalam,eightysix,eɳpɑtti ɑ:rə,eɳpɑtti_ɑ:rə,,,,,,,
sand-Malayalam-eightyseven-1,,sand-Malayalam,eightyseven,eɳpɑtti e:ɽə,eɳpɑtti_e:ɽə,,,,,,,
sand-Malayalam-eightyeight-1,,sand-Malayalam,eightyeight,eɳpɑtti eʈʈə,eɳpɑtti_eʈʈə,,,,,,,
sand-Malayalam-eightynine-1,,sand-Malayalam,eightynine,eɳpɑtti ombɑtə,eɳpɑtti_ombɑtə,,,,,,,
sand-Malayalam-ninety-1,,sand-Malayalam,ninety,tɔɳɳu:r,tɔɳɳu:r,,,,,,,
sand-Malayalam-ninetyone-1,,sand-Malayalam,ninetyone,tɔɳɳu:tti oɳɳə,tɔɳɳu:tti_oɳɳə,,,,,,,
sand-Malayalam-ninetytwo-1,,sand-Malayalam,ninetytwo,tɔɳɳu:tti rɑɳɖə,tɔɳɳu:tti_rɑɳɖə,,,,,,,
sand-Malayalam-ninetythree-1,,sand-Malayalam,ninetythree,tɔɳɳu:tti mu:ɳɳə,tɔɳɳu:tti_mu:ɳɳə,,,,,,,
sand-Malayalam-ninetyfour-1,,sand-Malayalam,ninetyfour,tɔɳɳu:tti ɳɑ:lə,tɔɳɳu:tti_ɳɑ:lə,,,,,,,
sand-Malayalam-ninetyfive-1,,sand-Malayalam,ninetyfive,tɔɳɳu:tti ɑɲjə,tɔɳɳu:tti_ɑɲjə,,,,,,,
sand-Malayalam-ninetysix-1,,sand-Malayalam,ninetysix,tɔɳɳu:tti ɑ:rə,tɔɳɳu:tti_ɑ:rə,,,,,,,
sand-Malayalam-ninetyseven-1,,sand-Malayalam,ninetyseven,tɔɳɳu:tti e:ɽə,tɔɳɳu:tti_e:ɽə,,,,,,,
sand-Malayalam-ninetyeight-1,,sand-Malayalam,ninetyeight,tɔɳɳu:tti eʈʈə,tɔɳɳu:tti_eʈʈə,,,,,,,
sand-Malayalam-ninetynine-1,,sand-Malayalam,ninetynine,tɔɳɳu:tti ombɑtə,tɔɳɳu:tti_ombɑtə,,,,,,,
sand-Malayalam-hundred-1,,sand-Malayalam,hundred,ɳu:rə,ɳu:rə,,,,,,,
sand-Malayalam-thousand-1,,sand-Malayalam,thousand,ɑ:jirəm,ɑ:jirəm,,,,,,,
sand-Telugu-one-1,,sand-Telugu,one,okəʈʈɪ,okəʈʈɪ,,,,,,,
sand-Telugu-two-1,,sand-Telugu,two,renɖu,renɖu,,,,,,,
sand-Telugu-three-1,,sand-Telugu,three,muɖu,muɖu,,,,,,,
sand-Telugu-four-1,,sand-Telugu,four,nɑ:ɭuɡu,nɑ:ɭuɡu,,,,,,,
sand-Telugu-five-1,,sand-Telugu,five,ɑ:idu,ɑ:idu,,,,,,,
sand-Telugu-six-1,,sand-Telugu,six,ɑ:ru,ɑ:ru,,,,,,,
sand-Telugu-seven-1,,sand-Telugu,seven,e:ɖu,e:ɖu,,,,,,,
sand-Telugu-eight-1,,sand-Telugu,eight,ennɪdɪ,ennɪdɪ,,,,,,,
sand-Telugu-nine-1,,sand-Telugu,nine,tommɪdɪ,tommɪdɪ,,,,,,,
sand-Telugu-ten-1,,sand-Telugu,ten,pədɪ,pədɪ,,,,,,,
sand-Telugu-eleven-1,,sand-Telugu,eleven,pədəkunɖu,pədəkunɖu,,,,,,,
sand-Telugu-twelve-1,,sand-Telugu,twelve,pənnenɖu,pənnenɖu,,,,,,,
sand-Telugu-thirteen-1,,sand-Telugu,thirteen,pədəmuɖu,pədəmuɖu,,,,,,,
sand-Telugu-fourteen-1,,sand-Telugu,fourteen,pədənɑɭuɡu,pədənɑɭuɡu,,,,,,,
sand-Telugu-fifteen-1,,sand-Telugu,fifteen,pədəhenu,pədəhenu,,,,,,,
sand-Telugu-sixteen-1,,sand-Telugu,sixteen,pədəhɑ:ru,pədəhɑ:ru,,,,,,,
sand-Telugu-seventeen-1,,sand-Telugu,seventeen,perɪheɖu,perɪheɖu,,,,,,,
sand-Telugu-eighteen-1,,sand-Telugu,eighteen,pəddenmɪdɪ,pəddenmɪdɪ,,,,,,,
sand-Telugu-nineteen-1,,sand-Telugu,nineteen,pəntõmɪdɪ,pəntõmɪdɪ,,,,,,,
sand-Telugu-twenty-1,,sand-Telugu,twenty,erəʋəɪ,erəʋəɪ,,,,,,,
sand-Telugu-twentyone-1,,sand-Telugu,twentyone,erəʋəɪ okəʈʈɪ,erəʋəɪ_okəʈʈɪ,,,,,,,
sand-Telugu-twentytwo-1,,sand-Telugu,twentytwo,erəʋəɪ renɖu,erəʋəɪ_renɖu,,,,,,,
sand-Telugu-twentythree-1,,sand-Telugu,twentythree,erəʋəɪ muɖu,erəʋəɪ_muɖu,,,,,,,
sand-Telugu-twentyfour-1,,sand-Telugu,twentyfour,erəʋəɪ nɑ:ɭuɡu,erəʋəɪ_nɑ:ɭuɡu,,,,,,,
sand-Telugu-twentyfive-1,,sand-Telugu,twentyfive,erəʋəɪ ɑ:idu,erəʋəɪ_ɑ:idu,,,,,,,
sand-Telugu-twentysix-1,,sand-Telugu,twentysix,erəʋəɪ ɑ:ru,erəʋəɪ_ɑ:ru,,,,,,,
sand-Telugu-twentyseven-1,,sand-Telugu,twentyseven,erəʋəɪ e:ɖu,erəʋəɪ_e:ɖu,,,,,,,
sand-Telugu-twentyeight-1,,sand-Telugu,twentyeight,erəʋəɪ ɪnnɪdɪ,erəʋəɪ_ɪnnɪdɪ,,,,,,,
sand-Telugu-twentynine-1,,sand-Telugu,twentynine,erəʋəɪ tommɪdɪ,erəʋəɪ_tommɪdɪ,,,,,,,
sand-Telugu-thirty-1,,sand-Telugu,thirty,muppəɪ,muppəɪ,,,,,,,
sand-Telugu-thirtyone-1,,sand-Telugu,thirtyone,muppəɪ okəʈʈɪ,muppəɪ_okəʈʈɪ,,,,,,,
sand-Telugu-thirtytwo-1,,sand-Telugu,thirtytwo,muppəɪ renɖu,muppəɪ_renɖu,,,,,,,
sand-Telugu-thirtythree-1,,sand-Telugu,thirtythree,muppəɪ muɖu,muppəɪ_muɖu,,,,,,,
sand-Telugu-thirtyfour-1,,sand-Telugu,thirtyfour,muppəɪ nɑ:ɭuɡu,muppəɪ_nɑ:ɭuɡu,,,,,,,
sand-Telugu-thirtyfive-1,,sand-Telugu,thirtyfive,muppəɪ ɑ:idu,muppəɪ_ɑ:idu,,,,,,,
sand-Telugu-thirtysix-1,,sand-Telugu,thirtysix,muppəɪ ɑ:ru,muppəɪ_ɑ:ru,,,,,,,
sand-Telugu-thirtyseven-1,,sand-Telugu,thirtyseven,muppəɪ e:ɖu,muppəɪ_e:ɖu,,,,,,,
sand-Telugu-thirtyeight-1,,sand-Telugu,thirtyeight,muppəɪ ɪnnɪdɪ,muppəɪ_ɪnnɪdɪ,,,,,,,
sand-Telugu-thirtynine-1,,sand-Telugu,thirtynine,muppəɪ tommɪdɪ,muppəɪ_tommɪdɪ,,,,,,,
sand-Telugu-forty-1,,sand-Telugu,forty,nələbəɪ,nələbəɪ,,,,,,,
sand-Telugu-fortyone-1,,sand-Telugu,fortyone,nələbəɪ okəʈʈɪ,nələbəɪ_okəʈʈɪ,,,,,,,
sand-Telugu-fortytwo-1,,sand-Telugu,fortytwo,nələbəɪ renɖu,nələbəɪ_renɖu,,,,,,,
sand-Telugu-fortythree-1,,sand-Telugu,fortythree,nələbəɪ muɖu,nələbəɪ_muɖu,,,,,,,
sand-Telugu-fortyfour-1,,sand-Telugu,fortyfour,nələbəɪ nɑ:ɭuɡu,nələbəɪ_nɑ:ɭuɡu,,,,,,,
sand-Telugu-fortyfive-1,,sand-Telugu,fortyfive,nələbəɪ ɑ:idu,nələbəɪ_ɑ:idu,,,,,,,
sand-Telugu-fortysix-1,,sand-Telugu,fortysix,nələbəɪ ɑ:ru,nələbəɪ_ɑ:ru,,,,,,,
sand-Telugu-fortyseven-1,,sand-Telugu,fortyseven,nələbəɪ e:ɖu,nələbəɪ_e:ɖu,,,,,,,
sand-Telugu-fortyeight-1,,sand-Telugu,fortyeight,nələbəɪ ɪnnɪdɪ,nələbəɪ_ɪnnɪdɪ,,,,,,,
sand-Telugu-fortynine-1,,sand-Telugu,fortynine,nələbəɪ tommɪdɪ,nələbəɪ_tommɪdɪ,,,,,,,
sand-Telugu-fifty-1,,sand-Telugu,fifty,jɑbəɪ,jɑbəɪ,,,,,,,
sand-Telugu-fiftyone-1,,sand-Telugu,fiftyone,jɑbəɪ okəʈʈɪ,jɑbəɪ_okəʈʈɪ,,,,,,,
sand-Telugu-fiftytwo-1,,sand-Telugu,fiftytwo,jɑbəɪ renɖu,jɑbəɪ_renɖu,,,,,,,
sand-Telugu-fiftythree-1,,sand-Telugu,fiftythree,jɑbəɪ muɖu,jɑbəɪ_muɖu,,,,,,,
sand-Telugu-fiftyfour-1,,sand-Telugu,fiftyfour,jɑbəɪ nɑ:ɭuɡu,jɑbəɪ_nɑ:ɭuɡu,,,,,,,
sand-Telugu-fiftyfive-1,,sand-Telugu,fiftyfive,jɑbəɪ ɑ:idu,jɑbəɪ_ɑ:idu,,,,,,,
sand-Telugu-fiftysix-1,,sand-Telugu,fiftysix,jɑbəɪ ɑ:ru,jɑbəɪ_ɑ:ru,,,,,,,
sand-Telugu-fiftyseven-1,,sand-Telugu,fiftyseven,jɑbəɪ e:ɖu,jɑbəɪ_e:ɖu,,,,,,,
sand-Telugu-fiftyeight-1,,sand-Telugu,fiftyeight,jɑbəɪ ɪnnɪdɪ,jɑbəɪ_ɪnnɪdɪ,,,,,,,
sand-Telugu-fiftynine-1,,sand-Telugu,fiftynine,jɑbəɪ tommɪdɪ,jɑbəɪ_tommɪdɪ,,,,,,,
sand-Telugu-sixty-1,,sand-Telugu,sixty,ɑ:rəʋəɪ,ɑ:rəʋəɪ,,,,,,,
sand-Telugu-sixtyone-1,,sand-Telugu,sixtyone,ɑ:rəʋəɪ okəʈʈɪ,ɑ:rəʋəɪ_okəʈʈɪ,,,,,,,
sand-Telugu-sixtytwo-1,,sand-Telugu,sixtytwo,ɑ:rəʋəɪ renɖu,ɑ:rəʋəɪ_renɖu,,,,,,,
sand-Telugu-sixtythree-1,,sand-Telugu,sixtythree,ɑ:rəʋəɪ muɖu,ɑ:rəʋəɪ_muɖu,,,,,,,
sand-Telugu-sixtyfour-1,,sand-Telugu,sixtyfour,ɑ:rəʋəɪ nɑ:ɭuɡu,ɑ:rəʋəɪ_nɑ:ɭuɡu,,,,,,,
sand-Telugu-sixtyfive-1,,sand-Telugu,sixtyfive,ɑ:rəʋəɪ ɑ:idu,ɑ:rəʋəɪ_ɑ:idu,,,,,,,
sand-Telugu-sixtysix-1,,sand-Telugu,sixtysix,ɑ:rəʋəɪ ɑ:ru,ɑ:rəʋəɪ_ɑ:ru,,,,,,,
sand-Telugu-sixtyseven-1,,sand-Telugu,sixtyseven,ɑ:rəʋəɪ e:ɖu,ɑ:rəʋəɪ_e:ɖu,,,,,,,
sand-Telugu-sixtyeight-1,,sand-Telugu,sixtyeight,ɑ:rəʋəɪ ɪnnɪdɪ,ɑ:rəʋəɪ_ɪnnɪdɪ,,,,,,,
sand-Telugu-sixtynine-1,,sand-Telugu,sixtynine,ɑ:rəʋəɪ tommɪdɪ,ɑ:rəʋəɪ_tommɪdɪ,,,,,,,
sand-Telugu-seventy-1,,sand-Telugu,seventy,ɖebbəɪ,ɖebbəɪ,,,,,,,
sand-Telugu-seventyone-1,,sand-Telugu,seventyone,ɖebbəɪ okəʈʈɪ,ɖebbəɪ_okəʈʈɪ,,,,,,,
sand-Telugu-seventytwo-1,,sand-Telugu,seventytwo,ɖebbəɪ renɖu,ɖebbəɪ_renɖu,,,,,,,
sand-Telugu-seventythree-1,,sand-Telugu,seventythree,ɖebbəɪ muɖu,ɖebbəɪ_muɖu,,,,,,,
sand-Telugu-seventyfour-1,,sand-Telugu,seventyfour,ɖebbəɪ nɑ:ɭuɡu,ɖebbəɪ_nɑ:ɭuɡu,,,,,,,
sand-Telugu-seventyfive-1,,sand-Telugu,seventyfive,ɖebbəɪ ɑ:idu,ɖebbəɪ_ɑ:idu,,,,,,,
sand-Telugu-seventysix-1,,sand-Telugu,seventysix,ɖebbəɪ ɑ:ru,ɖebbəɪ_ɑ:ru,,,,,,,
sand-Telugu-seventyseven-1,,sand-Telugu,seventyseven,ɖebbəɪ e:ɖu,ɖebbəɪ_e:ɖu,,,,,,,
sand-Telugu-seventyeight-1,,sand-Telugu,seventyeight,ɖebbəɪ ɪnnɪdɪ,ɖebbəɪ_ɪnnɪdɪ,,,,,,,
sand-Telugu-seventynine-1,,sand-Telugu,seventynine,ɖebbəɪ tommɪdɪ,ɖebbəɪ_tommɪdɪ,,,,,,,
sand-Telugu-eighty-1,,sand-Telugu,eighty,enəbbəɪ,enəbbəɪ,,,,,,,
sand-Telugu-eightyone-1,,sand-Telugu,eightyone,enəbbəɪ okəʈʈɪ,enəbbəɪ_okəʈʈɪ,,,,,,,
sand-Telugu-eightytwo-1,,sand-Telugu,eightytwo,enəbbəɪ renɖu,enəbbəɪ_renɖu,,,,,,,
sand-Telugu-eightythree-1,,sand-Telugu,eightythree,enəbbəɪ muɖu,enəbbəɪ_muɖu,,,,,,,
sand-Telugu-eightyfour-1,,sand-Telugu,eightyfour,enəbbəɪ nɑ:ɭuɡu,enəbbəɪ_nɑ:ɭuɡu,,,,,,,
sand-Telugu-eightyfive-1,,sand-Telugu,eightyfive,enəbbəɪ ɑ:idu,enəbbəɪ_ɑ:idu,,,,,,,
sand-Telugu-eightysix-1,,sand-Telugu,eightysix,enəbbəɪ ɑ:ru,enəbbəɪ_ɑ:ru,,,,,,,
sand-Telugu-eightyseven-1,,sand-Telugu,eightyseven,enəbbəɪ e:ɖu,enəbbəɪ_e:ɖu,,,,,,,
sand-Telugu-eightyeight-1,,sand-Telugu,eightyeight,enəbbəɪ ɪnnɪdɪ,enəbbəɪ_ɪnnɪdɪ,,,,,,,
sand-Telugu-eightynine-1,,sand-Telugu,eightynine,enəbbəɪ tommɪdɪ,enəbbəɪ_tommɪdɪ,,,,,,,
sand-Telugu-ninety-1,,sand-Telugu,ninety,tombəɪ,tombəɪ,,,,,,,
sand-Telugu-ninetyone-1,,sand-Telugu,ninetyone,tombəɪ okəʈʈɪ,tombəɪ_okəʈʈɪ,,,,,,,
sand-Telugu-ninetytwo-1,,sand-Telugu,ninetytwo,tombəɪ renɖu,tombəɪ_renɖu,,,,,,,
sand-Telugu-ninetythree-1,,sand-Telugu,ninetythree,tombəɪ muɖu,tombəɪ_muɖu,,,,,,,
sand-Telugu-ninetyfour-1,,sand-Telugu,ninetyfour,tombəɪ nɑ:ɭuɡu,tombəɪ_nɑ:ɭuɡu,,,,,,,
sand-Telugu-ninetyfive-1,,sand-Telugu,ninetyfive,tombəɪ ɑ:idu,tombəɪ_ɑ:idu,,,,,,,
sand-Telugu-ninetysix-1,,sand-Telugu,ninetysix,tombəɪ ɑ:ru,tombəɪ_ɑ:ru,,,,,,,
sand-Telugu-ninetyseven-1,,sand-Telugu,ninetyseven,tombəɪ e:ɖu,tombəɪ_e:ɖu,,,,,,,
sand-Telugu-ninetyeight-1,,sand-Telugu,ninetyeight,tombəɪ ɪnnɪdɪ,tombəɪ_ɪnnɪdɪ,,,,,,,
sand-Telugu-ninetynine-1,,sand-Telugu,ninetynine,tombəɪ tommɪdɪ,tombəɪ_tommɪdɪ,,,,,,,
sand-Telugu-hundred-1,,sand-Telugu,hundred,ʋəndɑ,ʋəndɑ,,,,,,,
sand-Telugu-thousand-1,,sand-Telugu,thousand,ʋeɪɡɪ,ʋeɪɡɪ,,,,,,,
sand-Kurukh-one-1,,sand-Kurukh,one,ond,ond,,,,,,,
sand-Kurukh-one-2,,sand-Kurukh,one,onʈɛ,onʈɛ,,,,,,,
sand-Kurukh-two-1,,sand-Kurukh,two,ẽɖ,ẽɖ,,,,,,,
sand-Kurukh-two-2,,sand-Kurukh,two,duɪ,duɪ,,,,,,,
sand-Kurukh-three-1,,sand-Kurukh,three,mund,mund,,,,,,,
sand-Kurukh-four-1,,sand-Kurukh,four,nɑ:kʰ,nɑ:kʰ,,,,,,,
sand-Kurukh-five-1,,sand-Kurukh,five,pənce,pənce,,,,,,,
sand-Kurukh-six-1,,sand-Kurukh,six,soj,soj,,,,,,,
sand-Kurukh-seven-1,,sand-Kurukh,seven,sɑ:j,sɑ:j,,,,,,,
sand-Kurukh-eight-1,,sand-Kurukh,eight,ɑ:kʰ,ɑ:kʰ,,,,,,,
sand-Kurukh-nine-1,,sand-Kurukh,nine,nəj,nəj,,,,,,,
sand-Kurukh-ten-1,,sand-Kurukh,ten,doj,doj,,,,,,,
sand-Kurukh-eleven-1,,sand-Kurukh,eleven,doj ond,doj_ond,,,,,,,
sand-Kurukh-twelve-1,,sand-Kurukh,twelve,doj ẽɖ,doj_ẽɖ,,,,,,,
sand-Kurukh-thirteen-1,,sand-Kurukh,thirteen,doj mund,doj_mund,,,,,,,
sand-Kurukh-fourteen-1,,sand-Kurukh,fourteen,doj nɑ:kʰ,doj_nɑ:kʰ,,,,,,,
sand-Kurukh-fifteen-1,,sand-Kurukh,fifteen,doj pənce,doj_pənce,,,,,,,
sand-Kurukh-sixteen-1,,sand-Kurukh,sixteen,doj soj,doj_soj,,,,,,,
sand-Kurukh-seventeen-1,,sand-Kurukh,seventeen,doj sɑ:j,doj_sɑ:j,,,,,,,
sand-Kurukh-eighteen-1,,sand-Kurukh,eighteen,doj ɑ:kʰ,doj_ɑ:kʰ,,,,,,,
sand-Kurukh-nineteen-1,,sand-Kurukh,nineteen,doj nəj,doj_nəj,,,,,,,
sand-Kurukh-twenty-1,,sand-Kurukh,twenty,ẽɖoj,ẽɖoj,,,,,,,
sand-Kurukh-twentyone-1,,sand-Kurukh,twentyone,ẽɖoj ond,ẽɖoj_ond,,,,,,,
sand-Kurukh-twentytwo-1,,sand-Kurukh,twentytwo,ẽɖoj ẽɖ,ẽɖoj_ẽɖ,,,,,,,
sand-Kurukh-twentythree-1,,sand-Kurukh,twentythree,ẽɖoj mund,ẽɖoj_mund,,,,,,,
sand-Kurukh-twentyfour-1,,sand-Kurukh,twentyfour,ẽɖoj nɑ:kʰ,ẽɖoj_nɑ:kʰ,,,,,,,
sand-Kurukh-twentyfive-1,,sand-Kurukh,twentyfive,ẽɖoj pənce,ẽɖoj_pənce,,,,,,,
sand-Kurukh-twentysix-1,,sand-Kurukh,twentysix,ẽɖoj soj,ẽɖoj_soj,,,,,,,
sand-Kurukh-twentyseven-1,,sand-Kurukh,twentyseven,ẽɖoj sɑ:j,ẽɖoj_sɑ:j,,,,,,,
sand-Kurukh-twentyeight-1,,sand-Kurukh,twentyeight,ẽɖoj ɑ:kʰ,ẽɖoj_ɑ:kʰ,,,,,,,
sand-Kurukh-twentynine-1,,sand-Kurukh,twentynine,ẽɖoj nəj,ẽɖoj_nəj,,,,,,,
sand-Kurukh-thirty-1,,sand-Kurukh,thirty,mundoj,mundoj,,,,,,,
sand-Kurukh-thirtyone-1,,sand-Kurukh,thirtyone,mundoj ond,mundoj_ond,,,,,,,
sand-Kurukh-thirtytwo-1,,sand-Kurukh,thirtytwo,mundoj ẽɖ,mundoj_ẽɖ,,,,,,,
sand-Kurukh-thirtythree-1,,sand-Kurukh,thirtythree,mundoj mund,mundoj_mund,,,,,,,
sand-Kurukh-thirtyfour-1,,sand-Kurukh,thirtyfour,mundoj nɑ:kʰ,mundoj_nɑ:kʰ,,,,,,,
sand-Kurukh-thirtyfive-1,,sand-Kurukh,thirtyfive,mundoj pənce,mundoj_pənce,,,,,,,
sand-Kurukh-thirtysix-1,,sand-Kurukh,thirtysix,mundoj soj,mundoj_soj,,,,,,,
sand-Kurukh-thirtyseven-1,,sand-Kurukh,thirtyseven,mundoj sɑ:j,mundoj_sɑ:j,,,,,,,
