Language,Glottocode,Language_ID,Concept,Form,Gloss,Alternate_gloss,Comment_glosser,Source,Meaning,Referent_resource,comment_referent_resource,tabooed,ligature_form,ligature_meaning,ligature_type: associative link = 1; commitative link = 2; covert/abstent = ?; number doesnt need ligatures = !; leave in comment if the ligature or conjunction can be inferred ,comment_ligature,comment_ligatures,Absolute_vs_contextual,comments_enumerative,class_marker,comment_classmarkers,Agreement_host,,currency
Aja_Gbe_2,ajab1235,ajab1235_2,thirty seven,ègbàn èhò àdrɛ,30+7,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,thirty seven,àmɛ́gbàn èhò àdrɛ,30+7,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,thirty eight,ègbàn èhò ènyi,30+8,,eight seems to be referential - a word denoting some body part or ligature - check this,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,thirty eight,àmɛ́gbàn èhò ènyi,30'+8,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,thirty eight,èvè tò lè èkamɛ̀,?,,,Tchitchi_1984: 377-390,,,,,tò lè,"and, with",,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,thirty eight,àmɛ́vè tò lè èkamɛ̀,?,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... tó lè,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,thirty nine,ègbàn èhò áshíɖèkè,30+(x-1),,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,thirty nine,àmɛ́gbàn èhò áshíɖèkè,30+(x-1),,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,thirty nine,ɖèka tò lè èkamɛ̀,?,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... tó lè,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty,èkà,40,,,Tchitchi_1984: 377-390,,,,,?,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty,àmɛ́kà,40,,,Tchitchi_1984: 377-390,,,,,àmɛ́,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty one,èkà èhò ɖèká,40+1,,,Tchitchi_1984: 377-390,,,,,èhò,and,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty one,àmɛ́kà èhò ɖèká,40+1,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty two,èkà èhò èvè,40+2,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty two,àmɛ́kà èhò èvè,40+2,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty three,àmɛ́kà èhò ètɔ́n,40+3,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty three,èkà èhò ètɔ́n,40+3,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty four,àmɛ́kà èhò ènɛ,40+4,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty four,èkà èhò ènɛ,40+4,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty five,àmɛ́kà èhò atɔ́n,40+5,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty five,èkà èhò atɔ́n,40+5,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty six,àmɛ́kà èhò adɛ́n,40+6,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty six,èkà èhò adɛ́n,40+6,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty seven,àmɛ́kà èhò àdrɛ,40+7,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty seven,èkà èhò àdrɛ,40+7,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty eight,àmɛ́kà èhò enyi,40+8,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty eight,èkà èhò enyi,40+8,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty eight,èvè tò lè èhòwómɛ,50-2,,,Tchitchi_1984: 377-390,,,,,tó lè,"and, with",,,,NA,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty eight,àmɛ́vè tò lè èhòwómɛ,50-2,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... tó lè,,,,,NA,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty nine,àmɛ́kà èhò áshíɖèkè,50-1,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty nine,èkà èhò áshíɖèkè,40+(10-1),,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,forty nine,ɖèkè tó lè èhòwómɛ,50-1,,ehowome is fifty,Tchitchi_1984: 377-390,,,,,tó lè,"and, with",,,,NA,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,fifty,èkà èhò wó,40+10,,,Tchitchi_1984: 377-390,,,,,èhò,,,,,1,,,,,,
Aja_Gbe_2,ajab1235,ajab1235_2,fifty,àmɛ́kà èhò wó,40+10,,,Tchitchi_1984: 377-390,,,,,àmɛ́ ... èhò,,,,,2,,,,,,
Aja_Gbe,ajab1235,ajab1235,one,èɖé,1,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,one,ɖeka,1,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,two,èvè,2,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,two,àmɛ̀vè,2,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,three,etɔ̀n,3,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,three,àmɛ̀tɔ̀n,3,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,four,énɛ́,4,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,four,àmɛ̀nɛ́,4,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,five,átɔ̀n,5,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,five,àmátɔn,5,,,Morley_2010:101-104,,,,,!,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,six,ádín,6,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,six,àmádín,6,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,seven,ádré,7,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,seven,àmádré,7,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,eight,ènyi,8,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,eight,àmɛ́nyí,8,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,nine,áshíɖèkè,x-1,,"hands minus one'? - ashi means hand nine àmááshíɖèkè ten ewó shortened as 'wi' ten àmɛ́wó eleven wídékà Numbers 11-19 are formed by concatenating wi- (‘ten’) and the short form of the number needed. The usual rules of hiatus resolution apply, thus if the short form is e- initial, the e- is dropped, but there is no change to consonant or a- initial forms. twelve wívè thirteen witɔ̀n fourteen wìnɛ̀ fifteen wíátɔ̀n sixteen wìàdɛn seventeen wìàdrɛ eighteen wínyí eighteen vè tó lè èwì mɛ̀ two leave twenty - subtractive nineteen ɖékà tó lè èwì mɛ̀ one leaves in twenty"" in neither case is the initial /e/ of èwi twenty pronounced",Morley_2010:101-104,,hand,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,nineteen,wiashiɖekɛ,20-1,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty,èwì,20,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty one,èwì vɔ̀n ɖèkà,20·1,,"wi - twenty, vɔ̀n most likely and one. 21-29 are formed with wi- ‘twenty’, von (meaning unknown) and the short form of a number 1-9. Examples of this are wivbn4eka 21 and wivonaton 25. The first tone of the word representing the units changes from H to L in this environment. Furthermore, the final syllable of wivonaton 25 surfaces with a H tone while L would be expected.",Morley_2010:101-104,,,,,vɔ̀n,and or with,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty two,èwì vɔ̀n vè,20·2,,,Morley_2010:101-104,,,,,vɔ̀n,and or with,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty three,èwì vɔ̀n tòn,20·3,,,Morley_2010:101-104,,,,,vɔ̀n,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty four,èwì vɔ̀n nɛ,20·4,,,Morley_2010:101-104,,,,,vɔ̀n,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty five,èwì vɔ̀n atɔ́n,20·5,,,Morley_2010:101-104,,,,,vɔ̀n,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty six,èwì vɔ̀n àdɛ́n,20·6,,,Morley_2010:101-104,,,,,vɔ̀n,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty seven,èwì vɔ̀n àdrɛ,20·7,,,Morley_2010:101-104,,,,,vɔ̀n,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty eight,èwì vɔ̀n nyi,20·8,,,Morley_2010:101-104,,,,,vɔ̀n,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,twenty nine,èwì vɔ̀n áshíɖèkè,20·(x-1),,,Morley_2010:101-104,,,,,vɔ̀n,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,thirty,ègbàn,30?,,"Numbers from 30-49 begin with a decimal base, egban ‘thirty’ or eka ‘forty’, which can then be followed by xd ‘plus’ (in other contexts ‘to hit’) and the short form of a number 1-10. Examples of this are egban xo ene 34 and eka xo adm 46.",Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,forty,èkà,40?,,"The number system begins to behave somewhat like a base-40 system at 40, but there are elements of base-20 and base-10 systems clearly visible.",Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,fifty,èkà xò wò,40+10,,"Other numbers from 41-999T (inclusive) are formed in two ways, depending upon the value of the units place. If the unit’s digit is between one and seven (inclusive), then the number is formed by the multiple of ten followed by xd and the units. For example, sixty-two is eka xo ewi xo eve (forty plus twenty plus two) and seventy-four is eka xd ewi xd ewo xd ene (forty plus twenty plus ten plus four). If the unit5s place is eight or nine, then like 18 and 19, the structure is ‘one/two leaves in . . . 5, for example eve to le eka xo ewi me (two leaves in forty plus ten).",Morley_2010:101-104,,,,,xò,to hit,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,sixty,èkà xò èwì,40+20,,,Morley_2010:101-104,,,,,xò,to hit,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,seventy,èkà xò èwì xò èwò,40+30,,,Morley_2010:101-104,,,,,xò,to hit,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,eighty,èkà èvè,40·4,,,Morley_2010:101-104,,,,,xò,to hit,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,ninety,èxà èvè xò èwò,(40·4)+10,,,Morley_2010:101-104,,,,,xò,to hit,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,hundred,èkà èvè xò èwì,(40·4)+20,,,Morley_2010:101-104,,,,,xò,to hit,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,hundred and fifty,èkà èvè xò èwì xò èwò,(40·4)+20+20,,,Morley_2010:101-104,,,,,xò,to hit,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,two hundred,èkà àtɔ̀n,40·5,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,thousand,kótókún,1000,,,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Aja_Gbe,ajab1235,ajab1235,thousand five hundred,ɖékà kóɖó èfàn,(1·1000)·1/2,,one thousand with half,Morley_2010:101-104,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,one,ɔ̀kʊ́n,1,,,Mensah1973,,,,,!,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,two,àɥɪ̀n,2,,,Mensah1973,,,,,!,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,three,àsàn,3,,,Mensah1973,,,,,!,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,four,ànlà,4,,,Mensah1973,,,,,!,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,five,ə̀nlù,5,,,Mensah1973,,,,,!,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,six,ə̀ʃiə̀,6,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,seven,ə̀súŋwà,7,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,eight,àwɔ̀twɛ̀,8,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,nine,àhɔ́nlà,9,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,ten,bùnlù,10,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,twenty,ànwùlùmá áɥɪ́n,10·2,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,thirty,ànwùlùmá ásán,10·3,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,forty,ànwùlùmá ánlá,10·4,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,fifty,àzùkkúá ə̀nlú,10·5,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,sixty,ànwùlùmá ə́ʃiə̀,10·6,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,seventy,ànwùlùmá ə̀súŋwà,10·7,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,eighty,ànwùlùmá àwɔ̀twɛ̀,10·8,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,ninety,ànwùlùmá àhɔ́nlà,10·9,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,hundred,yàlɛ́ ɔ̀kʊ́n,100·1,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,hundred,yàlɛ́,100,,,Mensah1973,,,,,?,,,,,,,,,,,
Ahanta,ahan1243,ahan1243,thousand,àbʊ̀mɪ̀n,1000,,,Mensah1973,,,,,?,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,one,ñam,1,,,KroppDakubu1976:28,,,,,!,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,two,joñ,2,,,KroppDakubu1976:28,,,,,!,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,three,ñahn,3,,,KroppDakubu1976:28,,,,,!,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,four,jar,4,,,KroppDakubu1976:28,,,,,!,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,five,jen,5,,,KroppDakubu1976:28,,,,,!,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,six,nohn,6,,,KroppDakubu1976:28,,,,,?,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,seven,lobŋ,6+1,,,KroppDakubu1976:28,,,,,?,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,eight,niwn,8,,,KroppDakubu1976:28,,,,,?,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,nine,libarm,10-1,,,KroppDakubu1976:28,,,,,?,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,ten,lɛw,10,,,KroppDakubu1976:28,,,,,?,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,eleven,lɛw ñam,10+1,,,KroppDakubu1976:28,,,,,0,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,fifteen,lɛw jen,10+5,,,KroppDakubu1976:28,,,,,0,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,twenty,likŋ,20,,,KroppDakubu1976:28,,,,,?,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,thirty,likŋ lele lɛw,20+10,,,KroppDakubu1976:28,,,,,lele,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,forty,ekŋ joñ,20·2,,,KroppDakubu1976:28,,,,,e,PL,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,fifty,ekŋ joñ lele lɛw,(20·2)+10,,,KroppDakubu1976:28,,,,,e ... lele,PL ... ,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,sixty,ekŋ nahn,10·3,,,KroppDakubu1976:28,,,,,e,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,seventy,ekŋ nahn lele lɛw,(10·3)+10,,,KroppDakubu1976:28,,,,,e ... lele,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,eighty,ekŋ jar,20·4,,,KroppDakubu1976:28,,,,,e,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,ninety,ekŋ jar lele lɛw,(20·4)+10,,,KroppDakubu1976:28,,,,,e ... lele,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,hundred,ekŋ jen,20·5,,,KroppDakubu1976:28,,,,,e,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,two hundred,ekŋ lɛw,20·10,,,KroppDakubu1976:28,,,,,e,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,four hundred,ekŋ jen jen sakp jar,(20·5)·4?,,,KroppDakubu1976:28,,,,,e,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,four hundred,ekŋ jen jen abu jar,(20·5)·4,,,KroppDakubu1976:28,,,,,e,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,million,fandi,1000000,,,KroppDakubu1976:28,,,,,?,,,,,,,,,,,
Adiokrou_2,adio1239,adio1239,two million,fandi joñ,1000000·2,,,KroppDakubu1976:28,,,,,?,,,,,,,,,,,
Adiokrou,adio1239,adio1239,one,ɲâm,1,,,,,,,,!,,,,,,,,,,,
Adiokrou,adio1239,adio1239,two,yoi,2,,,Delafosse1904:43,,,,,!,,,,,,,,,,,
Adiokrou,adio1239,adio1239,three,ñyaha,3,,,Delafosse1904:43,,,,,!,,,,,,,,,,,
Adiokrou,adio1239,adio1239,four,yaāra,4,,,Delafosse1904:43,,,,,!,,,,,,,,,,,
Adiokrou,adio1239,adio1239,five,yēn,5,,,Delafosse1904:43,,,,,!,,,,,,,,,,,
Adiokrou,adio1239,adio1239,six,nõhõ,6,,,Delafosse1904:43,,,,,?,,,,,,,,,,,
Adiokrou,adio1239,adio1239,seven,lohobo,6+1',,,Delafosse1904:43,,,,,?,,,,,,,,,,,
Adiokrou,adio1239,adio1239,eight,nīum,8,,,Delafosse1904:43,,,,,?,,,,,,,,,,,
Adiokrou,adio1239,adio1239,eight,nīwun,8,,,Delafosse1904:43,,,,,?,,,,,,,,,,,
Adiokrou,adio1239,adio1239,nine,bāāra,9,,,Delafosse1904:43,,,,,?,,,,,,,,,,,
Adiokrou,adio1239,adio1239,ten,lèũ,10,,,Delafosse1904:43,,,,,?,,,,,,,,,,,
Adiokrou,adio1239,adio1239,eleven,lèũ-ñyaam,10+1,,,Delafosse1904:43,,,,,0,,,,,,,,,,,
Adiokrou,adio1239,adio1239,twelve,lèũ-yoi,10+2,,,Delafosse1904:43,,,,,0,,,,,,,,,,,
Adiokrou,adio1239,adio1239,twenty,līkin,20?,,ekin is the plural form for likin,Delafosse1904:43,,,,,0,,,,,,,,,,,
Adiokrou,adio1239,adio1239,thirty,līkin-lèũ,20+10,,,Delafosse1904:43,,,,,0,,,,,,,,,,,
Adiokrou,adio1239,adio1239,forty,ēkin yoi,20·2,,,Delafosse1904:43,,,,,ē,PL,,,,,,,,,,
Adiokrou,adio1239,adio1239,fifty,ēkin yoi lèũ,(20·2)+10,,,Delafosse1904:43,,,,,ē,PL,,,,,,,,,,
Adiokrou,adio1239,adio1239,sixty,ēkin ñyaha,20·3,,,Delafosse1904:43,,,,,ē,PL,,,,,,,,,,
Adiokrou,adio1239,adio1239,seventy,ēkin ñyaha leèu,(20·3)+10,,,Delafosse1904:43,,,,,ē,PL,,,,,,,,,,
Adiokrou,adio1239,adio1239,eighty,ēkin yaārã,20·4,,,Delafosse1904:43,,,,,ē,PL,,,,,,,,,,
Adiokrou,adio1239,adio1239,ninety,ēkin yaārã,(20·4)+10,,,Delafosse1904:43,,,,,ē,PL,,,,,,,,,,
Adiokrou,adio1239,adio1239,hundred ,ēkin yēn,100,,,Delafosse1904:43,,,,,ē,PL,,,,,,,,,,
Adiokrou,adio1239,adio1239,two hundred,ēkin lèū,20·10,,,Delafosse1904:43,,,,,ē,PL,,,,,,,,,,
Adele,adel1244,adel1244,one,eki,1,,eke,Christaller1895:27,,,,,!,,,,,,,,,,,
Adele,adel1244,adel1244,two,enyó,2,,"The basic numbers are those for 1 -10, 20, 200, 2000. the others are built up in simple composition or in composition mediated by ma (me) “and”.",Christaller1895:27,,,,,!,,,,,,,,,,,
Adele,adel1244,adel1244,three,esié,3,,,Christaller1895:27,,,,,!,,,,,,,,,,,
Adele,adel1244,adel1244,four,ena,4,,,Christaller1895:27,,,,,!,,,,,,,,,,,
Adele,adel1244,adel1244,five,tõ,5,,,Christaller1895:27,,,,,!,,,,,,,,,,,
Adele,adel1244,adel1244,six,koro,6,,,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,seven,koroki,6·1,,,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,eight,nye,8,,,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,nine,nyeki,8+1,,ye̲ki,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,ten,fo,10,,"fu, fuo",Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,eleven,fo-eki,10+1,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,twelve,fo-enyó,10+2,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,thirteen,fo-esi,10+3,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,fourteen,fo-ena,10+4,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,fifteen,fo-nto,10+5,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,sixteen,fo-koro,10+6,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,seventeen,fo-koranke,10+(6+1),,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,eighteen,fo-nye,10+8,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,nineteen,fo-nyeki,10+8+1,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adele,adel1244,adel1244,twenty,dikplē,20,,fingers and toes are counted,Christaller1895:27,,"fingers, toes",,,?,,,,,,,,,,,
Adele,adel1244,adel1244,twenty one,dikplē-me-ki,20+1,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,twenty two,dikplē-me-enyõ,20+2,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,thirty,dikplē me-fo,20+10,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,forty,dikplē me-enyo,20·3,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,fifty,dikplē me-enyo me efo,(20·3)+10,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,sixty,ekplē-esi,20·3,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,seventy,ekplē-esi ma-fo,(20·3)+10,,,Christaller1895:27,,,,,ma,and?,,,,,,,,,,
Adele,adel1244,adel1244,eighty,ekplē-ena,20·4,,,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,ninety,ekplē-ena me-fo,(20·4)+10,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,hundred,ekplē-nto,20·5,,,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,two hundred,gakpē,100,,big20,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,three hundred,gakpē me kplēntõ,100·3,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,four hundred,nkpẽnyo,100·4,,,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,five hundred,nkpēnyo me-nkplẽtõ,(100·4)+100,,,Christaller1895:27,,,,,me,and,,,,,,,,,,
Adele,adel1244,adel1244,six hundred,nkpēnsi,100·6,,,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,thousand,nkpẽntõ,100·10,,,Christaller1895:27,,,,,?,,,,,,,,,,,
Adele,adel1244,adel1244,two thousand,bā,2000,,Cowrie pile,Christaller1895:27,,,,,!,,,,,,,,,,,
Adele,adel1244,adel1244,ten thousand,bā-tõ,2000·5,,,Christaller1895:27,,,,,0,,,,,,,,,,,
Adangme_3,adan1247,adan1247_4,one,kákē,1,,,Zimmermann1858,,,,,!,,,,,,,,,,,
Adangme_3,adan1247,adan1247_4,two,ènyo,2,,,Zimmermann1858,,,,,!,,,,,,,,,,,
Adangme_3,adan1247,adan1247_4,three,ète,3,,,Zimmermann1858,,,,,!,,,,,,,,,,,
Adangme_3,adan1247,adan1247_4,four,éwìɛ̀,4,,,Zimmermann1858,,,,,!,,,,,,,,,,,
