"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser"
"351","numerals-furr1244-1-two-1","numerals-furr1244-1","Chan2019","two","2","òù","ou","","false","2",NA,NA,"numerals-furr1244-1.csv","NK"
"352","numerals-furr1244-1-three-1","numerals-furr1244-1","Chan2019","three","3","ììs","iis","","false","3",NA,NA,"numerals-furr1244-1.csv","NK"
"353","numerals-furr1244-1-four-1","numerals-furr1244-1","Chan2019","four","4","òŋàl","ongal","","false","4",NA,NA,"numerals-furr1244-1.csv","NK"
"354","numerals-furr1244-1-five-1","numerals-furr1244-1","Chan2019","five","5","òòs","oos","","false","5",NA,NA,"numerals-furr1244-1.csv","NK"
"355","numerals-furr1244-1-six-1","numerals-furr1244-1","Chan2019","six","6","òsàndík","osandik","( 5 + 1 )","false","6",NA,NA,"numerals-furr1244-1.csv","NK"
"356","numerals-furr1244-1-seven-1","numerals-furr1244-1","Chan2019","seven","7","sààbè","saabe","< Arabic","true","7","loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"357","numerals-furr1244-1-eight-1","numerals-furr1244-1","Chan2019","eight","8","tàmàn","taman","< Arabic","true","8","loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"358","numerals-furr1244-1-nine-1","numerals-furr1244-1","Chan2019","nine","9","tììsè","tiise","( < Arabic)","true","9","loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"359","numerals-furr1244-1-ten-1","numerals-furr1244-1","Chan2019","ten","10","wèyè","weye","","false","10",NA,NA,"numerals-furr1244-1.csv","NK"
"360","numerals-furr1244-1-eleven-1","numerals-furr1244-1","Chan2019","eleven","11","wèyè nà díík","weyenadiik","","false","10+{+}1",NA,NA,"numerals-furr1244-1.csv","NK"
"361","numerals-furr1244-1-twelve-1","numerals-furr1244-1","Chan2019","twelve","12","wèyè nà òù","weyenaou","","false","10+{+}2",NA,NA,"numerals-furr1244-1.csv","NK"
"362","numerals-furr1244-1-thirteen-1","numerals-furr1244-1","Chan2019","thirteen","13","wèyè nà ììs","weyenaiis","","false","10+{+}3",NA,NA,"numerals-furr1244-1.csv","NK"
"363","numerals-furr1244-1-fourteen-1","numerals-furr1244-1","Chan2019","fourteen","14","wèyè nà òŋàl","weyenaongal","","false","10+{+}4",NA,NA,"numerals-furr1244-1.csv","NK"
"364","numerals-furr1244-1-fifteen-1","numerals-furr1244-1","Chan2019","fifteen","15","wèyè nà òòs","weyenaoos","","false","10+{+}5",NA,NA,"numerals-furr1244-1.csv","NK"
"365","numerals-furr1244-1-sixteen-1","numerals-furr1244-1","Chan2019","sixteen","16","wèyè nà òsàndík","weyenaosandik","","false","10+{+}6",NA,NA,"numerals-furr1244-1.csv","NK"
"366","numerals-furr1244-1-seventeen-1","numerals-furr1244-1","Chan2019","seventeen","17","wèyè nà sààbè","weyenasaabe","","false","10+{+}7","sààbè is a loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"367","numerals-furr1244-1-eighteen-1","numerals-furr1244-1","Chan2019","eighteen","18","wèyè nà tàmàn","weyenataman","","false","10+{+}8","tàmàn is a loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"368","numerals-furr1244-1-nineteen-1","numerals-furr1244-1","Chan2019","nineteen","19","wèyè nà tììsè","weyenatiise","","false","10+{+}9","tììsè is a loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"369","numerals-furr1244-1-twenty-1","numerals-furr1244-1","Chan2019","twenty","20","wèyèŋa òù","weyengaou","","false","10⋅{⋅}2",NA,NA,"numerals-furr1244-1.csv","NK"
"370","numerals-furr1244-1-twentyone-1","numerals-furr1244-1","Chan2019","twentyone","21","wèyèŋa òù nà díík","weyengaounadiik","","false","10⋅{⋅}2+{+}1",NA,NA,"numerals-furr1244-1.csv","NK"
"371","numerals-furr1244-1-twentytwo-1","numerals-furr1244-1","Chan2019","twentytwo","22","wèyèŋa òù nà òù","weyengaounaou","","false","10⋅{⋅}2+{+}2",NA,NA,"numerals-furr1244-1.csv","NK"
"372","numerals-furr1244-1-twentythree-1","numerals-furr1244-1","Chan2019","twentythree","23","wèyèŋa òù nà ììs","weyengaounaiis","","false","10⋅{⋅}2+{+}3",NA,NA,"numerals-furr1244-1.csv","NK"
"373","numerals-furr1244-1-twentyfour-1","numerals-furr1244-1","Chan2019","twentyfour","24","wèyèŋa òù nà òŋàl","weyengaounaongal","","false","10⋅{⋅}2+{+}4",NA,NA,"numerals-furr1244-1.csv","NK"
"374","numerals-furr1244-1-twentyfive-1","numerals-furr1244-1","Chan2019","twentyfive","25","wèyèŋa òù nà òòs","weyengaounaoos","","false","10⋅{⋅}2+{+}5",NA,NA,"numerals-furr1244-1.csv","NK"
"375","numerals-furr1244-1-twentysix-1","numerals-furr1244-1","Chan2019","twentysix","26","wèyèŋa òù nà òsàndík","weyengaounaosandik","","false","10⋅{⋅}2+{+}6",NA,NA,"numerals-furr1244-1.csv","NK"
"376","numerals-furr1244-1-twentyseven-1","numerals-furr1244-1","Chan2019","twentyseven","27","wèyèŋa òù nà sààbè","weyengaounasaabe","","false","10⋅{⋅}2+{+}7","sààbè is a loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"377","numerals-furr1244-1-twentyeight-1","numerals-furr1244-1","Chan2019","twentyeight","28","wèyèŋa òù nà tàmàn","weyengaounataman","","false","10⋅{⋅}2+{+}8","tàmàn is a loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"378","numerals-furr1244-1-twentynine-1","numerals-furr1244-1","Chan2019","twentynine","29","wèyèŋa òù nà tììsè","weyengaounatiise","","false","10⋅{⋅}2+{+}9","tììsè is a loan from Arabic",NA,"numerals-furr1244-1.csv","NK"
"379","numerals-furr1244-1-thirty-1","numerals-furr1244-1","Chan2019","thirty","30","wèyèŋa ììs","weyengaiis","","false","10⋅{⋅}3",NA,NA,"numerals-furr1244-1.csv","NK"
"380","numerals-furr1244-1-forty-1","numerals-furr1244-1","Chan2019","forty","40","wèyèŋa òŋàl","weyengaongal","","false","10⋅{⋅}4",NA,NA,"numerals-furr1244-1.csv","NK"
"381","numerals-furr1244-1-fifty-1","numerals-furr1244-1","Chan2019","fifty","50","wèyèŋa òòs","weyengaoos","","false","10⋅{⋅}5",NA,NA,"numerals-furr1244-1.csv","NK"
"382","numerals-furr1244-1-sixty-1","numerals-furr1244-1","Chan2019","sixty","60","wèyèŋa sààbè","weyengasaabe","","false","?","This seems to be an error as the analysis yields 10⋅{⋅}7 (sààbè is a loan from Arabic).",NA,"numerals-furr1244-1.csv","NK"
"383","numerals-furr1244-1-seventy-1","numerals-furr1244-1","Chan2019","seventy","70","wèyèŋa tàmàn","weyengataman","","false","?","This seems to be an error as the analysis yields 10⋅{⋅}8 (tàmàn is a loan from Arabic).",NA,"numerals-furr1244-1.csv","NK"
"384","numerals-furr1244-1-eighty-1","numerals-furr1244-1","Chan2019","eighty","80","wèyèŋa tììsè","weyengatiise","","false","?","This seems to be an error as the analysis yields 10⋅{⋅}9 (tììsè is a loan from Arabic).",NA,"numerals-furr1244-1.csv","NK"
"385","numerals-furr1244-1-ninety-1","numerals-furr1244-1","Chan2019","ninety","90","wèyèŋa","weyenga","","false","?","This is only 10⋅{⋅}, the 9 is missing (probably because it is given as 80).",NA,"numerals-furr1244-1.csv","NK"
"386","numerals-furr1244-1-hundred-1","numerals-furr1244-1","Chan2019","hundred","100","fírí","firi","","false","100",NA,NA,"numerals-furr1244-1.csv","NK"
"387","numerals-furr1244-1-twohundred-1","numerals-furr1244-1","Chan2019","twohundred","200","fíríŋa òù","firingaou","","false","100⋅{⋅}2",NA,NA,"numerals-furr1244-1.csv","NK"
"388","numerals-gaam1241-1-one-1","numerals-gaam1241-1","Chan2019","one","1","t̪āmán","taman","","false","1",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"389","numerals-gaam1241-1-two-1","numerals-gaam1241-1","Chan2019","two","2","d̪áāɡɡ","daagg","","false","2",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"390","numerals-gaam1241-1-three-1","numerals-gaam1241-1","Chan2019","three","3","ɔ́ðɔ̄","odo","","false","3",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"391","numerals-gaam1241-1-four-1","numerals-gaam1241-1","Chan2019","four","4","yə̄ə̄sə́","yaasa","","false","4",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"392","numerals-gaam1241-1-five-1","numerals-gaam1241-1","Chan2019","five","5","áás-ááma᷇n","aasaaman","(lit: 'hand')","false","5{hand}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"393","numerals-gaam1241-1-six-1","numerals-gaam1241-1","Chan2019","six","6","t̪ə́ld̪ìɡɡ","taldigg","","false","1′+5′{eyes}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"394","numerals-gaam1241-1-seven-1","numerals-gaam1241-1","Chan2019","seven","7","íd̪iɡ-dáāɡɡ","idigdaagg","(lit: 'eyes-two')","false","5′{eyes}+2","The forms for 7 and 8 were erroneously transposed in Chan (2019); cf. Stirtz (2011:152).",NA,"numerals-gaam1241-1-edited.csv","NK"
"395","numerals-gaam1241-1-eight-1","numerals-gaam1241-1","Chan2019","eight","8","íd̪iɡɡ-ɔ́ðɔ̄","idiggodo","(lit: 'eyes-three')","false","5′{eyes}+3","The forms for 7 and 8 were erroneously transposed in Chan (2019); cf. Stirtz (2011:152).",NA,"numerals-gaam1241-1-edited.csv","NK"
"396","numerals-gaam1241-1-nine-1","numerals-gaam1241-1","Chan2019","nine","9","íd̪iɡ-yə̄ə̄sə́","idigyaasa","(lit: 'eyes-four')","false","5′{eyes}+4",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"397","numerals-gaam1241-1-ten-1","numerals-gaam1241-1","Chan2019","ten","10","ə́sēɡ-dí","asegdi","(lit: 'hands-also')","false","5{hands}⋅2′{also}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"398","numerals-gaam1241-1-eleven-1","numerals-gaam1241-1","Chan2019","eleven","11","ə́sēɡdí ì ná t̪āmán","asegdiinataman","","false","(5{hands}⋅2′{also})+{+}1",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"399","numerals-gaam1241-1-twelve-1","numerals-gaam1241-1","Chan2019","twelve","12","ə́sēɡdí ì ná d̪áāɡɡ","asegdiinadaagg","","false","(5{hands}⋅2′{also})+{+}2",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"400","numerals-gaam1241-1-thirteen-1","numerals-gaam1241-1","Chan2019","thirteen","13","ə́sēɡdí ì ná ɔ́ðɔ̄","asegdiinaodo","","false","(5{hands}⋅2′{also})+{+}3",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"401","numerals-gaam1241-1-fourteen-1","numerals-gaam1241-1","Chan2019","fourteen","14","ə́sēɡdí ì ná yə̄ə̄sə́","asegdiinayaasa","","false","(5{hands}⋅2′{also})+{+}4",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"402","numerals-gaam1241-1-fifteen-1","numerals-gaam1241-1","Chan2019","fifteen","15","ə́sēɡdí ì ná áásááma᷇n","asegdiinaaasaaman","","false","(5{hands}⋅2′{also})+{+}5{hand}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"403","numerals-gaam1241-1-sixteen-1","numerals-gaam1241-1","Chan2019","sixteen","16","ə́sēɡdí ì ná t̪ə́ld̪ìɡɡ","asegdiinataldigg","","false","(5{hands}⋅2′{also})+{+}1′+5′{eyes}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"404","numerals-gaam1241-1-seventeen-1","numerals-gaam1241-1","Chan2019","seventeen","17","ə́sēɡdí ì ná íd̪iɡ-dáāɡɡ","asegdiinaidigdaagg","","false","(5{hands}⋅2′{also})+{+}5′{eyes}+2","The forms for 7 and 8 were erroneously transposed in Chan (2019); cf. Stirtz (2011:152).",NA,"numerals-gaam1241-1-edited.csv","NK"
"405","numerals-gaam1241-1-eighteen-1","numerals-gaam1241-1","Chan2019","eighteen","18","ə́sēɡdí ì ná íd̪iɡɡ-ɔ́ðɔ̄","asegdiinaidiggodo","","false","(5{hands}⋅2′{also})+{+}5′{eyes}+3","The forms for 7 and 8 were erroneously transposed in Chan (2019); cf. Stirtz (2011:152).",NA,"numerals-gaam1241-1-edited.csv","NK"
"406","numerals-gaam1241-1-nineteen-1","numerals-gaam1241-1","Chan2019","nineteen","19","ə́sēɡdí ì ná íd̪iɡ-yə̄ə̄sə́","asegdiinaidigyaasa","","false","(5{hands}⋅2′{also})+{+}5′{eyes}+4",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"407","numerals-gaam1241-1-twenty-1","numerals-gaam1241-1","Chan2019","twenty","20","ɟāā dùì ə̄ə̄ŋ","jaaduiaang","(lit: ‘person black body′)","false","20{person-black-body}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"408","numerals-gaam1241-1-twentyone-1","numerals-gaam1241-1","Chan2019","twentyone","21","ɟāā dùì ə̄ə̄ŋ ì nát̪āmán","jaaduiaanginataman","","false","20{person-black-body}+{+}1",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"409","numerals-gaam1241-1-twentytwo-1","numerals-gaam1241-1","Chan2019","twentytwo","22","ɟāā dùì ə̄ə̄ŋ ì nád̪áāɡɡ","jaaduiaanginadaagg","","false","20{person-black-body}+{+}2",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"410","numerals-gaam1241-1-twentythree-1","numerals-gaam1241-1","Chan2019","twentythree","23","ɟāā dùì ə̄ə̄ŋ ì náɔ́ðɔ̄","jaaduiaanginaodo","","false","20{person-black-body}+{+}3",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"411","numerals-gaam1241-1-twentyfour-1","numerals-gaam1241-1","Chan2019","twentyfour","24","ɟāā dùì ə̄ə̄ŋ ì náyə̄ə̄sə́","jaaduiaanginayaasa","","false","20{person-black-body}+{+}4",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"412","numerals-gaam1241-1-twentyfive-1","numerals-gaam1241-1","Chan2019","twentyfive","25","ɟāā dùì ə̄ə̄ŋ ì nááásááma᷇n","jaaduiaanginaaasaaman","","false","20{person-black-body}+{+}5{hand}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"413","numerals-gaam1241-1-twentysix-1","numerals-gaam1241-1","Chan2019","twentysix","26","ɟāā dùì ə̄ə̄ŋ ì nát̪ə́ld̪ìɡɡ","jaaduiaanginataldigg","","false","20{person-black-body}+{+}1′+5′{eyes}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"414","numerals-gaam1241-1-twentyseven-1","numerals-gaam1241-1","Chan2019","twentyseven","27","ɟāā dùì ə̄ə̄ŋ ì náíd̪iɡ-dáāɡɡ","jaaduiaanginaidigdaagg","","false","20{person-black-body}+{+}5′{eyes}+2","The forms for 7 and 8 were erroneously transposed in Chan (2019); cf. Stirtz (2011:152).",NA,"numerals-gaam1241-1-edited.csv","NK"
"415","numerals-gaam1241-1-twentyeight-1","numerals-gaam1241-1","Chan2019","twentyeight","28","ɟāā dùì ə̄ə̄ŋ ì náíd̪iɡɡ-ɔ́ðɔ̄","jaaduiaanginaidiggodo","","false","20{person-black-body}+{+}5′{eyes}+3","The forms for 7 and 8 were erroneously transposed in Chan (2019); cf. Stirtz (2011:152).",NA,"numerals-gaam1241-1-edited.csv","NK"
"416","numerals-gaam1241-1-twentynine-1","numerals-gaam1241-1","Chan2019","twentynine","29","ɟāā dùì ə̄ə̄ŋ ì náíd̪iɡ-yə̄ə̄sə́","jaaduiaanginaidigyaasa","","false","20{person-black-body}+{+}5′{eyes}+4",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"417","numerals-gaam1241-1-thirty-1","numerals-gaam1241-1","Chan2019","thirty","30","ɟāā dùì ə̄ə̄ŋ ì náə́sēɡdí","jaaduiaanginaasegdi","","false","20{person-black-body}+{+}(5{hands}⋅2′{also})",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"418","numerals-gaam1241-1-forty-1","numerals-gaam1241-1","Chan2019","forty","40","jɔ̄ɡ dùìɡɡ ììŋ-ə̄ d̪áāɡɡ","jogduiggiingadaagg","( 20 x 2 )","false","20{person-black-body}⋅{⋅}2",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"419","numerals-gaam1241-1-fifty-1","numerals-gaam1241-1","Chan2019","fifty","50","jɔ̄ɡ dùìɡɡ ììŋ-ə̄ d̪áāɡɡ ì ná ə́sēɡdí","jogduiggiingadaagginaasegdi","","false","(20{person-black-body}⋅{⋅}2)+{+}(5{hands}⋅2′{also})",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"420","numerals-gaam1241-1-sixty-1","numerals-gaam1241-1","Chan2019","sixty","60","jɔ̄ɡ dùìɡɡ ììŋ-ə̄ ɔ́ðɔ̄","jogduiggiingaodo","( 20 x 3 )","false","20{person-black-body}⋅{⋅}3",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"421","numerals-gaam1241-1-seventy-1","numerals-gaam1241-1","Chan2019","seventy","70","jɔ̄ɡ dùìɡɡ ììŋ-ə̄ ɔ́ðɔ̄ ì ná ə́sēɡdí","jogduiggiingaodoinaasegdi","","false","(20{person-black-body}⋅{⋅}3)+{+}(5{hands}⋅2′{also})",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"422","numerals-gaam1241-1-eighty-1","numerals-gaam1241-1","Chan2019","eighty","80","jɔ̄ɡ dùìɡɡ ììŋ-ə̄ yə̄ə̄sə́","jogduiggiingayaasa","( 20 x 4 )","false","20{person-black-body}⋅{⋅}4",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"423","numerals-gaam1241-1-ninety-1","numerals-gaam1241-1","Chan2019","ninety","90","jɔ̄ɡ dùìɡɡ ììŋ-ə̄ yə̄ə̄sə́ ì ná ə́sēɡdí","jogduiggiingayaasainaasegdi","","false","(20{person-black-body}⋅{⋅}4)+{+}(5{hands}⋅2′{also})",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"424","numerals-gaam1241-1-hundred-1","numerals-gaam1241-1","Chan2019","hundred","100","jɔ̄ɡ dùìɡɡ ììŋ-ə̄ áásááma᷇n","jogduiggiingaaasaaman","( 20 x 5 )","false","20{person-black-body}⋅{⋅}5{hand}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"425","numerals-gaam1241-1-twohundred-1","numerals-gaam1241-1","Chan2019","twohundred","200","jɔ̄ɡ dùìɡɡ ììŋ-ə̄ ə́sēɡdí","jogduiggiingaasegdi","( 20 x 10 )","false","20{person-black-body}⋅{⋅}5{hands}⋅2′{also}",NA,NA,"numerals-gaam1241-1-edited.csv","NK"
"426","numerals-gaam1241-1-one-1","numerals-gaam1241-1","Chan2019","one","1","t̪āmán","taman","","false","1",NA,NA,"numerals-gaam1241-1.csv","NK"
"427","numerals-gaam1241-1-two-1","numerals-gaam1241-1","Chan2019","two","2","d̪áāɡɡ","daagg","","false","2",NA,NA,"numerals-gaam1241-1.csv","NK"
"428","numerals-gaam1241-1-three-1","numerals-gaam1241-1","Chan2019","three","3","ɔ́ðɔ̄","odo","","false","3",NA,NA,"numerals-gaam1241-1.csv","NK"
"429","numerals-gaam1241-1-four-1","numerals-gaam1241-1","Chan2019","four","4","yə̄ə̄sə́","yaasa","","false","4",NA,NA,"numerals-gaam1241-1.csv","NK"
"430","numerals-gaam1241-1-five-1","numerals-gaam1241-1","Chan2019","five","5","áás-ááma᷇n","aasaaman","(lit: 'hand')","false","5{hand}",NA,NA,"numerals-gaam1241-1.csv","NK"
"431","numerals-gaam1241-1-six-1","numerals-gaam1241-1","Chan2019","six","6","t̪ə́ld̪ìɡɡ","taldigg","","false","1’+5’{eyes}",NA,NA,"numerals-gaam1241-1.csv","NK"
"432","numerals-gaam1241-1-seven-1","numerals-gaam1241-1","Chan2019","seven","7","íd̪iɡɡ-ɔ́ðɔ̄","idiggodo","(lit: 'eyes-two')","false","?","7 and 8 may have gotten mixed up. This one is 5’{eyes}+3.",NA,"numerals-gaam1241-1.csv","NK"
"433","numerals-gaam1241-1-eight-1","numerals-gaam1241-1","Chan2019","eight","8","íd̪iɡ-dáāɡɡ","idigdaagg","(lit: 'eyes-three')","false","?","7 and 8 may have gotten mixed up. This one is 5’{eyes}+2.",NA,"numerals-gaam1241-1.csv","NK"
"434","numerals-gaam1241-1-nine-1","numerals-gaam1241-1","Chan2019","nine","9","íd̪iɡ-yə̄ə̄sə́","idigyaasa","(lit: 'eyes-four')","false","5’{eyes}+4",NA,NA,"numerals-gaam1241-1.csv","NK"
"435","numerals-gaam1241-1-ten-1","numerals-gaam1241-1","Chan2019","ten","10","ə́sēɡ-dí","asegdi","(lit: 'hands-also')","false","5{hands}⋅2’{also}",NA,NA,"numerals-gaam1241-1.csv","NK"
"436","numerals-gaam1241-1-eleven-1","numerals-gaam1241-1","Chan2019","eleven","11","ə́sēɡdí ì ná t̪āmán","asegdiinataman","","false","5{hands}⋅2’{also}+{+}1",NA,NA,"numerals-gaam1241-1.csv","NK"
"437","numerals-gaam1241-1-twelve-1","numerals-gaam1241-1","Chan2019","twelve","12","ə́sēɡdí ì ná d̪áāɡɡ","asegdiinadaagg","","false","5{hands}⋅2’{also}+{+}2",NA,NA,"numerals-gaam1241-1.csv","NK"
"438","numerals-gaam1241-1-thirteen-1","numerals-gaam1241-1","Chan2019","thirteen","13","ə́sēɡdí ì ná ɔ́ðɔ̄","asegdiinaodo","","false","5{hands}⋅2’{also}+{+}3",NA,NA,"numerals-gaam1241-1.csv","NK"
"439","numerals-gaam1241-1-fourteen-1","numerals-gaam1241-1","Chan2019","fourteen","14","ə́sēɡdí ì ná yə̄ə̄sə́","asegdiinayaasa","","false","5{hands}⋅2’{also}+{+}4",NA,NA,"numerals-gaam1241-1.csv","NK"
"440","numerals-gaam1241-1-fifteen-1","numerals-gaam1241-1","Chan2019","fifteen","15","ə́sēɡdí ì ná áásááma᷇n","asegdiinaaasaaman","","false","5{hands}⋅2’{also}+{+}5{hand}",NA,NA,"numerals-gaam1241-1.csv","NK"
"441","numerals-gaam1241-1-sixteen-1","numerals-gaam1241-1","Chan2019","sixteen","16","ə́sēɡdí ì ná t̪ə́ld̪ìɡɡ","asegdiinataldigg","","false","5{hands}⋅2’{also}+{+}1’+5’{eyes}",NA,NA,"numerals-gaam1241-1.csv","NK"
"442","numerals-gaam1241-1-seventeen-1","numerals-gaam1241-1","Chan2019","seventeen","17","ə́sēɡdí ì ná íd̪iɡɡ-ɔ́ðɔ̄","asegdiinaidiggodo","","false","?","See comment on 7 and 8.",NA,"numerals-gaam1241-1.csv","NK"
"443","numerals-gaam1241-1-eighteen-1","numerals-gaam1241-1","Chan2019","eighteen","18","ə́sēɡdí ì ná íd̪iɡ-dáāɡɡ","asegdiinaidigdaagg","","false","?","See comment on 7 and 8.",NA,"numerals-gaam1241-1.csv","NK"
"444","numerals-gaam1241-1-nineteen-1","numerals-gaam1241-1","Chan2019","nineteen","19","ə́sēɡdí ì ná íd̪iɡ-yə̄ə̄sə́","asegdiinaidigyaasa","","false","5{hands}⋅2’{also}+{+}5’{eyes}+4",NA,NA,"numerals-gaam1241-1.csv","NK"
"445","numerals-gaam1241-1-twenty-1","numerals-gaam1241-1","Chan2019","twenty","20","ɟāā dùì ə̄ə̄ŋ","jaaduiaang","(lit: ‘person black body’)","false","20{person-black-body}",NA,NA,"numerals-gaam1241-1.csv","NK"
"446","numerals-gaam1241-1-twentyone-1","numerals-gaam1241-1","Chan2019","twentyone","21","ɟāā dùì ə̄ə̄ŋ ì nát̪āmán","jaaduiaanginataman","","false","20{person-black-body}+{+}1",NA,NA,"numerals-gaam1241-1.csv","NK"
"447","numerals-gaam1241-1-twentytwo-1","numerals-gaam1241-1","Chan2019","twentytwo","22","ɟāā dùì ə̄ə̄ŋ ì nád̪áāɡɡ","jaaduiaanginadaagg","","false","20{person-black-body}+{+}2",NA,NA,"numerals-gaam1241-1.csv","NK"
"448","numerals-gaam1241-1-twentythree-1","numerals-gaam1241-1","Chan2019","twentythree","23","ɟāā dùì ə̄ə̄ŋ ì náɔ́ðɔ̄","jaaduiaanginaodo","","false","20{person-black-body}+{+}3",NA,NA,"numerals-gaam1241-1.csv","NK"
"449","numerals-gaam1241-1-twentyfour-1","numerals-gaam1241-1","Chan2019","twentyfour","24","ɟāā dùì ə̄ə̄ŋ ì náyə̄ə̄sə́","jaaduiaanginayaasa","","false","20{person-black-body}+{+}4",NA,NA,"numerals-gaam1241-1.csv","NK"
