enock,Africa,Glottocode,Language-level Glottocode,Glottolog 5.3 Classification
numerals-barc1235-1.csv,Africa773-Kru-numerals-barc1235-1.csv,barc1235,barc1235,"Kru, Greater Western Kru, Western Kru, Grebo-Aizi, Grebo, Liberian Grebo, North-Central Liberian Grebo, Barclayville-Gboloo-Central Liberian Grebo, Barclayville Grebo"
numerals-cent2041-1.csv,Africa774-Kru-numerals-cent2041-1.csv,cent2041,cent2041,"Kru, Greater Western Kru, Western Kru, Grebo-Aizi, Grebo, Liberian Grebo, North-Central Liberian Grebo, Barclayville-Gboloo-Central Liberian Grebo, Gboloo-Central Grebo, Central Grebo"
numerals-nort2810-1.csv,Africa775-Kru-numerals-nort2810-1.csv,nort2810,nort2810,"Kru, Greater Western Kru, Western Kru, Grebo-Aizi, Grebo, Liberian Grebo, North-Central Liberian Grebo, Northern Grebo"
numerals-tepo1239-1.csv,Africa776-Kru-numerals-tepo1239-1.csv,tepo1239,tepo1239,"Kru, Greater Western Kru, Western Kru, Grebo-Aizi, Grebo, Ivorian Grebo, Tepo-Plapo, Tepo Krumen"
numerals-pyek1235-1.csv,Africa777-Kru-numerals-pyek1235-1.csv,pyek1235,pyek1235,"Kru, Greater Western Kru, Western Kru, Grebo-Aizi, Grebo, Ivorian Grebo, Pye Krumen"
numerals-glio1241-1.csv,Africa778-Kru-numerals-glio1241-1.csv,glio1241,glio1241,"Kru, Greater Western Kru, Western Kru, Grebo-Aizi, Grebo, Ivorian Grebo, Glio-Oubi"
numerals-tiag1235-1.csv,Africa779-Kru-numerals-tiag1235-1.csv,tiag1235,tiag1235,"Kru, Greater Western Kru, Western Kru, Grebo-Aizi, Aizi, Tiagbamrin Aizi"
numerals-dewo1238-1.csv,Africa780-Kru-numerals-dewo1238-1.csv,dewo1238,dewo1238,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Bassa-Klao, Bassaic, Dewoin"
numerals-gbii1242-1.csv,Africa781-Kru-numerals-gbii1242-1.csv,gbii1242,gbii1242,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Bassa-Klao, Bassaic, Bassa-Gbee, Gbii"
numerals-nucl1418-1.csv,Africa782-Kru-numerals-nucl1418-1.csv,nucl1418,nucl1418,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Bassa-Klao, Bassaic, Bassa-Gbee, Bassa"
numerals-klao1243-1.csv,Africa783-Kru-numerals-klao1243-1.csv,klao1243,klao1243,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Bassa-Klao, Klao-Tajuasohn, Klao"
numerals-taju1238-1.csv,Africa784-Kru-numerals-taju1238-1.csv,taju1238,taju1238,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Bassa-Klao, Klao-Tajuasohn, Tajuasohn"
numerals-sapo1251-1.csv,Africa785-Kru-numerals-sapo1251-1.csv,sapo1251,sapo1251,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Wee, Nuclear Wee, Guere-Krahn, Sapo"
numerals-west2488-1.csv,Africa786-Kru-numerals-west2488-1.csv,west2488,west2488,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Wee, Nuclear Wee, Guere-Krahn, Western Krahn"
numerals-weno1238-1.csv,Africa787-Kru-numerals-weno1238-1.csv,weno1238,weno1238,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Wee, Nuclear Wee, Guere-Krahn, Wobe-Wè Northern"
numerals-nyab1255-1.csv,Africa788-Kru-numerals-nyab1255-1.csv,nyab1255,nyab1255,"Kru, Greater Western Kru, Western Kru, Wee-Bassa-Klao, Wee, Nuclear Wee, Nyabwa"
numerals-kuwa1247-1.csv,Africa789-Kru-numerals-kuwa1247-1.csv,kuwa1247,kuwa1247,"Kru, Greater Western Kru, Kuwaa"
numerals-siam1242-1.csv,Africa790-isolate-Siamou-numerals-siam1242-1.csv,siam1242,siam1242,[isolate]: Siamou
numerals-ampa1238-1.csv,Africa791-Dogon-numerals-ampa1238-1.csv,ampa1238,ampa1238,"Dogon, West Dogon, Penangic, Ampari Dogon"
numerals-momb1254-1.csv,Africa792-Dogon-numerals-momb1254-1.csv,momb1254,momb1254,"Dogon, West Dogon, Penangic, Mombo Dogon"
numerals-yand1257-1.csv,Africa793-Dogon-numerals-yand1257-1.csv,yand1257,yand1257,"Dogon, North Plateau Dogon, Yanda-Bondum-Tebul, Yanda-Ana, Yanda Dom Dogon"
numerals-bond1248-1.csv,Africa794-Dogon-numerals-bond1248-1.csv,bond1248,bond1248,"Dogon, North Plateau Dogon, Yanda-Bondum-Tebul, Najamba-Kindige"
numerals-dogu1235-1.csv,Africa795-Dogon-numerals-dogu1235-1.csv,dogu1235,dogu1235,"Dogon, North Plateau Dogon, Dogul Dom Dogon"
numerals-jams1239-1.csv,Africa796-Dogon-numerals-jams1239-1.csv,jams1239,jams1239,"Dogon, Plains Dogon, Jamsay Dogon"
numerals-togo1254-1.csv,Africa797-Dogon-numerals-togo1254-1.csv,togo1254,tene1248,"Dogon, Plains Dogon, Western Plains Dogon, Tengou-Togo Dogon"
numerals-donn1239-1.csv,Africa798-Dogon-numerals-donn1239-1.csv,donn1239,donn1239,"Dogon, Escarpment Dogon, Donno So Dogon"
numerals-toro1252-1.csv,Africa799-Dogon-numerals-toro1252-1.csv,toro1252,toro1252,"Dogon, Escarpment Dogon, Toro So Dogon"
numerals-bank1259-1.csv,Africa800-Dogon-numerals-bank1259-1.csv,bank1259,bank1259,"Dogon, Nangan Dogon, Bankan Tey Dogon"
numerals-nang1261-1.csv,Africa801-Dogon-numerals-nang1261-1.csv,nang1261,nang1261,"Dogon, Nangan Dogon, Nanga"
numerals-bent1238-1.csv,Africa802-Dogon-numerals-bent1238-1.csv,bent1238,bent1238,"Dogon, Nangan Dogon, Ben Tey Dogon"
numerals-sand1273-1.csv,Africa803-isolate-Sandawe-numerals-sand1273-1.csv,sand1273,sand1273,[isolate]: Sandawe
numerals-hadz1240-1.csv,Africa804-isolate-Hadza-numerals-hadz1240-1.csv,hadz1240,hadz1240,[isolate]: Hadza
numerals-afit1238-1.csv,Africa805-Nyimang-numerals-afit1238-1.csv,afit1238,afit1238,"Nyimang, Afitti"
numerals-amas1236-1.csv,Africa806-Nyimang-numerals-amas1236-1.csv,amas1236,amas1236,"Nyimang, Ama (Sudan)"
numerals-bamb1269-1.csv,Africa807-Mande-numerals-bamb1269-1.csv,bamb1269,bamb1269,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, East Manding, Bambara"
numerals-bolo1266-1.csv,Africa808-Mande-numerals-bolo1266-1.csv,bolo1266,bolo1266,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, East Manding, Bolon"
numerals-maho1249-1.csv,Africa809-Mande-numerals-maho1249-1.csv,maho1249,maho1249,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, East Manding, Maninka-Mori, Mahou"
numerals-dyul1238-1.csv,Africa810-Mande-numerals-dyul1238-1.csv,dyul1238,dyul1238,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, East Manding, Dyula"
numerals-mark1256-1.csv,Africa811-Mande-numerals-mark1256-1.csv,mark1256,mark1256,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, East Manding, Marka"
numerals-sank1253-1.csv,Africa812-Mande-numerals-sank1253-1.csv,sank1253,sank1253,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, East Manding, Manenkan, Sankaran Maninka"
numerals-xaas1235-1.csv,Africa813-Mande-numerals-xaas1235-1.csv,xaas1235,xaas1235,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, West Manding, Xasonka, Xaasongaxango"
numerals-mand1436-1.csv,Africa814-Mande-numerals-mand1436-1.csv,mand1436,mand1436,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, West Manding, Mandinka"
numerals-kaka1265-1.csv,Africa815-Mande-numerals-kaka1265-1.csv,kaka1265,kaka1265,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Nuclear Mokole, Mixiforic, Kakabe"
numerals-kura1250-1.csv,Africa816-Mande-numerals-kura1250-1.csv,kura1250,kura1250,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Nuclear Mokole, Kuranko"
numerals-lele1266-1.csv,Africa817-Mande-numerals-lele1266-1.csv,lele1266,lele1266,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Nuclear Mokole, Lele (Guinea)"
numerals-kono1268-1.csv,Africa818-Mande-numerals-kono1268-1.csv,kono1268,kono1268,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Vai-Kono, Kono (Sierra Leone)"
numerals-vaii1241-1.csv,Africa819-Mande-numerals-vaii1241-1.csv,vaii1241,vaii1241,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Vai-Kono, Vai"
numerals-jalk1242-1.csv,Africa820-Mande-numerals-jalk1242-1.csv,jalk1242,jalk1242,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Jogo-Jeri, Jeri, Jalkunan"
numerals-ligb1244-1.csv,Africa821-Mande-numerals-ligb1244-1.csv,ligb1244,ligb1244,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Jogo-Jeri, Jogo, Ligbi"
numerals-susu1250-1.csv,Africa822-Mande-numerals-susu1250-1.csv,susu1250,susu1250,"Mande, Western Mande, Manding-Kpelle, Central Mande, Susu-Yalunka, Susu"
numerals-yalu1240-1.csv,Africa823-Mande-numerals-yalu1240-1.csv,yalu1240,yalu1240,"Mande, Western Mande, Manding-Kpelle, Central Mande, Susu-Yalunka, Yalunka"
numerals-band1352-1.csv,Africa824-Mande-numerals-band1352-1.csv,band1352,band1352,"Mande, Western Mande, Manding-Kpelle, Southwest Mande, Mende-Loma, Mende-Bandi, Bandi-Zialo, Bandi"
numerals-zial1235-1.csv,Africa825-Mande-numerals-zial1235-1.csv,zial1235,zial1235,"Mande, Western Mande, Manding-Kpelle, Southwest Mande, Mende-Loma, Mende-Bandi, Bandi-Zialo, Zialo"
numerals-loko1255-1.csv,Africa826-Mande-numerals-loko1255-1.csv,loko1255,loko1255,"Mande, Western Mande, Manding-Kpelle, Southwest Mande, Mende-Loma, Mende-Bandi, Mende-Loko, Loko"
numerals-mend1266-1.csv,Africa827-Mande-numerals-mend1266-1.csv,mend1266,mend1266,"Mande, Western Mande, Manding-Kpelle, Southwest Mande, Mende-Loma, Mende-Bandi, Mende-Loko, Mende (Sierra Leone)"
numerals-loma1260-1.csv,Africa828-Mande-numerals-loma1260-1.csv,loma1260,loma1260,"Mande, Western Mande, Manding-Kpelle, Southwest Mande, Mende-Loma, Loma, Loma (Liberia)"
numerals-guin1254-1.csv,Africa829-Mande-numerals-guin1254-1.csv,guin1254,guin1254,"Mande, Western Mande, Manding-Kpelle, Southwest Mande, Kpelle, Guinea Kpelle"
numerals-libe1247-1.csv,Africa830-Mande-numerals-libe1247-1.csv,libe1247,libe1247,"Mande, Western Mande, Manding-Kpelle, Southwest Mande, Kpelle, Liberia Kpelle"
numerals-duun1242-1.csv,Africa831-Mande-numerals-duun1242-1.csv,duun1242,duun1242,"Mande, Western Mande, Northwestern Mande, Duun-Bobo, Duun-Jo, Duun-Seenku, Duun, Duungooma"
numerals-dzuu1241-1.csv,Africa832-Mande-numerals-dzuu1241-1.csv,dzuu1241,dzuu1241,"Mande, Western Mande, Northwestern Mande, Duun-Bobo, Duun-Jo, Duun-Seenku, Duun, Samogogouanic, Dzùùngoo"
numerals-kpee1234-1.csv,Africa833-Mande-numerals-kpee1234-1.csv,kpee1234,kpee1234,"Mande, Western Mande, Northwestern Mande, Duun-Bobo, Duun-Jo, Duun-Seenku, Duun, Samogogouanic, Kpeego"
numerals-seek1238-1.csv,Africa834-Mande-numerals-seek1238-1.csv,seek1238,seek1238,"Mande, Western Mande, Northwestern Mande, Duun-Bobo, Duun-Jo, Duun-Seenku, Seeku"
numerals-jowu1238-1.csv,Africa835-Mande-numerals-jowu1238-1.csv,jowu1238,jowu1238,"Mande, Western Mande, Northwestern Mande, Duun-Bobo, Duun-Jo, Jowulu"
numerals-nort2819-1.csv,Africa836-Mande-numerals-nort2819-1.csv,nort2819,nort2819,"Mande, Western Mande, Northwestern Mande, Duun-Bobo, Bobo, Northern Bobo Madaré"
numerals-sout2840-1.csv,Africa837-Mande-numerals-sout2840-1.csv,sout2840,sout2840,"Mande, Western Mande, Northwestern Mande, Duun-Bobo, Bobo, Southern Bobo Madaré"
numerals-hain1253-1.csv,Africa838-Mande-numerals-hain1253-1.csv,hain1253,hain1253,"Mande, Western Mande, Northwestern Mande, Soninke-Bozo, Bozo, Hainyaxo Bozo"
numerals-jena1242-1.csv,Africa839-Mande-numerals-jena1242-1.csv,jena1242,jena1242,"Mande, Western Mande, Northwestern Mande, Soninke-Bozo, Bozo, Nuclear Bozo, Jenaama Bozo"
numerals-tiem1235-1.csv,Africa840-Mande-numerals-tiem1235-1.csv,tiem1235,tiem1235,"Mande, Western Mande, Northwestern Mande, Soninke-Bozo, Bozo, Nuclear Bozo, Ti-Bozo, Tiemacèwè Bozo"
numerals-tiey1235-1.csv,Africa841-Mande-numerals-tiey1235-1.csv,tiey1235,tiey1235,"Mande, Western Mande, Northwestern Mande, Soninke-Bozo, Bozo, Nuclear Bozo, Ti-Bozo, Tiéyaxo Bozo"
numerals-soni1259-1.csv,Africa842-Mande-numerals-soni1259-1.csv,soni1259,soni1259,"Mande, Western Mande, Northwestern Mande, Soninke-Bozo, Soninkean, Soninke"
numerals-beng1286-1.csv,Africa843-Mande-numerals-beng1286-1.csv,beng1286,beng1286,"Mande, Eastern Mande, Southeastern Mande, Nwa-Ben, Ben-Gban, Bengic, Beng"
numerals-gagu1242-1.csv,Africa844-Mande-numerals-gagu1242-1.csv,gagu1242,gagu1242,"Mande, Eastern Mande, Southeastern Mande, Nwa-Ben, Ben-Gban, Gban"
numerals-mwan1250-1.csv,Africa845-Mande-numerals-mwan1250-1.csv,mwan1250,mwan1250,"Mande, Eastern Mande, Southeastern Mande, Nwa-Ben, Wan-Mwan, Mwan"
numerals-wann1242-1.csv,Africa846-Mande-numerals-wann1242-1.csv,wann1242,wann1242,"Mande, Eastern Mande, Southeastern Mande, Nwa-Ben, Wan-Mwan, Wan"
numerals-dann1241-1.csv,Africa847-Mande-numerals-dann1241-1.csv,dann1241,dann1241,"Mande, Eastern Mande, Southeastern Mande, Mano-Dan, Guro-Dan, Dan-Toura, Dan"
numerals-tour1242-1.csv,Africa848-Mande-numerals-tour1242-1.csv,tour1242,tour1242,"Mande, Eastern Mande, Southeastern Mande, Mano-Dan, Guro-Dan, Dan-Toura, Toura-Goo, Toura (Côte d'Ivoire)"
numerals-guro1248-1.csv,Africa849-Mande-numerals-guro1248-1.csv,guro1248,guro1248,"Mande, Eastern Mande, Southeastern Mande, Mano-Dan, Guro-Dan, Guro-Yaoure, Guro"
numerals-yaou1238-1.csv,Africa850-Mande-numerals-yaou1238-1.csv,yaou1238,yaou1238,"Mande, Eastern Mande, Southeastern Mande, Mano-Dan, Guro-Dan, Guro-Yaoure, Yaouré"
numerals-mann1248-1.csv,Africa851-Mande-numerals-mann1248-1.csv,mann1248,mann1248,"Mande, Eastern Mande, Southeastern Mande, Mano-Dan, Mann"
numerals-biss1248-1.csv,Africa852-Mande-numerals-biss1248-1.csv,biss1248,biss1248,"Mande, Eastern Mande, Bisa-Busa, Bissa"
numerals-boko1266-1.csv,Africa853-Mande-numerals-boko1266-1.csv,boko1266,boko1266,"Mande, Eastern Mande, Bisa-Busa, Samo-Busa, Busan, Boko-Busa, Boko (Benin)"
numerals-boko1267-1.csv,Africa854-Mande-numerals-boko1267-1.csv,boko1267,boko1267,"Mande, Eastern Mande, Bisa-Busa, Samo-Busa, Busan, Boko-Busa, Bokobaru"
numerals-busa1253.csv,Africa855-Mande-numerals-busa1253-1.csv,busa1253,busa1253,"Mande, Eastern Mande, Bisa-Busa, Samo-Busa, Busan, Boko-Busa, Busa"
numerals-kyen1242-1.csv,Africa856-Mande-numerals-kyen1242-1.csv,kyen1242,kyen1242,"Mande, Eastern Mande, Bisa-Busa, Samo-Busa, Busan, Kyenga-Shanga, Kyenga"
numerals-shan1282-1.csv,Africa857-Mande-numerals-shan1282-1.csv,shan1282,shan1282,"Mande, Eastern Mande, Bisa-Busa, Samo-Busa, Busan, Kyenga-Shanga, Shanga"
numerals-maty1235-1.csv,Africa858-Mande-numerals-maty1235-1.csv,maty1235,maty1235,"Mande, Eastern Mande, Bisa-Busa, Samo-Busa, Mande Samo, Matya Samo"
numerals-sout2844-1.csv,Africa859-Mande-numerals-sout2844-1.csv,sout2844,sout2844,"Mande, Eastern Mande, Bisa-Busa, Samo-Busa, Mande Samo, Southern Samo"
numerals-maya1281-1.csv,Africa860-Mande-numerals-maya1281-1.csv,maya1281,maya1281,"Mande, Eastern Mande, Bisa-Busa, Samo-Busa, Mande Samo, Maya Samo"
gaan1243.csv,Africa861-AfroAsiatic-numerals-gaan1243-1.csv,gaan1243,gaan1243,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Teraic, Eastern Tera, Ga'anda"
gava1241.csv,Africa862-AfroAsiatic-numerals-gava1241-1.csv,gava1241,gava1241,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Dabaic, Buwal-Gavar, Gavar"
gala1264.csv,Africa863-AfroAsiatic-numerals-gala1264-1.csv,gala1264,gala1264,"Afro-Asiatic, Chadic, West Chadic, West Chadic A, West Chadic A.2-3, West Chadic A.2, Boleic, Nuclear Boleic, Galambu-Bele, Galambu"
gabr1253.csv,Africa864-AfroAsiatic-numerals-gabr1253-1.csv,gabr1253,gabr1253,"Afro-Asiatic, Chadic, East Chadic, East Chadic A, East Chadic A.2, East Chadic A.2 2, Gabri-Kimre, Gabri"
garr1259.csv,Africa865-AfroAsiatic-numerals-garr1259-1.csv,garr1259,garr1259,"Afro-Asiatic, Cushitic, East Cushitic, Lowland East Cushitic, Southern Lowland East Cushitic, Mainstream Lowland East Cushitic, Omo-Tana, Eastern Omo-Tana, Karre-Boni, Garre"
acol1236.csv,Africa866-Nilotic-numerals-acol1236-1.csv,acol1236,acol1236,"Nilotic, Western Nilotic, Lwoo, Southern Lwoo, Acoli"
kuma1275.csv,Africa867-Nilotic-numerals-kuma1275-1.csv,kuma1275,kuma1275,"Nilotic, Western Nilotic, Lwoo, Southern Lwoo, Lango-Kumam, Kumam"
lang1324.csv,Africa868-Nilotic-numerals-lang1324-1.csv,lang1324,lang1324,"Nilotic, Western Nilotic, Lwoo, Southern Lwoo, Lango-Kumam, Lango (Uganda)"
adho1243.csv,Africa869-Nilotic-numerals-adho1243-1.csv,adho1243,adho1243,"Nilotic, Western Nilotic, Lwoo, Southern Lwoo, Adhola-Alur-Luo, Adhola-Luo, Adhola"
luok1236.csv,Africa870-Nilotic-numerals-luok1236-1.csv,luok1236,luok1236,"Nilotic, Western Nilotic, Lwoo, Southern Lwoo, Adhola-Alur-Luo, Adhola-Luo, Luo (Kenya and Tanzania)"
alur1250.csv,Africa871-Nilotic-numerals-alur1250-1.csv,alur1250,alur1250,"Nilotic, Western Nilotic, Lwoo, Southern Lwoo, Adhola-Alur-Luo, Alur"
anua1242.csv,Africa872-Nilotic-numerals-anua1242-1.csv,anua1242,anua1242,"Nilotic, Western Nilotic, Lwoo, Northern Lwoo, Anuak"
pari1256.csv,Africa873-Nilotic-numerals-pari1256-1.csv,pari1256,pari1256,"Nilotic, Western Nilotic, Lwoo, Northern Lwoo, Päri"
bela1256.csv,Africa874-Nilotic-numerals-bela1256-1.csv,bela1256,bela1256,"Nilotic, Western Nilotic, Lwoo, Northern Lwoo, Belanda Bor"
luwo1239.csv,Africa875-Nilotic-numerals-luwo1239-1.csv,luwo1239,luwo1239,"Nilotic, Western Nilotic, Lwoo, Northern Lwoo, Luwo-Thuri, Luwo"
thur1255.csv,Africa876-Nilotic-numerals-thur1255-1.csv,thur1255,thur1255,"Nilotic, Western Nilotic, Lwoo, Northern Lwoo, Luwo-Thuri, Thuri"
shil1265.csv,Africa877-Nilotic-numerals-shil1265-1.csv,shil1265,shil1265,"Nilotic, Western Nilotic, Lwoo, Northern Lwoo, Shilluk"
maba1273.csv,Africa878-Nilotic-numerals-maba1273-1.csv,maba1273,maba1273,"Nilotic, Western Nilotic, Burun, Southern Burun, Mabaan"
buru1301.csv,Africa879-Nilotic-numerals-buru1301-1.csv,buru1301,buru1301,"Nilotic, Western Nilotic, Burun, Northern Burun"
nort2815.csv,Africa880-Nilotic-numerals-nort2815-1.csv,nort2815,nort2815,"Nilotic, Western Nilotic, Dinka-Nuer, Dinka, Northeastern Dinka"
sout2833.csv,Africa881-Nilotic-numerals-sout2833-1.csv,sout2833,sout2833,"Nilotic, Western Nilotic, Dinka-Nuer, Dinka, South Central Dinka"
nuer1246.csv,Africa882-Nilotic-numerals-nuer1246-1.csv,nuer1246,nuer1246,"Nilotic, Western Nilotic, Dinka-Nuer, Nuer-Reel, Nuer"
reel1238.csv,Africa883-Nilotic-numerals-reel1238-1.csv,reel1238,reel1238,"Nilotic, Western Nilotic, Dinka-Nuer, Nuer-Reel, Reel"
dato1239.csv,Africa884-Nilotic-numerals-dato1239-1.csv,dato1239,dato1239,"Nilotic, Southern Nilotic, Tatoga-Omotik, Gemein Datooga, North-Central Datooga, Barabayiiga-Gisamjanga"
keiy1238.csv,Africa885-Nilotic-numerals-keiy1238-1.csv,keiy1238,keiy1238,"Nilotic, Southern Nilotic, Kalenjin, Central Kalenjin, Plateau Central Kalenjin, Western Plateau Central Kalenjin, Keiyo"
tuge1241.csv,Africa886-Nilotic-numerals-tuge1241-1.csv,tuge1241,tuge1241,"Nilotic, Southern Nilotic, Kalenjin, Central Kalenjin, Plateau Central Kalenjin, Tugen"
okie1245.csv,Africa887-Nilotic-numerals-okie1245-1.csv,okie1245,okie1245,"Nilotic, Southern Nilotic, Kalenjin, Okiek-Akie, Okiek"
kups1238.csv,Africa888-Nilotic-numerals-kups1238-1.csv,kups1238,kups1238,"Nilotic, Southern Nilotic, Kalenjin, Elgon-Mau Kalenjin, Kupsabiny"
numerals-koon1246-1.csv,Africa889-Nilotic-numerals-koon1246-1.csv,koon1246,saba1262,"Nilotic, Southern Nilotic, Kalenjin, Elgon-Mau Kalenjin, Sabaot"
mark1255.csv,Africa890-Nilotic-numerals-mark1255-1.csv,mark1255,mark1255,"Nilotic, Southern Nilotic, Kalenjin, Northern Kalenjin, Markweeta"
poko1263.csv,Africa891-Nilotic-numerals-poko1263-1.csv,poko1263,poko1263,"Nilotic, Southern Nilotic, Kalenjin, Northern Kalenjin, Pökoot"
bari1284.csv,Africa892-Nilotic-numerals-bari1284-1.csv,bari1284,bari1284,"Nilotic, Eastern Nilotic, Barian, Nuclear Barian, Bari"
lopi1242.csv,Africa893-Nilotic-numerals-lopi1242-1.csv,lopi1242,lopi1242,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Lotuxo-Maa, Lotuxo, Lopit-Dongotono, Lopit"
otuh1238.csv,Africa894-Nilotic-numerals-otuh1238-1.csv,otuh1238,otuh1238,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Lotuxo-Maa, Lotuxo, Lotuko-Lokoya, Otuho"
numerals-masa1300-1.csv,Africa895-Nilotic-numerals-masa1300-1.csv,masa1300,masa1300,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Lotuxo-Maa, Ongamo-Maa, Nuclear Maa, Masai"
samb1315.csv,Africa896-Nilotic-numerals-samb1315-1.csv,samb1315,samb1315,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Lotuxo-Maa, Ongamo-Maa, Nuclear Maa, Samburu"
kara1483.csv,Africa897-Nilotic-numerals-kara1483-2.csv,kara1483,kara1483,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Teso-Turkana, Turkanic, Karamojong"
nyan1315.csv,Africa898-Nilotic-numerals-nyan1315-1.csv,nyan1315,nyan1315,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Teso-Turkana, Turkanic, Nyangatom"
turk1308.csv,Africa899-Nilotic-numerals-turk1308-1.csv,turk1308,turk1308,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Teso-Turkana, Turkanic, Turkana"
topo1242.csv,Africa900-Nilotic-numerals-topo1242-1.csv,topo1242,topo1242,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Teso-Turkana, Turkanic, Toposa"
teso1249.csv,Africa901-Nilotic-numerals-teso1249-1.csv,teso1249,teso1249,"Nilotic, Eastern Nilotic, Teso-Lotuxo-Maa, Teso-Turkana, Teso"
logo1259.csv,Africa902-CentralSudanic-numerals-logo1259-1.csv,logo1259,logo1259,"Central Sudanic, Moru-Madi, Central Moru-Madi, Avokayic, Logo"
keli1248.csv,Africa903-CentralSudanic-numerals-keli1248-1.csv,keli1248,keli1248,"Central Sudanic, Moru-Madi, Central Moru-Madi, Avokayic, Kalikoic, Keliko"
omii1238.csv,Africa904-CentralSudanic-numerals-omii1238-1.csv,omii1238,omii1238,"Central Sudanic, Moru-Madi, Central Moru-Madi, Avokayic, Kalikoic, Omi"
avok1242.csv,Africa905-CentralSudanic-numerals-avok1242-1.csv,avok1242,avok1242,"Central Sudanic, Moru-Madi, Central Moru-Madi, Avokayic, Avokaya"
lugb1240.csv,Africa906-CentralSudanic-numerals-lugb1240-1.csv,lugb1240,lugb1240,"Central Sudanic, Moru-Madi, Central Moru-Madi, Lugbaric, Lugbara"
madi1260.csv,Africa907-CentralSudanic-numerals-madi1260-1.csv,madi1260,madi1260,"Central Sudanic, Moru-Madi, Southern Moru-Madi, Ma'di"
sout2828.csv,Africa908-CentralSudanic-numerals-sout2828-1.csv,sout2828,sout2828,"Central Sudanic, Moru-Madi, Southern Moru-Madi, Southern Ma'di"
olub1238.csv,Africa909-CentralSudanic-numerals-olub1238-1.csv,olub1238,olub1238,"Central Sudanic, Moru-Madi, Southern Moru-Madi, Olu'bo"
moru1253.csv,Africa910-CentralSudanic-numerals-moru1253-1.csv,moru1253,moru1253,"Central Sudanic, Moru-Madi, Moru"
numerals-lend1245-1.csv,Africa911-CentralSudanic-numerals-lend1245-1.csv,lend1245,lend1245,"Central Sudanic, Lenduic, Bale, Lendu"
