"","Glottocode","ID","is.glossed"
"2472","mari1435","barlowpacific-mari1435-2",TRUE
"2473","mari1438","barlowpacific-mari1438-1",TRUE
"2474","mari1440","numerals-mari1440-1",TRUE
"2475","mark1255","numerals-mark1255-1",TRUE
"2476","mark1256","numerals-mark1256-1",TRUE
"2477","marm1234","numerals-marm1234-1",TRUE
"2478","maro1244","numerals-maro1244-1",TRUE
"2479","mars1254","numerals-mars1254-1",TRUE
"2480","mart1255","numerals-mart1255-1",TRUE
"2481","mart1256","numerals-mart1256-1",TRUE
"2482","maru1249","numerals-maru1249-1",TRUE
"2483","maru1252","numerals-maru1252-2",TRUE
"2484","marw1256","numerals-marw1256-1",TRUE
"2485","marw1260","sand-Marwari",TRUE
"2486","masa1300","numerals-masa1300-1",TRUE
"2487","masa1307","barlowpacific-masa1307-1",TRUE
"2488","masb1237","barlowpacific-masb1237-1",TRUE
"2489","masb1238","numerals-masb1238-1",TRUE
"2490","masi1265","numerals-masi1265-1",TRUE
"2491","masi1266","barlowpacific-masi1266-1",TRUE
"2492","masi1268","barlowpacific-masi1268-1",TRUE
"2493","mask1242","numerals-mask1242-1",TRUE
"2494","mass1263","barlowpacific-mass1263-1",TRUE
"2495","matb1237","numerals-matb1237-1",TRUE
"2496","mate1260","barlowpacific-mate1260-1",TRUE
"2497","mati1250","numerals-mati1250-1",TRUE
"2498","mati1255","numerals-mati1255-1",TRUE
"2499","matu1261","numerals-matu1261-2",TRUE
"2500","maty1235","numerals-maty1235-1",TRUE
"2501","maun1240","numerals-maun1240-1",TRUE
"2502","mauw1238","barlowpacific-mauw1238-1",TRUE
"2503","mawa1266","barlowpacific-mawa1266-1",TRUE
"2504","mawa1267","barlowpacific-mawa1267-1",TRUE
"2505","mawe1251","barlowpacific-mawe1251-1",TRUE
"2506","maxa1247","numerals-maxa1247-1",TRUE
"2507","maxi1236","numerals-maxi1236-1",TRUE
"2508","maya1281","numerals-maya1281-1",TRUE
"2509","maya1282","numerals-maya1282-2",TRUE
"2510","mayo1262","numerals-mayo1262-1",TRUE
"2511","mayo1264","numerals-mayo1264-1",TRUE
"2512","maza1291","numerals-maza1291-1",TRUE
"2513","maza1296","numerals-maza1296-1",TRUE
"2514","mbaa1245","numerals-mbaa1245-1",TRUE
"2515","mban1263","numerals-mban1263-1",TRUE
"2516","mbay1241","numerals-mbay1241-1",TRUE
"2517","mbel1240","numerals-mbel1240-1",TRUE
"2518","mbow1246","numerals-mbow1246-1",TRUE
"2519","mbug1242","numerals-mbug1242-1",TRUE
"2520","mbuk1240","numerals-mbuk1240-1",TRUE
"2521","mbul1258","numerals-mbul1258-1",TRUE
"2522","mbul1262","numerals-mbul1262-1",TRUE
"2523","mbul1263","numerals-mbul1263-1",TRUE
"2524","mbuu1238","numerals-mbuu1238-1",TRUE
"2525","mbya1239","numerals-mbya1239-1",TRUE
"2526","meak1234","barlowpacific-meak1234-1",TRUE
"2527","mede1237","barlowpacific-mede1237-2",TRUE
"2528","medu1238","numerals-medu1238-1",TRUE
"2529","mega1243","numerals-mega1243-1",TRUE
"2530","megl1237","numerals-megl1237-1",TRUE
"2531","mehe1243","numerals-mehe1243-1",TRUE
"2532","mehi1240","numerals-mehi1240-1",TRUE
"2533","mehr1241","numerals-mehr1241-1",TRUE
"2534","meit1246","sand-Meiteilon",TRUE
"2535","meke1243","numerals-meke1243-1",TRUE
"2536","mekm1240","barlowpacific-mekm1240-1",TRUE
"2537","mekw1241","barlowpacific-mekw1241-1",TRUE
"2538","mele1250","numerals-mele1250-1",TRUE
"2539","melo1242","numerals-melo1242-1",TRUE
"2540","melp1238","barlowpacific-melp1238-1",TRUE
"2541","mend1261","numerals-mend1261-1",TRUE
"2542","mend1266","numerals-mend1266-1",TRUE
"2543","mend1268","numerals-mend1268-1",TRUE
"2544","meng1263","numerals-meng1263-1",TRUE
"2545","meng1264","numerals-meng1264-1",TRUE
"2546","meng1267","numerals-meng1267-1",TRUE
"2547","meno1252","numerals-meno1252-1",TRUE
"2548","ment1249","numerals-ment1249-1",TRUE
"2549","meny1245","numerals-meny1245-1",TRUE
"2550","meos1237","numerals-meos1237-1",TRUE
"2551","mera1242","numerals-mera1242-1",TRUE
"2552","mere1242","numerals-mere1242-1",TRUE
"2553","meri1243","numerals-meri1243-1",TRUE
"2554","meri1244","numerals-meri1244-1",TRUE
"2555","merl1237","numerals-merl1237-1",TRUE
"2556","merr1239","numerals-merr1239-1",TRUE
"2557","meru1245","numerals-meru1245-1",TRUE
"2558","meru1245","numerals-meru1245-2",TRUE
"2559","mese1244","barlowpacific-mese1244-1",TRUE
"2560","mesk1242","numerals-mesk1242-1",TRUE
"2561","mesq1240","numerals-mesq1240-1",TRUE
"2562","metl1238","numerals-metl1238-1",TRUE
"2563","mewa1249","numerals-mewa1249-1",TRUE
"2564","mewa1250","numerals-mewa1250-1",TRUE
"2565","meya1236","numerals-meya1236-1",TRUE
"2566","mfum1238","numerals-mfum1238-1",TRUE
"2567","miam1252","numerals-miam1252-1",TRUE
"2568","mian1254","barlowpacific-mian1254-1",TRUE
"2569","mian1256","numerals-mian1256-1",TRUE
"2570","midd1327","numerals-midd1327-1",TRUE
"2571","midd1357","numerals-midd1357-1",TRUE
"2572","midg1235","barlowpacific-midg1235-1",TRUE
"2573","miga1241","numerals-miga1241-1",TRUE
"2574","miju1243","sand-KamanMishmi",TRUE
"2575","mika1239","numerals-mika1239-1",TRUE
"2576","mikm1235","numerals-mikm1235-1",TRUE
"2577","mila1245","numerals-mila1245-2",TRUE
"2578","mina1268","numerals-mina1268-1",TRUE
"2579","mina1269","numerals-mina1269-1",TRUE
"2580","mina1274","barlowpacific-mina1274-1",TRUE
"2581","minb1244","numerals-minb1244-1",TRUE
"2582","mind1253","numerals-mind1253-1",TRUE
"2583","ming1252","numerals-ming1252-1",TRUE
"2584","mini1251","numerals-mini1251-1",TRUE
"2585","mini1253","barlowpacific-mini1253-1",TRUE
"2586","mini1256","numerals-mini1256-1",TRUE
"2587","minn1241","numerals-minn1241-1",TRUE
"2588","mino1243","barlowpacific-mino1243-1",TRUE
"2589","minr1238","numerals-minr1238-1",TRUE
"2590","mint1239","numerals-mint1239-1",TRUE
"2591","miny1239","numerals-miny1239-1",TRUE
"2592","minz1235","numerals-minz1235-1",TRUE
"2593","miqi1235","numerals-miqi1235-1",TRUE
"2594","miri1266","numerals-miri1266-1",TRUE
"2595","mirp1238","numerals-mirp1238-1",TRUE
"2596","misi1242","numerals-misi1242-1",TRUE
"2597","misi1243","numerals-misi1243-1",TRUE
"2598","misk1235","numerals-misk1235-1",TRUE
"2599","mith1236","bowernnumerals-Mitha",TRUE
"2600","miuu1237","numerals-miuu1237-1",TRUE
"2601","mixt1425","numerals-mixt1425-1",TRUE
"2602","mixt1426","numerals-mixt1426-1",TRUE
"2603","miya1259","numerals-miya1259-1",TRUE
"2604","miyo1238","numerals-miyo1238-1",TRUE
"2605","mlab1235","numerals-mlab1235-1",TRUE
"2606","mlap1238","barlowpacific-mlap1238-1",TRUE
"2607","mmaa1238","numerals-mmaa1238-1",TRUE
"2608","moba1244","numerals-moba1244-1",TRUE
"2609","mobw1234","numerals-mobw1234-2",TRUE
"2610","moch1256","numerals-moch1256-1",TRUE
"2611","moco1246","numerals-moco1246-1",TRUE
"2612","moda1244","barlowpacific-moda1244-1",TRUE
"2613","mode1248","numerals-mode1248-1",TRUE
"2614","modo1249","barlowpacific-modo1249-1",TRUE
"2615","moer1240","barlowpacific-moer1240-1",TRUE
"2616","mogh1245","numerals-mogh1245-2",TRUE
"2617","mogh1246","numerals-mogh1246-1",TRUE
"2618","moha1256","numerals-moha1256-1",TRUE
"2619","moha1258","numerals-moha1258-1",TRUE
"2620","moii1235","numerals-moii1235-1",TRUE
"2621","moik1239","barlowpacific-moik1239-1",TRUE
"2622","moke1240","barlowpacific-moke1240-2",TRUE
"2623","moke1242","numerals-moke1242-1",TRUE
"2624","moki1238","numerals-moki1238-1",TRUE
"2625","mokl1243","numerals-mokl1243-1",TRUE
"2626","moks1248","numerals-moks1248-1",TRUE
"2627","molb1237","numerals-molb1237-1",TRUE
"2628","mole1239","barlowpacific-mole1239-1",TRUE
"2629","moli1248","numerals-moli1248-1",TRUE
"2630","molm1235","numerals-molm1235-1",TRUE
"2631","molo1262","barlowpacific-molo1262-1",TRUE
"2632","moma1242","numerals-moma1242-1",TRUE
"2633","moma1243","barlowpacific-moma1243-1",TRUE
"2634","momb1254","numerals-momb1254-1",TRUE
"2635","momj1237","numerals-momj1237-1",TRUE
"2636","momu1241","numerals-momu1241-2",TRUE
"2637","mond1265","barlowpacific-mond1265-2",TRUE
"2638","mong1330","numerals-mong1330-1",TRUE
"2639","mong1331","googleuninum-mon",TRUE
"2640","mong1338","numerals-mong1338-1",TRUE
"2641","mong1342","numerals-mong1342-1",TRUE
"2642","mong1344","barlowpacific-mong1344-3",TRUE
"2643","moni1261","numerals-moni1261-1",TRUE
"2644","monn1252","numerals-monn1252-1",TRUE
"2645","mono1270","numerals-mono1270-1",TRUE
"2646","mono1273","numerals-mono1273-2",TRUE
"2647","mono1275","numerals-mono1275-1",TRUE
"2648","mons1234","numerals-mons1234-1",TRUE
"2649","mont1268","numerals-mont1268-1",TRUE
"2650","mont1282","numerals-mont1282-1",TRUE
"2651","monz1249","numerals-monz1249-1",TRUE
"2652","mora1239","barlowpacific-mora1239-1",TRUE
"2653","mora1273","barlowpacific-mora1273-1",TRUE
"2654","morb1239","barlowpacific-morb1239-4",TRUE
"2655","more1258","barlowpacific-more1258-1",TRUE
"2656","mori1268","barlowpacific-mori1268-1",TRUE
"2657","mori1271","numerals-mori1271-1",TRUE
"2658","morm1235","numerals-morm1235-1",TRUE
"2659","moro1287","numerals-moro1287-1",TRUE
"2660","moro1289","barlowpacific-moro1289-1",TRUE
"2661","mort1237","numerals-mort1237-1",TRUE
"2662","moru1253","numerals-moru1253-1",TRUE
"2663","mosa1240","numerals-mosa1240-1",TRUE
"2664","mose1249","numerals-mose1249-1",TRUE
"2665","mosi1248","barlowpacific-mosi1248-1",TRUE
"2666","mosk1236","numerals-mosk1236-1",TRUE
"2667","moss1236","numerals-moss1236-1",TRUE
"2668","mota1237","numerals-mota1237-1",TRUE
"2669","motl1237","numerals-motl1237-1",TRUE
"2670","motu1246","numerals-motu1246-1",TRUE
"2671","mouk1239","numerals-mouk1239-1",TRUE
"2672","moun1252","barlowpacific-moun1252-1",TRUE
"2673","mouw1234","barlowpacific-mouw1234-2",TRUE
"2674","movi1243","numerals-movi1243-1",TRUE
"2675","moya1235","barlowpacific-moya1235-1",TRUE
"2676","moyo1238","numerals-moyo1238-1",TRUE
"2677","mpie1238","numerals-mpie1238-1",TRUE
"2678","mpie1238","numerals-mpie1238-2",TRUE
"2679","mpii1239","numerals-mpii1239-1",TRUE
"2680","mpon1254","numerals-mpon1254-1",TRUE
"2681","mpot1241","numerals-mpot1241-1",TRUE
"2682","mpuo1241","numerals-mpuo1241-2",TRUE
"2683","mpur1239","numerals-mpur1239-1",TRUE
"2684","mroc1235","numerals-mroc1235-1",TRUE
"2685","mruu1242","numerals-mruu1242-1",TRUE
"2686","mtir1235","barlowpacific-mtir1235-1",TRUE
"2687","mtir1236","barlowpacific-mtir1236-1",TRUE
"2688","mual1241","numerals-mual1241-1",TRUE
"2689","muba1238","barlowpacific-muba1238-1",TRUE
"2690","mudb1240","bowernnumerals-Mudb",TRUE
"2691","mudh1235","numerals-mudh1235-1",TRUE
"2692","mudu1239","numerals-mudu1239-1",TRUE
"2693","mudu1242","numerals-mudu1242-1",TRUE
"2694","mufi1238","barlowpacific-mufi1238-3",TRUE
"2695","mugo1238","numerals-mugo1238-1",TRUE
"2696","muin1242","numerals-muin1242-1",TRUE
"2697","mula1253","numerals-mula1253-1",TRUE
"2698","mula1254","barlowpacific-mula1254-2",TRUE
"2699","mull1237","numerals-mull1237-1",TRUE
"2700","mull1244","numerals-mull1244-1",TRUE
"2701","mumm1238","numerals-mumm1238-1",TRUE
"2702","muna1247","numerals-muna1247-1",TRUE
"2703","munc1235","numerals-munc1235-1",TRUE
"2704","mund1320","sand-Mundari",TRUE
"2705","mund1325","numerals-mund1325-1",TRUE
"2706","mund1326","numerals-mund1326-1",TRUE
"2707","mund1327","numerals-mund1327-1",TRUE
"2708","mund1328","numerals-mund1328-1",TRUE
"2709","mund1330","numerals-mund1330-1",TRUE
"2710","mung1264","numerals-mung1264-1",TRUE
"2711","mung1266","numerals-mung1266-1",TRUE
"2712","mung1267","numerals-mung1267-1",TRUE
"2713","mung1272","barlowpacific-mung1272-1",TRUE
"2714","muni1257","barlowpacific-muni1257-1",TRUE
"2715","muni1258","numerals-muni1258-1",TRUE
"2716","munj1244","numerals-munj1244-1",TRUE
"2717","muns1251","numerals-muns1251-1",TRUE
"2718","muon1246","numerals-muon1246-1",TRUE
"2719","muri1259","numerals-muri1259-1",TRUE
"2720","muri1260","barlowpacific-muri1260-2",TRUE
"2721","murk1238","barlowpacific-murk1238-1",TRUE
"2722","murp1234","barlowpacific-murp1234-2",TRUE
"2723","murr1258","numerals-murr1258-1",TRUE
"2724","muru1266","bowernnumerals-Muruw",TRUE
"2725","muru1273","barlowpacific-muru1273-1",TRUE
"2726","muru1274","numerals-muru1274-1",TRUE
"2727","musa1265","barlowpacific-musa1265-1",TRUE
"2728","musa1266","barlowpacific-musa1266-2",TRUE
"2729","mush1238","numerals-mush1238-1",TRUE
"2730","musi1241","numerals-musi1241-1",TRUE
"2731","musl1236","numerals-musl1236-1",TRUE
"2732","muso1238","numerals-muso1238-1",TRUE
"2733","muss1246","numerals-muss1246-1",TRUE
"2734","muth1236","numerals-muth1236-1",TRUE
"2735","mutu1242","numerals-mutu1242-1",TRUE
"2736","muya1239","numerals-muya1239-1",TRUE
"2737","muyu1244","barlowpacific-muyu1244-1",TRUE
"2738","mvub1239","numerals-mvub1239-1",TRUE
"2739","mwan1247","numerals-mwan1247-1",TRUE
"2740","mwan1250","numerals-mwan1250-1",TRUE
"2741","mwat1237","numerals-mwat1237-1",TRUE
"2742","mwes1234","numerals-mwes1234-1",TRUE
"2743","myen1241","numerals-myen1241-1",TRUE
"2744","mzie1235","numerals-mzie1235-1",TRUE
"2745","naas1242","numerals-naas1242-1",TRUE
"2746","naba1253","numerals-naba1253-1",TRUE
"2747","naba1256","numerals-naba1256-1",TRUE
"2748","nabi1239","barlowpacific-nabi1239-1",TRUE
"2749","nach1240","sand-Nachering",TRUE
"2750","nade1244","numerals-nade1244-1",TRUE
"2751","nafa1258","numerals-nafa1258-1",TRUE
"2752","nafi1237","barlowpacific-nafi1237-1",TRUE
"2753","nafr1241","barlowpacific-nafr1241-1",TRUE
"2754","nage1237","numerals-nage1237-1",TRUE
"2755","naha1261","numerals-naha1261-2",TRUE
"2756","naii1241","numerals-naii1241-1",TRUE
"2757","naka1262","numerals-naka1262-1",TRUE
"2758","naka1263","numerals-naka1263-1",TRUE
"2759","naka1264","barlowpacific-naka1264-2",TRUE
"2760","naka1265","numerals-naka1265-2",TRUE
"2761","nake1240","barlowpacific-nake1240-1",TRUE
"2762","naki1238","numerals-naki1238-1",TRUE
"2763","nakw1240","numerals-nakw1240-1",TRUE
"2764","nalc1240","numerals-nalc1240-1",TRUE
"2765","nali1244","numerals-nali1244-1",TRUE
"2766","nali1245","numerals-nali1245-2",TRUE
"2767","nalo1235","numerals-nalo1235-1",TRUE
"2768","nalu1240","numerals-nalu1240-1",TRUE
"2769","nama1266","numerals-nama1266-1",TRUE
"2770","nama1268","numerals-nama1268-1",TRUE
"2771","namb1293","barlowpacific-namb1293-1",TRUE
"2772","nami1256","numerals-nami1256-1",TRUE
"2773","naml1240","barlowpacific-naml1240-2",TRUE
"2774","namo1246","barlowpacific-namo1246-1",TRUE
"2775","namo1247","numerals-namo1247-1",TRUE
"2776","namo1248","numerals-namo1248-1",TRUE
"2777","namu1246","numerals-namu1246-1",TRUE
"2778","namu1249","barlowpacific-namu1249-1",TRUE
"2779","nana1257","numerals-nana1257-1",TRUE
"2780","nanc1254","numerals-nanc1254-1",TRUE
"2781","nand1264","numerals-nand1264-1",TRUE
"2782","nang1259","numerals-nang1259-1",TRUE
"2783","nang1261","numerals-nang1261-1",TRUE
"2784","nang1262","numerals-nang1262-1",TRUE
"2785","nank1250","barlowpacific-nank1250-1",TRUE
"2786","nant1250","numerals-nant1250-1",TRUE
"2787","nanu1240","barlowpacific-nanu1240-2",TRUE
"2788","napu1241","numerals-napu1241-1",TRUE
"2789","nara1262","numerals-nara1262-1",TRUE
"2790","nara1263","numerals-nara1263-1",TRUE
"2791","nara1264","barlowpacific-nara1264-2",TRUE
"2792","naro1251","barlowpacific-naro1251-1",TRUE
"2793","narp1239","numerals-narp1239-1",TRUE
"2794","naru1238","bowernnumerals-Naru",TRUE
"2795","nasa1239","numerals-nasa1239-1",TRUE
"2796","nasa1240","numerals-nasa1240-1",TRUE
"2797","nask1242","numerals-nask1242-1",TRUE
"2798","nate1242","numerals-nate1242-1",TRUE
"2799","natu1246","numerals-natu1246-1",TRUE
"2800","naue1237","numerals-naue1237-1",TRUE
"2801","nauk1242","numerals-nauk1242-1",TRUE
"2802","naun1237","numerals-naun1237-1",TRUE
"2803","naur1243","numerals-naur1243-1",TRUE
"2804","nava1243","numerals-nava1243-1",TRUE
"2805","navu1237","numerals-navu1237-1",TRUE
"2806","nawa1258","barlowpacific-nawa1258-1",TRUE
"2807","nawd1238","numerals-nawd1238-1",TRUE
"2808","nawu1242","numerals-nawu1242-1",TRUE
"2809","naxi1245","numerals-naxi1245-1",TRUE
"2810","ndal1241","numerals-ndal1241-1",TRUE
"2811","ndam1239","numerals-ndam1239-1",TRUE
"2812","ndan1241","numerals-ndan1241-1",TRUE
"2813","ndas1238","numerals-ndas1238-1",TRUE
"2814","ndem1249","numerals-ndem1249-1",TRUE
"2815","nden1248","numerals-nden1248-1",TRUE
"2816","nden1249","numerals-nden1249-1",TRUE
"2817","nden1250","numerals-nden1250-1",TRUE
"2818","ndog1248","numerals-ndog1248-1",TRUE
"2819","ndom1245","barlowpacific-ndom1245-1",TRUE
"2820","ndoo1241","numerals-ndoo1241-1",TRUE
"2821","ndoo1242","numerals-ndoo1242-1",TRUE
"2822","ndug1245","numerals-ndug1245-1",TRUE
"2823","ndum1239","numerals-ndum1239-1",TRUE
"2824","neap1235","numerals-neap1235-1",TRUE
"2825","nede1245","barlowpacific-nede1245-1",TRUE
"2826","nege1240","barlowpacific-nege1240-1",TRUE
"2827","negi1245","numerals-negi1245-1",TRUE
"2828","neha1247","numerals-neha1247-1",TRUE
"2829","nekg1240","barlowpacific-nekg1240-1",TRUE
"2830","nekk1240","numerals-nekk1240-1",TRUE
"2831","neko1240","barlowpacific-neko1240-1",TRUE
"2832","neku1237","numerals-neku1237-1",TRUE
"2833","neme1244","barlowpacific-neme1244-1",TRUE
"2834","nemi1240","numerals-nemi1240-1",TRUE
"2835","nend1239","barlowpacific-nend1239-1",TRUE
"2836","nene1249","numerals-nene1249-1",TRUE
"2837","neng1238","numerals-neng1238-1",TRUE
"2838","nenn1238","numerals-nenn1238-1",TRUE
"2839","nepa1253","numerals-nepa1253-1",TRUE
"2840","nepa1254","sand-Nepali",TRUE
"2841","nese1235","numerals-nese1235-1",TRUE
"2842","nete1240","barlowpacific-nete1240-1",TRUE
"2843","newa1246","numerals-newa1246-1",TRUE
"2844","neyo1238","numerals-neyo1238-1",TRUE
"2845","nezp1238","numerals-nezp1238-1",TRUE
"2846","ngaa1240","numerals-ngaa1240-1",TRUE
"2847","ngab1239","numerals-ngab1239-1",TRUE
"2848","ngad1258","numerals-ngad1258-1",TRUE
"2849","ngad1261","numerals-ngad1261-1",TRUE
"2850","ngai1241","numerals-ngai1241-1",TRUE
"2851","ngaj1237","numerals-ngaj1237-1",TRUE
"2852","ngal1292","numerals-ngal1292-1",TRUE
"2853","ngal1294","bowernnumerals-Ngali",TRUE
"2854","ngal1298","barlowpacific-ngal1298-1",TRUE
"2855","ngal1300","barlowpacific-ngal1300-1",TRUE
"2856","ngam1265","bowernnumerals-NgamKop",TRUE
"2857","ngam1267","numerals-ngam1267-1",TRUE
"2858","ngam1268","numerals-ngam1268-1",TRUE
"2859","ngam1269","numerals-ngam1269-1",TRUE
"2860","ngan1291","numerals-ngan1291-1",TRUE
"2861","ngar1235","bowernnumerals-Ngari",TRUE
"2862","ngar1284","numerals-ngar1284-1",TRUE
"2863","ngar1287","numerals-ngar1287-1",TRUE
"2864","ngar1296","numerals-ngar1296-2",TRUE
"2865","ngaw1239","numerals-ngaw1239-1",TRUE
"2866","ngaz1238","numerals-ngaz1238-1",TRUE
"2867","ngba1284","numerals-ngba1284-1",TRUE
"2868","ngba1285","numerals-ngba1285-1",TRUE
"2869","ngel1238","numerals-ngel1238-1",TRUE
"2870","ngeq1245","numerals-ngeq1245-1",TRUE
"2871","ngge1241","numerals-ngge1241-1",TRUE
"2872","ngie1241","numerals-ngie1241-1",TRUE
"2873","ngie1242","numerals-ngie1242-1",TRUE
"2874","ngit1239","numerals-ngit1239-1",TRUE
"2875","ngka1235","barlowpacific-ngka1235-1",TRUE
"2876","ngom1268","numerals-ngom1268-1",TRUE
"2877","ngom1270","numerals-ngom1270-1",TRUE
"2878","ngom1271","numerals-ngom1271-1",TRUE
"2879","ngon1267","numerals-ngon1267-1",TRUE
"2880","ngon1269","numerals-ngon1269-1",TRUE
"2881","ngon1269","numerals-ngon1269-2",TRUE
"2882","ngul1246","numerals-ngul1246-1",TRUE
"2883","ngul1247","numerals-ngul1247-1",TRUE
"2884","ngum1253","bowernnumerals-Ngum",TRUE
"2885","ngun1272","numerals-ngun1272-1",TRUE
"2886","nguo1239","numerals-nguo1239-1",TRUE
"2887","ngur1263","numerals-ngur1263-1",TRUE
"2888","ngwe1238","numerals-ngwe1238-1",TRUE
"2889","ngwo1241","numerals-ngwo1241-1",TRUE
"2890","nhen1239","numerals-nhen1239-1",TRUE
"2891","nhir1234","bowernnumerals-Nhirr",TRUE
"2892","nias1242","numerals-nias1242-1",TRUE
"2893","niel1243","numerals-niel1243-1",TRUE
"2894","nige1255","numerals-nige1255-1",TRUE
"2895","niha1238","sand-Nihali",TRUE
"2896","niii1240","barlowpacific-niii1240-2",TRUE
"2897","niks1238","barlowpacific-niks1238-1",TRUE
"2898","nila1242","numerals-nila1242-1",TRUE
"2899","nila1244","barlowpacific-nila1244-1",TRUE
"2900","nimi1240","barlowpacific-nimi1240-1",TRUE
"2901","nimo1246","barlowpacific-nimo1246-3",TRUE
"2902","nimo1247","barlowpacific-nimo1247-1",TRUE
"2903","nina1238","numerals-nina1238-1",TRUE
"2904","ning1273","barlowpacific-ning1273-1",TRUE
"2905","ning1274","numerals-ning1274-1",TRUE
"2906","ning1275","barlowpacific-ning1275-1",TRUE
"2907","nini1235","numerals-nini1235-1",TRUE
"2908","ninz1246","numerals-ninz1246-1",TRUE
"2909","nips1240","numerals-nips1240-1",TRUE
"2910","nisa1239","numerals-nisa1239-1",TRUE
"2911","niua1240","numerals-niua1240-1",TRUE
"2912","niua1241","barlowpacific-niua1241-1",TRUE
"2913","niue1239","numerals-niue1239-1",TRUE
"2914","niva1238","numerals-niva1238-1",TRUE
"2915","njeb1242","numerals-njeb1242-1",TRUE
"2916","nkem1242","numerals-nkem1242-1",TRUE
"2917","nkhu1238","numerals-nkhu1238-1",TRUE
"2918","nkon1248","numerals-nkon1248-1",TRUE
"2919","nkoy1244","numerals-nkoy1244-1",TRUE
