"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Glosser","Alternate_gloss","Comment_glosser"
"155","numerals-baba1266-1-twentyfour-1","numerals-baba1266-1","Chan2019","twentyfour","24","ǹdʒùsə̀ kàʔ á mə̀wúm mə̀ bò","ndzusakaamawummabo","","FALSE","{LIG}4+(10·2)","EAT",NA,NA
"156","numerals-baba1266-1-twentyfive-1","numerals-baba1266-1","Chan2019","twentyfive","25","ǹdʒùsə̀ tàn á mə̀wúm mə̀ bò","ndzusatanamawummabo","","FALSE","{LIG}5+(10·2)","EAT",NA,NA
"157","numerals-baba1266-1-twentysix-1","numerals-baba1266-1","Chan2019","twentysix","26","ǹdʒùsə̀ ńtʉ́fə́ á mə̀wúm mə̀ bò","ndzusantufaamawummabo","","FALSE","{LIG}6+(10·2)","EAT",NA,NA
"158","numerals-baba1266-1-twentyseven-1","numerals-baba1266-1","Chan2019","twentyseven","27","ǹdʒùsə̀ sómbô á mə̀wúm mə̀ bò","ndzusasomboamawummabo","","FALSE","{LIG}7+(10·2)","EAT",NA,NA
"159","numerals-baba1266-1-twentyeight-1","numerals-baba1266-1","Chan2019","twentyeight","28","ǹdʒùsə̀ fwómə́ á mə̀wúm mə̀ bò","ndzusafwomaamawummabo","","FALSE","{LIG}8+(10·2)","EAT",NA,NA
"160","numerals-baba1266-1-twentynine-1","numerals-baba1266-1","Chan2019","twentynine","29","ǹdʒùsə̀ bʉ̀múʔ á mə̀wúm mə̀ bò","ndzusabumuamawummabo","","FALSE","{LIG}9+(10·2)","EAT",NA,NA
"161","numerals-baba1266-1-thirty-1","numerals-baba1266-1","Chan2019","thirty","30","mə̀wúm mə̀ ńtáʔ","mawummanta","","FALSE","10·3","EAT",NA,NA
"162","numerals-baba1266-1-forty-1","numerals-baba1266-1","Chan2019","forty","40","mə̀wúm mə̀ ǹkàʔ","mawummanka","","FALSE","10·4","EAT",NA,NA
"163","numerals-baba1266-1-fifty-1","numerals-baba1266-1","Chan2019","fifty","50","mə̀wúm mə̀ ǹtàn","mawummantan","","FALSE","10·5","EAT",NA,NA
"164","numerals-baba1266-1-sixty-1","numerals-baba1266-1","Chan2019","sixty","60","mə̀wúm mə̀ ǹtʉ̀fə́","mawummantufa","","FALSE","10·6","EAT",NA,NA
"165","numerals-baba1266-1-seventy-1","numerals-baba1266-1","Chan2019","seventy","70","mə̀wúm mə̀ sòmbô","mawummasombo","","FALSE","10·7","EAT",NA,NA
"166","numerals-baba1266-1-eighty-1","numerals-baba1266-1","Chan2019","eighty","80","mə̀wúm mə̀ fwòmə́","mawummafwoma","","FALSE","10·8","EAT",NA,NA
"167","numerals-baba1266-1-ninety-1","numerals-baba1266-1","Chan2019","ninety","90","mə̀wúm mə̀ bʉ̀múʔ","mawummabumu","","FALSE","10·9","EAT",NA,NA
"168","numerals-baba1266-1-hundred-1","numerals-baba1266-1","Chan2019","hundred","100","ə̀ɣɨ́","agi","","FALSE","100","EAT",NA,NA
"169","numerals-baba1266-1-twohundred-1","numerals-baba1266-1","Chan2019","twohundred","200","tə̀ɣɨ́ tə̀ bò","tagitabo","","FALSE","100·2","EAT",NA,NA
"170","numerals-baba1266-1-thousand-1","numerals-baba1266-1","Chan2019","thousand","1000","ǹkám","nkam","","FALSE","1000","EAT",NA,NA
"171","numerals-baba1266-1-twothousand-1","numerals-baba1266-1","Chan2019","twothousand","2000","ǹkámsə̀ bò","nkamsabo","","FALSE","1000·2","EAT",NA,NA
"172","numerals-bala1301-1-one-1","numerals-bala1301-1","Chan2019","one","1","fho:dn","fhodn","","FALSE","1","EAT",NA,NA
"173","numerals-bala1301-1-one-2","numerals-bala1301-1","Chan2019","one","1","ho:dn","hodn","","FALSE","1","EAT",NA,NA
"174","numerals-bala1301-1-two-1","numerals-bala1301-1","Chan2019","two","2","ksibm","ksibm","","FALSE","2","EAT",NA,NA
"175","numerals-bala1301-1-three-1","numerals-bala1301-1","Chan2019","three","3","khobm","khobm","","FALSE","3","EAT",NA,NA
"176","numerals-bala1301-1-four-1","numerals-bala1301-1","Chan2019","four","4","ktahli","ktahli","","FALSE","4","EAT",NA,NA
"177","numerals-bala1301-1-five-1","numerals-bala1301-1","Chan2019","five","5","t͡ʃɪf","tsif","( litː ''hand'')","FALSE","5","EAT",NA,NA
"178","numerals-bala1301-1-six-1","numerals-bala1301-1","Chan2019","six","6","t͡ʃɪf kə fhdon","tsifkafhdon","( 5 + 1 )","FALSE","5+{LIG}1","EAT",NA,NA
"179","numerals-bala1301-1-seven-1","numerals-bala1301-1","Chan2019","seven","7","t͡ʃɪf kə ksibm","tsifkaksibm","( 5 + 2 )","FALSE","5+{LIG}2","EAT",NA,NA
"180","numerals-bala1301-1-eight-1","numerals-bala1301-1","Chan2019","eight","8","t͡ʃɪf kə khobm","tsifkakhobm","( 5 + 3 )","FALSE","5+{LIG}3","EAT",NA,NA
"181","numerals-bala1301-1-nine-1","numerals-bala1301-1","Chan2019","nine","9","t͡ʃɪf kə ktalhi","tsifkaktalhi","( 5 + 4 )","FALSE","5+{LIG}4","EAT",NA,NA
"182","numerals-bala1301-1-ten-1","numerals-bala1301-1","Chan2019","ten","10","t͡ʃɪːfmɛn","tsifmen","( litː ''whole hands'')","FALSE","5·2'","EAT",NA,NA
"183","numerals-bala1301-1-eleven-1","numerals-bala1301-1","Chan2019","eleven","11","t͡ʃɪːfmɛn kə fhodn","tsifmenkafhodn","","FALSE","(5·2’)+{LIG}1","EAT",NA,NA
"184","numerals-bala1301-1-twelve-1","numerals-bala1301-1","Chan2019","twelve","12","t͡ʃɪːfmɛn kə ksibm","tsifmenkaksibm","","FALSE","(5·2’)+{LIG}2","EAT",NA,NA
"185","numerals-bala1301-1-thirteen-1","numerals-bala1301-1","Chan2019","thirteen","13","t͡ʃɪːfmɛn kə khobm","tsifmenkakhobm","","FALSE","(5·2’)+{LIG}3","EAT",NA,NA
"186","numerals-bala1301-1-fourteen-1","numerals-bala1301-1","Chan2019","fourteen","14","t͡ʃɪːfmɛn kə ktahli","tsifmenkaktahli","","FALSE","(5·2’)+{LIG}4","EAT",NA,NA
"187","numerals-bala1301-1-fifteen-1","numerals-bala1301-1","Chan2019","fifteen","15","t͡ʃɪːfmɛn kə kt͡ʃɪf","tsifmenkaktsif","","FALSE","(5·2’)+{LIG}5","EAT",NA,NA
"188","numerals-bala1301-1-sixteen-1","numerals-bala1301-1","Chan2019","sixteen","16","t͡ʃɪːfmɛn kə kt͡ʃɪf kə fhdon","tsifmenkaktsifkafhdon","","FALSE","(5·2’)+{LIG}5+{LIG]1","EAT",NA,NA
"189","numerals-bala1301-1-seventeen-1","numerals-bala1301-1","Chan2019","seventeen","17","t͡ʃɪːfmɛn kə kt͡ʃɪf kə ksibm","tsifmenkaktsifkaksibm","","FALSE","(5·2’)+{LIG}5+{LIG]2","EAT",NA,NA
"190","numerals-bala1301-1-eighteen-1","numerals-bala1301-1","Chan2019","eighteen","18","t͡ʃɪːfmɛn kə kt͡ʃɪf kə khobm","tsifmenkaktsifkakhobm","","FALSE","(5·2’)+{LIG}5+{LIG]3","EAT",NA,NA
"191","numerals-bala1301-1-nineteen-1","numerals-bala1301-1","Chan2019","nineteen","19","t͡ʃɪːfmɛn kə kt͡ʃɪf kə ktalhi","tsifmenkaktsifkaktalhi","","FALSE","(5·2’)+{LIG}5+{LIG]4","EAT",NA,NA
"192","numerals-bala1301-1-twenty-1","numerals-bala1301-1","Chan2019","twenty","20","msau nhal","msaunhal","(hal hodn)","FALSE","20","EAT",NA,"CHECK: 5·4"
"193","numerals-bala1301-1-twentyone-1","numerals-bala1301-1","Chan2019","twentyone","21","msau nhal kə hodn","msaunhalkahodn","(fhodn)","FALSE","20+{LIG}1","EAT",NA,NA
"194","numerals-bala1301-1-twentytwo-1","numerals-bala1301-1","Chan2019","twentytwo","22","msau nhal kə ksibm","msaunhalkaksibm","","FALSE","20+{LIG}2","EAT",NA,NA
"195","numerals-bala1301-1-twentythree-1","numerals-bala1301-1","Chan2019","twentythree","23","msau nhal kə khobm","msaunhalkakhobm","","FALSE","20+{LIG}3","EAT",NA,NA
"196","numerals-bala1301-1-twentyfour-1","numerals-bala1301-1","Chan2019","twentyfour","24","msau nhal kə ktahli","msaunhalkaktahli","","FALSE","20+{LIG}4","EAT",NA,NA
"197","numerals-bala1301-1-twentyfive-1","numerals-bala1301-1","Chan2019","twentyfive","25","msau nhal kə t͡ʃɪf","msaunhalkatsif","","FALSE","20+{LIG}5","EAT",NA,NA
"198","numerals-bala1301-1-twentysix-1","numerals-bala1301-1","Chan2019","twentysix","26","msau nhal kə ft͡ʃɪf kə fhdon","msaunhalkaftsifkafhdon","","FALSE","20+{LIG}5+{LIG}1","EAT",NA,NA
"199","numerals-bala1301-1-twentyseven-1","numerals-bala1301-1","Chan2019","twentyseven","27","msau nhal kə ft͡ʃɪf kə ksibm","msaunhalkaftsifkaksibm","","FALSE","20+{LIG}5+{LIG}2","EAT",NA,NA
"200","numerals-bala1301-1-twentyeight-1","numerals-bala1301-1","Chan2019","twentyeight","28","msau nhal kə ft͡ʃɪf kə khobm","msaunhalkaftsifkakhobm","","FALSE","20+{LIG}5+{LIG}3","EAT",NA,NA
"201","numerals-bala1301-1-twentynine-1","numerals-bala1301-1","Chan2019","twentynine","29","msau nhal kə ft͡ʃɪf kə ktalhi","msaunhalkaftsifkaktalhi","","FALSE","20+{LIG}5+{LIG}4","EAT",NA,NA
"202","numerals-bala1301-1-thirty-1","numerals-bala1301-1","Chan2019","thirty","30","msau nhal kə kt͡ʃɪːmɛn","msaunhalkaktsimen","","FALSE","20+{LIG}(5·2’)","EAT",NA,NA
"203","numerals-bala1301-1-forty-1","numerals-bala1301-1","Chan2019","forty","40","biɲaŋ bɪsibm","binangbisibm","","FALSE","20'·2","EAT",NA,"CHECK: non-composit"
"204","numerals-bala1301-1-fifty-1","numerals-bala1301-1","Chan2019","fifty","50","biɲaŋ bɪsibm kə kt͡ʃɪːmɛn","binangbisibmkaktsimen","","FALSE","(20’·2)+{LIG}(5·2’)","EAT",NA,NA
"205","numerals-bala1301-1-sixty-1","numerals-bala1301-1","Chan2019","sixty","60","biɲaŋ bɪhobm","binangbihobm","","FALSE","20'·3","EAT",NA,NA
"206","numerals-bala1301-1-seventy-1","numerals-bala1301-1","Chan2019","seventy","70","biɲaŋ bɪhobm kə kt͡ʃɪːmɛn","binangbihobmkaktsimen","","FALSE","(20'·3)+{LIG}(5·2’)","EAT",NA,NA
"207","numerals-bala1301-1-eighty-1","numerals-bala1301-1","Chan2019","eighty","80","biɲaŋ bɪtahli","binangbitahli","","FALSE","20’·4","EAT",NA,NA
"208","numerals-bala1301-1-ninety-1","numerals-bala1301-1","Chan2019","ninety","90","biɲaŋ bɪtahli kə kt͡ʃɪːmɛn","binangbitahlikaktsimen","","FALSE","(20’·4)+{LIG}(5·2’)","EAT",NA,NA
"209","numerals-bala1301-1-hundred-1","numerals-bala1301-1","Chan2019","hundred","100","biɲaŋ bɪt͡ʃɪf","binangbitsif","","FALSE","20’·5","EAT",NA,NA
"210","numerals-bala1301-1-twohundred-1","numerals-bala1301-1","Chan2019","twohundred","200","kɛmi ksibm","kemiksibm","(biɲaŋ ftʃɪfmɛn)","FALSE","100·2","EAT",NA,NA
"211","numerals-bala1301-1-thousand-1","numerals-bala1301-1","Chan2019","thousand","1000","fkoːnti ksibm","fkontiksibm","","FALSE","500{?}·2","EAT",NA,NA
"212","numerals-bala1301-1-twothousand-1","numerals-bala1301-1","Chan2019","twothousand","2000","ko:nti ksibm","kontiksibm","","FALSE","?","EAT",NA,"CHECK: Same form as 1000?"
"213","numerals-bala1302-1-one-1","numerals-bala1302-1","Chan2019","one","1","-woda","woda","","FALSE","1","EAT",NA,NA
"214","numerals-bala1302-1-two-1","numerals-bala1302-1","Chan2019","two","2","-sibi","sibi","","FALSE","2","EAT",NA,NA
"215","numerals-bala1302-1-three-1","numerals-bala1302-1","Chan2019","three","3","-aabí","aabi","","FALSE","3","EAT",NA,NA
"216","numerals-bala1302-1-four-1","numerals-bala1302-1","Chan2019","four","4","-tahla","tahla","","FALSE","4","EAT",NA,NA
"217","numerals-bala1302-1-five-1","numerals-bala1302-1","Chan2019","five","5","-jíif","jiif","","FALSE","5","EAT",NA,NA
"218","numerals-bala1302-1-six-1","numerals-bala1302-1","Chan2019","six","6","faaj","faaj","","FALSE","6","EAT",NA,NA
"219","numerals-bala1302-1-seven-1","numerals-bala1302-1","Chan2019","seven","7","faajinɡooda","faajingooda","( 6 + 1 ) ?","FALSE","6+1","EAT",NA,NA
"220","numerals-bala1302-1-eight-1","numerals-bala1302-1","Chan2019","eight","8","taataala","taataala","( 2 x 4 ) ?","FALSE","8","EAT",NA,"4’+4"
"221","numerals-bala1302-1-nine-1","numerals-bala1302-1","Chan2019","nine","9","-jíntahla","jintahla","( 5 + 4 ) ?","FALSE","5’+4","EAT",NA,NA
"222","numerals-bala1302-1-ten-1","numerals-bala1302-1","Chan2019","ten","10","-jímmin","jimmin","","FALSE","10","EAT",NA,NA
"223","numerals-bala1302-1-eleven-1","numerals-bala1302-1","Chan2019","eleven","11","njímmin nɡi -woda","njimminngiwoda","","FALSE","10+{LIG}1","EAT",NA,NA
"224","numerals-bala1302-1-twelve-1","numerals-bala1302-1","Chan2019","twelve","12","njímmin nɡi -sibi","njimminngisibi","","FALSE","10+{LIG}2","EAT",NA,NA
"225","numerals-bala1302-1-thirteen-1","numerals-bala1302-1","Chan2019","thirteen","13","njímmin nɡi -aabí","njimminngiaabi","","FALSE","10+{LIG}3","EAT",NA,NA
"226","numerals-bala1302-1-fourteen-1","numerals-bala1302-1","Chan2019","fourteen","14","njímmin nɡi -tahla","njimminngitahla","","FALSE","10+{LIG}4","EAT",NA,NA
"227","numerals-bala1302-1-fifteen-1","numerals-bala1302-1","Chan2019","fifteen","15","njímmin nɡi -jíif","njimminngijiif","","FALSE","10+{LIG}5","EAT",NA,NA
"228","numerals-bala1302-1-sixteen-1","numerals-bala1302-1","Chan2019","sixteen","16","njímmin nɡi faaj","njimminngifaaj","","FALSE","10+{LIG}6","EAT",NA,NA
"229","numerals-bala1302-1-seventeen-1","numerals-bala1302-1","Chan2019","seventeen","17","njímmin nɡi faajinɡooda","njimminngifaajingooda","","FALSE","10+{LIG}6+1","EAT",NA,NA
"230","numerals-bala1302-1-eighteen-1","numerals-bala1302-1","Chan2019","eighteen","18","njímmin nɡi taataala","njimminngitaataala","","FALSE","10+{LIG}8","EAT",NA,NA
"231","numerals-bala1302-1-nineteen-1","numerals-bala1302-1","Chan2019","nineteen","19","njímmin nɡi -jíntahla","njimminngijintahla","","FALSE","10+{LIG}5’+4","EAT",NA,NA
"232","numerals-bala1302-1-twenty-1","numerals-bala1302-1","Chan2019","twenty","20","njímmin nsibi","njimminnsibi","","FALSE","10·2","EAT",NA,NA
"233","numerals-bala1302-1-twentyone-1","numerals-bala1302-1","Chan2019","twentyone","21","njímmin nsibi nɡi -woda","njimminnsibingiwoda","","FALSE","(10·2)+{LIG}1","EAT",NA,NA
"234","numerals-bala1302-1-twentytwo-1","numerals-bala1302-1","Chan2019","twentytwo","22","njímmin nsibi nɡi -sibi","njimminnsibingisibi","","FALSE","(10·2)+{LIG}2","EAT",NA,NA
"235","numerals-bala1302-1-twentythree-1","numerals-bala1302-1","Chan2019","twentythree","23","njímmin nsibi nɡi -aabí","njimminnsibingiaabi","","FALSE","(10·2)+{LIG}3","EAT",NA,NA
"236","numerals-bala1302-1-twentyfour-1","numerals-bala1302-1","Chan2019","twentyfour","24","njímmin nsibi nɡi -tahla","njimminnsibingitahla","","FALSE","(10·2)+{LIG}4","EAT",NA,NA
"237","numerals-bala1302-1-twentyfive-1","numerals-bala1302-1","Chan2019","twentyfive","25","njímmin nsibi nɡi -jíif","njimminnsibingijiif","","FALSE","(10·2)+{LIG}5","EAT",NA,NA
"238","numerals-bala1302-1-twentysix-1","numerals-bala1302-1","Chan2019","twentysix","26","njímmin nsibi nɡi faaj","njimminnsibingifaaj","","FALSE","(10·2)+{LIG}6","EAT",NA,NA
"239","numerals-bala1302-1-twentyseven-1","numerals-bala1302-1","Chan2019","twentyseven","27","njímmin nsibi nɡi faajinɡooda","njimminnsibingifaajingooda","","FALSE","(10·2)+{LIG}6+1","EAT",NA,NA
"240","numerals-bala1302-1-twentyeight-1","numerals-bala1302-1","Chan2019","twentyeight","28","njímmin nsibi nɡi taataala","njimminnsibingitaataala","","FALSE","(10·2)+{LIG}8","EAT",NA,NA
"241","numerals-bala1302-1-twentynine-1","numerals-bala1302-1","Chan2019","twentynine","29","njímmin nsibi nɡi -jíntahla","njimminnsibingijintahla","","FALSE","(10·2)+{LIG}5’+4","EAT",NA,NA
"242","numerals-bala1302-1-thirty-1","numerals-bala1302-1","Chan2019","thirty","30","njímmin nhabí","njimminnhabi","","FALSE","(10·2)+3","EAT",NA,NA
"243","numerals-bala1302-1-forty-1","numerals-bala1302-1","Chan2019","forty","40","njímmin ntahla","njimminntahla","","FALSE","(10·2)+4","EAT",NA,NA
"244","numerals-bala1302-1-fifty-1","numerals-bala1302-1","Chan2019","fifty","50","njímmin njíif","njimminnjiif","","FALSE","(10·2)+5","EAT",NA,NA
"245","numerals-bala1302-1-sixty-1","numerals-bala1302-1","Chan2019","sixty","60","njímmin faaj","njimminfaaj","","FALSE","(10·2)+6","EAT",NA,NA
"246","numerals-bala1302-1-seventy-1","numerals-bala1302-1","Chan2019","seventy","70","njímmin faajinɡooda","njimminfaajingooda","","FALSE","(10·2)+6+1","EAT",NA,NA
"247","numerals-bala1302-1-eighty-1","numerals-bala1302-1","Chan2019","eighty","80","njímmin ntaataala","njimminntaataala","","FALSE","(10·2)+8","EAT",NA,NA
"248","numerals-bala1302-1-ninety-1","numerals-bala1302-1","Chan2019","ninety","90","njímmin njíntahla","njimminnjintahla","","FALSE","(10·2)+5’+4","EAT",NA,NA
"249","numerals-bala1302-1-hundred-1","numerals-bala1302-1","Chan2019","hundred","100","ɡeme","geme","","FALSE","100","EAT",NA,NA
"250","numerals-bala1302-1-twohundred-1","numerals-bala1302-1","Chan2019","twohundred","200","ɡɡeme ɡsibi","ggemegsibi","","FALSE","100·2","EAT",NA,NA
"251","numerals-bala1302-1-thousand-1","numerals-bala1302-1","Chan2019","thousand","1000","wili mbooda","wilimbooda","","FALSE","1000·1","EAT",NA,NA
"252","numerals-bala1302-1-twothousand-1","numerals-bala1302-1","Chan2019","twothousand","2000","ɡwili ɡsibi","gwiligsibi","","FALSE","1000·2","EAT",NA,NA
"253","numerals-bamb1266-1-one-1","numerals-bamb1266-1","Chan2019","one","1","mɔ̀ʔɔ̀","moo",NA,"FALSE","1","EAT",NA,NA
"254","numerals-bamb1266-1-two-1","numerals-bamb1266-1","Chan2019","two","2","bə̀ɡə̀","baga",NA,"FALSE","2","EAT",NA,NA
"255","numerals-bamb1266-1-three-1","numerals-bamb1266-1","Chan2019","three","3","tyè","tye",NA,"FALSE","3","EAT",NA,NA
"256","numerals-bamb1266-1-four-1","numerals-bamb1266-1","Chan2019","four","4","kyà","kya",NA,"FALSE","4","EAT",NA,NA
"257","numerals-bamb1266-1-five-1","numerals-bamb1266-1","Chan2019","five","5","tɔ̀ɔ̀","too",NA,"FALSE","5","EAT",NA,NA
"258","numerals-bamb1266-1-six-1","numerals-bamb1266-1","Chan2019","six","6","ntúú","ntuu",NA,"FALSE","6","EAT",NA,NA
"259","numerals-bamb1266-1-seven-1","numerals-bamb1266-1","Chan2019","seven","7","ʃàmbà","samba",NA,"FALSE","7","EAT",NA,NA
"260","numerals-bamb1266-1-eight-1","numerals-bamb1266-1","Chan2019","eight","8","nɨ̀fɔ̀ɔ̀","nifoo",NA,"FALSE","{CL}8","EAT",NA,NA
"261","numerals-bamb1266-1-nine-1","numerals-bamb1266-1","Chan2019","nine","9","nɨ̀bɛ̀ʔɛ̀","nibee",NA,"FALSE","{CL}9","EAT",NA,NA
"262","numerals-bamb1266-1-ten-1","numerals-bamb1266-1","Chan2019","ten","10","nɨ̀ɣám","nigam",NA,"FALSE","{CL}10","EAT",NA,NA
"263","numerals-bamb1266-1-eleven-1","numerals-bamb1266-1","Chan2019","eleven","11","(nɨ̀ɣám) ntʃù mɔ̀ʔɔ̀","nigamntsumoo",NA,"FALSE","{CL}10+{LIG]1","EAT",NA,NA
"264","numerals-bamb1266-1-twelve-1","numerals-bamb1266-1","Chan2019","twelve","12","(nɨ̀ɣám) ntʃù bə̀ɡə̀","nigamntsubaga",NA,"FALSE","{CL}10+{LIG]2","EAT",NA,NA
"265","numerals-bamb1266-1-thirteen-1","numerals-bamb1266-1","Chan2019","thirteen","13","(nɨ̀ɣám) ntʃù tyè","nigamntsutye",NA,"FALSE","{CL}10+{LIG]3","EAT",NA,NA
"266","numerals-bamb1266-1-fourteen-1","numerals-bamb1266-1","Chan2019","fourteen","14","(nɨ̀ɣám) ntʃù kyà tɔ̀ɔ̀","nigamntsukyatoo",NA,"FALSE","{CL}10+{LIG]4","EAT",NA,NA
"267","numerals-bamb1266-1-fifteen-1","numerals-bamb1266-1","Chan2019","fifteen","15","(nɨ̀ɣám) ntʃù tɔ̀ɔ̀","nigamntsutoo",NA,"FALSE","{CL}10+{LIG]5","EAT",NA,NA
"268","numerals-bamb1266-1-sixteen-1","numerals-bamb1266-1","Chan2019","sixteen","16","(nɨ̀ɣám) ntʃù ntúú","nigamntsuntuu",NA,"FALSE","{CL}10+{LIG]6","EAT",NA,NA
"269","numerals-bamb1266-1-seventeen-1","numerals-bamb1266-1","Chan2019","seventeen","17","(nɨ̀ɣám) ntʃù ʃàmbà","nigamntsusamba",NA,"FALSE","{CL}10+{LIG]7","EAT",NA,NA
"270","numerals-bamb1266-1-eighteen-1","numerals-bamb1266-1","Chan2019","eighteen","18","(nɨ̀ɣám) ntʃù nɨ̀fɔ̀ɔ̀","nigamntsunifoo",NA,"FALSE","{CL}10+{LIG]8","EAT",NA,NA
"271","numerals-bamb1266-1-nineteen-1","numerals-bamb1266-1","Chan2019","nineteen","19","(nɨ̀ɣám) ntʃù nɨ̀bɛ̀ʔɛ̀","nigamntsunibee",NA,"FALSE","{CL}10+{LIG]9","EAT",NA,NA
"272","numerals-bamb1266-1-twenty-1","numerals-bamb1266-1","Chan2019","twenty","20","mɨ̀ɣám mɨ̀mbə̀ɡə̀","migammimbaga",NA,"FALSE","{CL’}10·{CL’}2","EAT",NA,NA
"273","numerals-bamb1266-1-twentyone-1","numerals-bamb1266-1","Chan2019","twentyone","21","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù mɔ̀ʔɔ̀","migammimbaganintsumoo",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}1","EAT",NA,NA
"274","numerals-bamb1266-1-twentytwo-1","numerals-bamb1266-1","Chan2019","twentytwo","22","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù bə̀ɡə̀","migammimbaganintsubaga",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}2","EAT",NA,NA
"275","numerals-bamb1266-1-twentythree-1","numerals-bamb1266-1","Chan2019","twentythree","23","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù tyè","migammimbaganintsutye",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}3","EAT",NA,NA
"276","numerals-bamb1266-1-twentyfour-1","numerals-bamb1266-1","Chan2019","twentyfour","24","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù kyà","migammimbaganintsukya",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}4","EAT",NA,NA
"277","numerals-bamb1266-1-twentyfive-1","numerals-bamb1266-1","Chan2019","twentyfive","25","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù tɔ̀ɔ̀","migammimbaganintsutoo",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}5","EAT",NA,NA
"278","numerals-bamb1266-1-twentysix-1","numerals-bamb1266-1","Chan2019","twentysix","26","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù ntúú","migammimbaganintsuntuu",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}6","EAT",NA,NA
"279","numerals-bamb1266-1-twentyseven-1","numerals-bamb1266-1","Chan2019","twentyseven","27","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù ʃàmbà","migammimbaganintsusamba",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}7","EAT",NA,NA
"280","numerals-bamb1266-1-twentyeight-1","numerals-bamb1266-1","Chan2019","twentyeight","28","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù nɨ̀fɔ̀ɔ̀","migammimbaganintsunifoo",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}8","EAT",NA,NA
"281","numerals-bamb1266-1-twentynine-1","numerals-bamb1266-1","Chan2019","twentynine","29","mɨ̀ɣám mɨ̀mbə̀ɡə̀ nɨ̀ ntʃù nɨ̀bɛ̀ʔɛ̀","migammimbaganintsunibee",NA,"FALSE","({CL’}10·{CL’}2)+{and}{LIG}9","EAT",NA,NA
"282","numerals-bamb1266-1-thirty-1","numerals-bamb1266-1","Chan2019","thirty","30","mɨ̀ɣám mɨ̀ntyè","migammintye",NA,"FALSE","{CL'}10·{CL'}3","EAT",NA,NA
"283","numerals-bamb1266-1-thirty-2","numerals-bamb1266-1","Chan2019","thirty","30","mɨ̀ɣám mɨ́ mɨ̀ntyè","migammimintye",NA,"FALSE","{CL'}10·{CL'}3","EAT",NA,NA
"284","numerals-bamb1266-1-forty-1","numerals-bamb1266-1","Chan2019","forty","40","mɨ̀ɣám nɨ̀kyà","migamnikya",NA,"FALSE","{CL'}10·{CL'}4","EAT",NA,NA
"285","numerals-bamb1266-1-forty-2","numerals-bamb1266-1","Chan2019","forty","40","mɨ̀ɣám mɨ́ mɨ̀nkyà","migammiminkya",NA,"FALSE","{CL'}10·{CL'}4","EAT",NA,NA
