"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc","Glottocode","Language.level_Glottocode","Use_in_analyses"
"3013",108184,"barlowpacific-kara1497-1-one-1","barlowpacific-kara1497-1","Barlow2024","one",1,"botie","botie",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","1","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3014",108185,"barlowpacific-kara1497-1-two-1","barlowpacific-kara1497-1","Barlow2024","two",2,"kipainoe","kipainoe",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","2","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3015",108186,"barlowpacific-kara1497-1-three-1","barlowpacific-kara1497-1","Barlow2024","three",3,"kipai-ia","kipaiia",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","3","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3016",108187,"barlowpacific-kara1497-1-four-1","barlowpacific-kara1497-1","Barlow2024","four",4,"mosokoto","mosokoto",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","4","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3017",108188,"barlowpacific-kara1497-1-five-1","barlowpacific-kara1497-1","Barlow2024","five",5,"tu-poro","tuporo",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","5","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3018",108189,"barlowpacific-kara1497-1-seven-1","barlowpacific-kara1497-1","Barlow2024","seven",7,"diri","diri",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","7","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3019",108190,"barlowpacific-kara1497-1-eight-1","barlowpacific-kara1497-1","Barlow2024","eight",8,"ma","ma",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","8","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3020",108191,"barlowpacific-kara1497-1-nine-1","barlowpacific-kara1497-1","Barlow2024","nine",9,"ta-o","tao",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","9","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3021",108192,"barlowpacific-kara1497-1-ten-1","barlowpacific-kara1497-1","Barlow2024","ten",10,"taura","taura",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","10","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3022",108193,"barlowpacific-kara1497-1-twenty-1","barlowpacific-kara1497-1","Barlow2024","twenty",20,"magagai","magagai",NA,"FALSE","?","No data between 10 and 20; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","20","PAP719_barlowpacific-kara1497-1.csv","RB","?","?",NA,"kara1497","kara1497","YES"
"3023",108252,"barlowpacific-fasu1242-4-one-1","barlowpacific-fasu1242-4","Barlow2024","one",1,"mèno","meno","‘little finger’","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3024",108253,"barlowpacific-fasu1242-4-two-1","barlowpacific-fasu1242-4","Barlow2024","two",2,"tetá","teta","‘ring finger’","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3025",108254,"barlowpacific-fasu1242-4-three-1","barlowpacific-fasu1242-4","Barlow2024","three",3,"isiã","isia","‘middle finger’","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3026",108255,"barlowpacific-fasu1242-4-four-1","barlowpacific-fasu1242-4","Barlow2024","four",4,"ki-tafá","kitafa","‘index finger’","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3027",108256,"barlowpacific-fasu1242-4-five-1","barlowpacific-fasu1242-4","Barlow2024","five",5,"kakõ-rea","kakorea","‘thumb’","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3028",108257,"barlowpacific-fasu1242-4-six-1","barlowpacific-fasu1242-4","Barlow2024","six",6,"namá","nama","‘palm’","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3029",108258,"barlowpacific-fasu1242-4-seven-1","barlowpacific-fasu1242-4","Barlow2024","seven",7,"yatipú-nu","yatipunu","‘wrist’","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3030",108259,"barlowpacific-fasu1242-4-eight-1","barlowpacific-fasu1242-4","Barlow2024","eight",8,"kàri","kari","‘forearm’","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3031",108260,"barlowpacific-fasu1242-4-nine-1","barlowpacific-fasu1242-4","Barlow2024","nine",9,"tòkana","tokana","‘inside elbow’","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3032",108261,"barlowpacific-fasu1242-4-ten-1","barlowpacific-fasu1242-4","Barlow2024","ten",10,"kãê yãko","kaeyako","‘upper middle arm’","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3033",108262,"barlowpacific-fasu1242-4-eleven-1","barlowpacific-fasu1242-4","Barlow2024","eleven",11,"kí-nu","kinu","‘shoulder’","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3034",108263,"barlowpacific-fasu1242-4-twelve-1","barlowpacific-fasu1242-4","Barlow2024","twelve",12,"kenó","keno","‘collarbone area’","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3035",108264,"barlowpacific-fasu1242-4-thirteen-1","barlowpacific-fasu1242-4","Barlow2024","thirteen",13,"fúfu","fufu","‘upper neck’","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3036",108265,"barlowpacific-fasu1242-4-fourteen-1","barlowpacific-fasu1242-4","Barlow2024","fourteen",14,"sena-kí","senaki","‘ear’","FALSE","?","A list of body parts (used in body-part tallying)","14","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3037",108266,"barlowpacific-fasu1242-4-fifteen-1","barlowpacific-fasu1242-4","Barlow2024","fifteen",15,"parè","pare","‘cheekbone’","FALSE","?","A list of body parts (used in body-part tallying)","15","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3038",108267,"barlowpacific-fasu1242-4-sixteen-1","barlowpacific-fasu1242-4","Barlow2024","sixteen",16,"hî","hi","‘eye’","FALSE","?","A list of body parts (used in body-part tallying)","16","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3039",108268,"barlowpacific-fasu1242-4-seventeen-1","barlowpacific-fasu1242-4","Barlow2024","seventeen",17,"nò","no","‘side of nose’","FALSE","?","A list of body parts (used in body-part tallying)","17","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3040",108269,"barlowpacific-fasu1242-4-eighteen-1","barlowpacific-fasu1242-4","Barlow2024","eighteen",18,"tera-yia","terayia","‘ridge of nose’","FALSE","?","A list of body parts (used in body-part tallying)","18","PAP726_barlowpacific-fasu1242-4.csv","RB","?","?",NA,"fasu1242","fasu1242","YES"
"3041",108281,"barlowpacific-anda1283-1-four-1","barlowpacific-anda1283-1","Barlow2024","four",4,"ɛmpisilem","empisilem",NA,"FALSE","?","Possibly a list of body parts (used in body-part tallying)","4","PAP729_EDIT_barlowpacific-anda1283-1_EDIT.csv","RB","?","?",NA,"anda1283","anda1283","YES"
"3042",108282,"barlowpacific-anda1283-1-ten-1","barlowpacific-anda1283-1","Barlow2024","ten",10,"ɛɡumo","egumo",NA,"FALSE","?","Possibly a list of body parts (used in body-part tallying)","10","PAP729_EDIT_barlowpacific-anda1283-1_EDIT.csv","RB","?","?",NA,"anda1283","anda1283","YES"
"3043",108292,"barlowpacific-meak1234-1-four-1","barlowpacific-meak1234-1","Barlow2024","four",4,"ɔmiŋət̚","omingat","index","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3044",108293,"barlowpacific-meak1234-1-four-2","barlowpacific-meak1234-1","Barlow2024","four",4,"ɔmɔŋɔt̚","omongot","index","FALSE","?","A list of body parts (used in body-part tallying)","4′","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3045",108294,"barlowpacific-meak1234-1-four-3","barlowpacific-meak1234-1","Barlow2024","four",4,"ɑmiŋɔt","amingot","index","FALSE","?","A list of body parts (used in body-part tallying)","4″","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3046",108295,"barlowpacific-meak1234-1-five-1","barlowpacific-meak1234-1","Barlow2024","five",5,"ɑndəɣɔt","andagot","thumb","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3047",108296,"barlowpacific-meak1234-1-five-2","barlowpacific-meak1234-1","Barlow2024","five",5,"ɑndəɡɔt","andagot","thumb","FALSE","?","A list of body parts (used in body-part tallying)","5′","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3048",108297,"barlowpacific-meak1234-1-five-3","barlowpacific-meak1234-1","Barlow2024","five",5,"nɑndəɣɔt","nandagot","thumb","FALSE","?","A list of body parts (used in body-part tallying)","5″","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3049",108298,"barlowpacific-meak1234-1-six-1","barlowpacific-meak1234-1","Barlow2024","six",6,"wʊlŭl","wulul","","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3050",108299,"barlowpacific-meak1234-1-seven-1","barlowpacific-meak1234-1","Barlow2024","seven",7,"wɛm","wem","middle of forearm [?] elbow bend [?]","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3051",108300,"barlowpacific-meak1234-1-eight-1","barlowpacific-meak1234-1","Barlow2024","eight",8,"nʊɡumṹ","nugumu","elbow [?] biceps [?]","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3052",108301,"barlowpacific-meak1234-1-nine-1","barlowpacific-meak1234-1","Barlow2024","nine",9,"yɑɡəmɔŋ","yagamong","shoulder","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3053",108302,"barlowpacific-meak1234-1-ten-1","barlowpacific-meak1234-1","Barlow2024","ten",10,"yiɡəƀel","yigabel","collarbone","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3054",108303,"barlowpacific-meak1234-1-eleven-1","barlowpacific-meak1234-1","Barlow2024","eleven",11,"ʊndʊbʊk","undubuk","ear","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3055",108304,"barlowpacific-meak1234-1-eleven-2","barlowpacific-meak1234-1","Barlow2024","eleven",11,"kwʊndubʊk","kwundubuk","ear","FALSE","?","A list of body parts (used in body-part tallying)","11′","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3056",108305,"barlowpacific-meak1234-1-twelve-1","barlowpacific-meak1234-1","Barlow2024","twelve",12,"nəmɔŋkɑ́","namongka","eye","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3057",108306,"barlowpacific-meak1234-1-thirteen-1","barlowpacific-meak1234-1","Barlow2024","thirteen",13,"bɔk","bok","nose","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3058",108307,"barlowpacific-meak1234-1-fourteen-1","barlowpacific-meak1234-1","Barlow2024","fourteen",14,"nəmɔŋkɑ́","namongka","eye","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3059",108308,"barlowpacific-meak1234-1-fifteen-1","barlowpacific-meak1234-1","Barlow2024","fifteen",15,"ʊndʊbʊk","undubuk","ear","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3060",108309,"barlowpacific-meak1234-1-fifteen-2","barlowpacific-meak1234-1","Barlow2024","fifteen",15,"kwʊndubʊk","kwundubuk","ear","FALSE","?","A list of body parts (used in body-part tallying)","11′","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3061",108310,"barlowpacific-meak1234-1-sixteen-1","barlowpacific-meak1234-1","Barlow2024","sixteen",16,"yiɡəƀel","yigabel","collarbone","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3062",108311,"barlowpacific-meak1234-1-seventeen-1","barlowpacific-meak1234-1","Barlow2024","seventeen",17,"yɑɡəmɔŋ","yagamong","shoulder","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3063",108312,"barlowpacific-meak1234-1-eighteen-1","barlowpacific-meak1234-1","Barlow2024","eighteen",18,"nʊɡumṹ","nugumu","elbow [?] biceps [?]","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3064",108313,"barlowpacific-meak1234-1-nineteen-1","barlowpacific-meak1234-1","Barlow2024","nineteen",19,"wɛm","wem","middle of forearm [?] elbow bend [?]","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3065",108314,"barlowpacific-meak1234-1-twenty-1","barlowpacific-meak1234-1","Barlow2024","twenty",20,"wʊlŭl","wulul","wrist [?] middle of forearm [?]","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3066",108315,"barlowpacific-meak1234-1-twentyone-1","barlowpacific-meak1234-1","Barlow2024","twentyone",21,"ɑndəɣɔt","andagot","thumb","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3067",108316,"barlowpacific-meak1234-1-twentyone-2","barlowpacific-meak1234-1","Barlow2024","twentyone",21,"ɑndəɡɔt","andagot","thumb","FALSE","?","A list of body parts (used in body-part tallying)","5′","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3068",108317,"barlowpacific-meak1234-1-twentyone-3","barlowpacific-meak1234-1","Barlow2024","twentyone",21,"nɑndəɣɔt","nandagot","thumb","FALSE","?","A list of body parts (used in body-part tallying)","5″","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3069",108318,"barlowpacific-meak1234-1-twentytwo-1","barlowpacific-meak1234-1","Barlow2024","twentytwo",22,"ɔmiŋət̚","omingat","index","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3070",108319,"barlowpacific-meak1234-1-twentytwo-2","barlowpacific-meak1234-1","Barlow2024","twentytwo",22,"ɑmiŋɔt","amingot","index","FALSE","?","A list of body parts (used in body-part tallying)","4″","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3071",108320,"barlowpacific-meak1234-1-twentythree-1","barlowpacific-meak1234-1","Barlow2024","twentythree",23,"kinitnɑm","kinitnam","","FALSE","?","A list of body parts (used in body-part tallying)","23","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3072",108321,"barlowpacific-meak1234-1-twentythree-2","barlowpacific-meak1234-1","Barlow2024","twentythree",23,"ɡini ənɑ́n","ginianan","","FALSE","?","A list of body parts (used in body-part tallying)","23′","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3073",108322,"barlowpacific-meak1234-1-twentyfour-1","barlowpacific-meak1234-1","Barlow2024","twentyfour",24,"kiniɣit","kinigit","","FALSE","?","A list of body parts (used in body-part tallying)","24","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
"3074",108323,"barlowpacific-meak1234-1-twentyfour-2","barlowpacific-meak1234-1","Barlow2024","twentyfour",24,"ɡinəɣɪt","ginagit","","FALSE","?","A list of body parts (used in body-part tallying)","24′","PAP731_barlowpacific-meak1234-1.csv","RB","?","?",NA,"meak1234","meak1234","YES"
