"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc"
"115",153945,"aghe1239-1-11-1","aghe1239-1",NA,"11",NA,"ɪ́ɣə̄màɣɪ̀kòkə́mɔ̀?","ɪ́ɣə̄màɣɪ̀kòkə́mɔ̀?",NA,NA,"10+{+}1′",NA,NA,"numerals-aghe1239-1.csv","EAT","10+1′","10+1","10+1"
"116",153946,"aghe1239-1-12-1","aghe1239-1",NA,"12",NA,"ɪ́ɣə̄màɣɪ̀mòḿ̩bə̀ˠà","ɪ́ɣə̄màɣɪ̀mòḿ̩bə̀ˠà",NA,NA,"10+{+}2",NA,NA,"numerals-aghe1239-1.csv","EAT","10+2","10+2","10+2"
"117",153947,"aghe1239-1-13-1","aghe1239-1",NA,"13",NA,"ɪ́ɣə̄màɣɪ̀mòń̩tə́ˠá","ɪ́ɣə̄màɣɪ̀mòń̩tə́ˠá",NA,NA,"10+{+}3",NA,NA,"numerals-aghe1239-1.csv","EAT","10+3","10+3","10+3"
"118",153948,"aghe1239-1-14-1","aghe1239-1",NA,"14",NA,"ɪ́ɣə̄màɣɪ̀mòń̩tʃʲàkò","ɪ́ɣə̄màɣɪ̀mòń̩tʃʲàkò",NA,NA,"10+{+}4",NA,NA,"numerals-aghe1239-1.csv","EAT","10+4","10+4","10+4"
"119",153949,"aghe1239-1-15-1","aghe1239-1",NA,"15",NA,"ɪ́ɣə̄màɣɪ̀mòń̩tɛ̀ʲ","ɪ́ɣə̄màɣɪ̀mòń̩tɛ̀ʲ",NA,NA,"10+{+}5",NA,NA,"numerals-aghe1239-1.csv","EAT","10+5","10+5","10+5"
"120",153950,"aghe1239-1-16-1","aghe1239-1",NA,"16",NA,"ɪ́ɣə̄màɣɪ̀mǒtǔ̞ː","ɪ́ɣə̄màɣɪ̀mǒtǔ̞ː",NA,NA,"10+{+}6",NA,NA,"numerals-aghe1239-1.csv","EAT","10+6","10+6","10+6"
"121",153951,"aghe1239-1-17-1","aghe1239-1",NA,"17",NA,"ɪ́ɣə̄màɣɪ̀msǒɣàⁿbə̄ˠā","ɪ́ɣə̄màɣɪ̀msǒɣàⁿbə̄ˠā",NA,NA,"10+{+}(3′⋅2)",NA,NA,"numerals-aghe1239-1.csv","EAT","10+(3′⋅2)","10+(3⋅2)","10+abs(abs(3*2))"
"122",153952,"aghe1239-1-18-1","aghe1239-1",NA,"18",NA,"ɪ́ɣə̄màɣɪ̀mɪ̌fāː","ɪ́ɣə̄màɣɪ̀mɪ̌fāː",NA,NA,"10+{+}8",NA,NA,"numerals-aghe1239-1.csv","EAT","10+8","10+8","10+8"
"123",153953,"aghe1239-1-19-1","aghe1239-1",NA,"19",NA,"ɪ́ɣə̄màɣɪ̀mǒtɛ̄ⁿdzū̞ˠū̞","ɪ́ɣə̄màɣɪ̀mǒtɛ̄ⁿdzū̞ˠū̞",NA,NA,"10+{+}9",NA,NA,"numerals-aghe1239-1.csv","EAT","10+9","10+9","10+9"
"124",153954,"aghe1239-1-20-1","aghe1239-1",NA,"20",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠà or wu̞᷇ːwû̝","ŋ̩́ɣə́mḿ̩bə̀ˠà or wu̞᷇ːwû̝",NA,NA,"10⋅2","or 20 meaning body",NA,"numerals-aghe1239-1.csv","EAT","10⋅2","10⋅2","abs(10*2)"
"125",153955,"aghe1239-1-21-1","aghe1239-1",NA,"21",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀kòkə́mɔ̀?","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀kòkə́mɔ̀?",NA,NA,"(10⋅2)+{+}1′",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+1′","(10⋅2)+1","abs(abs(10*2))+1"
"126",153956,"aghe1239-1-22-1","aghe1239-1",NA,"22",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǔ̞bœ̀ˠɔ̀","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǔ̞bœ̀ˠɔ̀",NA,NA,"(10⋅2)+{+}2′",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+2′","(10⋅2)+2","abs(abs(10*2))+2"
"127",153957,"aghe1239-1-23-1","aghe1239-1",NA,"23",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǔ̞tœ́ˠá","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǔ̞tœ́ˠá",NA,NA,"(10⋅2)+{+}3″",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+3″","(10⋅2)+3","abs(abs(10*2))+3"
"128",153958,"aghe1239-1-24-1","aghe1239-1",NA,"24",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǔ̞tʃœ́kò","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǔ̞tʃœ́kò",NA,NA,"(10⋅2)+{+}4′",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+4′","(10⋅2)+4","abs(abs(10*2))+4"
"129",153959,"aghe1239-1-25-1","aghe1239-1",NA,"25",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǔ̞tʷɛ̀ʲ","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǔ̞tʷɛ̀ʲ",NA,NA,"(10⋅2)+{+}5′",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+5′","(10⋅2)+5","abs(abs(10*2))+5"
"130",153960,"aghe1239-1-26-1","aghe1239-1",NA,"26",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǒtǔ̞ː","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǒtǔ̞ː",NA,NA,"(10⋅2)+{+}6′",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+6′","(10⋅2)+6","abs(abs(10*2))+6"
"131",153961,"aghe1239-1-27-1","aghe1239-1",NA,"27",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǒsə̀ɣàⁿbə̄ˠā","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǒsə̀ɣàⁿbə̄ˠā",NA,NA,"(10⋅2)+{+}(3′⋅2{?})",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+(3′⋅2)","(10⋅2)+(3⋅2)","abs(abs(10*2))+abs(abs(3*2))"
"132",153962,"aghe1239-1-28-1","aghe1239-1",NA,"28",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wɪ̌fāː","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wɪ̌fāː",NA,NA,"(10⋅2)+{+}8′",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+8′","(10⋅2)+8","abs(abs(10*2))+8"
"133",153963,"aghe1239-1-29-1","aghe1239-1",NA,"29",NA,"ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǒtɛ̄ⁿdzū̞ˠū̞","ŋ̩́ɣə́mḿ̩bə̀ˠààɣɪ̀wǒtɛ̄ⁿdzū̞ˠū̞",NA,NA,"(10⋅2)+{+}9′",NA,NA,"numerals-aghe1239-1.csv","EAT","(10⋅2)+9′","(10⋅2)+9","abs(abs(10*2))+9"
"134",153964,"aghe1239-1-30-1","aghe1239-1",NA,"30",NA,"ŋ̩́ɣə́mń̩tə́ˠá","ŋ̩́ɣə́mń̩tə́ˠá",NA,NA,"10⋅3",NA,NA,"numerals-aghe1239-1.csv","EAT","10⋅3","10⋅3","abs(10*3)"
"135",153965,"aghe1239-1-40-1","aghe1239-1",NA,"40",NA,"ŋ̩́ɣə́mń̩tʃʲàkò","ŋ̩́ɣə́mń̩tʃʲàkò",NA,NA,"10⋅4",NA,NA,"numerals-aghe1239-1.csv","EAT","10⋅4","10⋅4","abs(10*4)"
"136",153966,"aghe1239-1-50-1","aghe1239-1",NA,"50",NA,"ŋ̩́ɣə́mń̩tɛ̀ʲ","ŋ̩́ɣə́mń̩tɛ̀ʲ",NA,NA,"10⋅5",NA,NA,"numerals-aghe1239-1.csv","EAT","10⋅5","10⋅5","abs(10*5)"
"137",153967,"aghe1239-1-60-1","aghe1239-1",NA,"60",NA,"ŋ̩́ɣə́mtǔ̞ː","ŋ̩́ɣə́mtǔ̞ː",NA,NA,"10⋅6",NA,NA,"numerals-aghe1239-1.csv","EAT","10⋅6","10⋅6","abs(10*6)"
"138",153968,"aghe1239-1-70-1","aghe1239-1",NA,"70",NA,"ŋ̩́ɣə́msə̀ɣàⁿbə̄ˠā","ŋ̩́ɣə́msə̀ɣàⁿbə̄ˠā",NA,NA,"10⋅(3′⋅2{?})",NA,NA,"numerals-aghe1239-1.csv","EAT","10⋅(3′⋅2)","10⋅(3⋅2)","10*abs(abs(3*2))"
"139",153969,"aghe1239-1-80-1","aghe1239-1",NA,"80",NA,"ŋ̩́ɣə́mɪ̀fǎː","ŋ̩́ɣə́mɪ̀fǎː",NA,NA,"10⋅8",NA,NA,"numerals-aghe1239-1.csv","EAT","10⋅8","10⋅8","abs(10*8)"
"140",153970,"aghe1239-1-90-1","aghe1239-1",NA,"90",NA,"ŋ̩́ɣə́mtɛ̄ⁿdzū̞ˠū̞","ŋ̩́ɣə́mtɛ̄ⁿdzū̞ˠū̞",NA,NA,"10⋅9",NA,NA,"numerals-aghe1239-1.csv","EAT","10⋅9","10⋅9","abs(10*9)"
"141",153971,"aghe1239-1-100-1","aghe1239-1",NA,"100",NA,"fə́bɔ̀m","fə́bɔ̀m",NA,NA,"100","(anything)",NA,"numerals-aghe1239-1.csv","EAT","100","100","100"
"142",153972,"aghe1239-1-100-2","aghe1239-1",NA,"100",NA,"fə́fu̝᷇ː","fə́fu̝᷇ː",NA,NA,"100","(100 frs)",NA,"numerals-aghe1239-1.csv","EAT","100","100","100"
"143",153973,"aghe1239-1-200-1","aghe1239-1",NA,"200",NA,"ḿ̩bɔ̀mḿ̩bə̀ˠà","ḿ̩bɔ̀mḿ̩bə̀ˠà",NA,NA,"100′⋅2",NA,NA,"numerals-aghe1239-1.csv","EAT","100′⋅2","100⋅2","abs(100*2)"
"144",153974,"aghe1239-1-1000-1","aghe1239-1",NA,"1000",NA,"kám","kám",NA,NA,"1000",NA,NA,"numerals-aghe1239-1.csv","EAT","1000","1000","1000"
"145",153975,"aghe1239-1-2000-1","aghe1239-1",NA,"2000",NA,"tə́kámtə́bə̀ˠà","tə́kámtə́bə̀ˠà",NA,NA,"100⋅2",NA,NA,"numerals-aghe1239-1.csv","EAT","100⋅2","100⋅2","abs(100*2)"
"146",153976,"aghe1239-2-1-1","aghe1239-2",NA,"1",NA,"mɒ̀ʔ","mɒ̀ʔ",NA,NA,"1",NA,NA,"numerals-aghe1239-1.csv","EAT","1","1","1"
"147",153977,"aghe1239-2-2-1","aghe1239-2",NA,"2",NA,"bɨ̀ɣà","bɨ̀ɣà",NA,NA,"2",NA,NA,"numerals-aghe1239-1.csv","EAT","2","2","2"
"148",153978,"aghe1239-2-3-1","aghe1239-2",NA,"3",NA,"tɨ́ɣá","tɨ́ɣá",NA,NA,"3",NA,NA,"numerals-aghe1239-1.csv","EAT","3","3","3"
"149",153979,"aghe1239-2-4-1","aghe1239-2",NA,"4",NA,"cìakɔ̀","cìakɔ̀",NA,NA,"4",NA,NA,"numerals-aghe1239-1.csv","EAT","4","4","4"
"150",153980,"aghe1239-2-5-1","aghe1239-2",NA,"5",NA,"tɛ̀","tɛ̀",NA,NA,"5",NA,NA,"numerals-aghe1239-1.csv","EAT","5","5","5"
"151",153981,"aghe1239-2-6-1","aghe1239-2",NA,"6",NA,"tǒo","tǒo",NA,NA,"6",NA,NA,"numerals-aghe1239-1.csv","EAT","6","6","6"
"152",153982,"aghe1239-2-7-1","aghe1239-2",NA,"7",NA,"sɨ̀ɣàmbɨ̀ɣà","sɨ̀ɣàmbɨ̀ɣà",NA,NA,"5′⋅2","3+2",NA,"numerals-aghe1239-1.csv","EAT","5′⋅2","5⋅2","abs(5*2)"
"153",153983,"aghe1239-2-8-1","aghe1239-2",NA,"8",NA,"ɛ́ʔfáa","ɛ́ʔfáa",NA,NA,"8",NA,NA,"numerals-aghe1239-1.csv","EAT","8","8","8"
"154",153984,"aghe1239-2-9-1","aghe1239-2",NA,"9",NA,"tèndzùɣò","tèndzùɣò",NA,NA,"9",NA,NA,"numerals-aghe1239-1.csv","EAT","9","9","9"
"155",153985,"aghe1239-2-10-1","aghe1239-2",NA,"10",NA,"é-ʔɣɨ́m","é-ʔɣɨ́m",NA,NA,"10",NA,NA,"numerals-aghe1239-1.csv","EAT","10","10","10"
"156",153986,"aghe1239-2-11-1","aghe1239-2",NA,"11",NA,"é-ʔɣɨ́m àɣɛ̀ zě mɒ̀ʔ","é-ʔɣɨ́m àɣɛ̀ zě mɒ̀ʔ",NA,NA,"10+{+}1",NA,NA,"numerals-aghe1239-1.csv","EAT","10+1","10+1","10+1"
"157",153987,"aghe1239-2-12-1","aghe1239-2",NA,"12",NA,"é-ʔɣɨ́m àɣɛ̀ zě bɨ̀ɣà","é-ʔɣɨ́m àɣɛ̀ zě bɨ̀ɣà",NA,NA,"10+{+}2",NA,NA,"numerals-aghe1239-1.csv","EAT","10+2","10+2","10+2"
"158",153988,"aghe1239-2-13-1","aghe1239-2",NA,"13",NA,"é-ʔɣɨ́m àɣɛ̀ zě tɨ́ɣá","é-ʔɣɨ́m àɣɛ̀ zě tɨ́ɣá",NA,NA,"10+{+}3",NA,NA,"numerals-aghe1239-1.csv","EAT","10+3","10+3","10+3"
"159",153989,"aghe1239-2-14-1","aghe1239-2",NA,"14",NA,"é-ʔɣɨ́m àɣɛ̀ zě cìakɔ̀","é-ʔɣɨ́m àɣɛ̀ zě cìakɔ̀",NA,NA,"10+{+}4",NA,NA,"numerals-aghe1239-1.csv","EAT","10+4","10+4","10+4"
"160",153990,"aghe1239-2-15-1","aghe1239-2",NA,"15",NA,"é-ʔɣɨ́m àɣɛ̀ zě tɛ̀","é-ʔɣɨ́m àɣɛ̀ zě tɛ̀",NA,NA,"10+{+}5",NA,NA,"numerals-aghe1239-1.csv","EAT","10+5","10+5","10+5"
"161",153991,"aghe1239-2-16-1","aghe1239-2",NA,"16",NA,"é-ʔɣɨ́m àɣɛ̀ zě tǒo","é-ʔɣɨ́m àɣɛ̀ zě tǒo",NA,NA,"10+{+}6",NA,NA,"numerals-aghe1239-1.csv","EAT","10+6","10+6","10+6"
"162",153992,"aghe1239-2-17-1","aghe1239-2",NA,"17",NA,"é-ʔɣɨ́m àɣɛ̀ zě sɨ̀ɣàmbɨ̀ɣà","é-ʔɣɨ́m àɣɛ̀ zě sɨ̀ɣàmbɨ̀ɣà",NA,NA,"10+{+}(5′⋅2)","10+{+}(3'·2)",NA,"numerals-aghe1239-1.csv","EAT","10+(5′⋅2)","10+(5⋅2)","10+abs(abs(5*2))"
"163",153993,"aghe1239-2-18-1","aghe1239-2",NA,"18",NA,"é-ʔɣɨ́m àɣɛ̀ zě ɛ́ʔfáa","é-ʔɣɨ́m àɣɛ̀ zě ɛ́ʔfáa",NA,NA,"10+{+}8",NA,NA,"numerals-aghe1239-1.csv","EAT","10+8","10+8","10+8"
"164",153994,"aghe1239-2-19-1","aghe1239-2",NA,"19",NA,"é-ʔɣɨ́m àɣɛ̀ zě tèndzùɣò","é-ʔɣɨ́m àɣɛ̀ zě tèndzùɣò",NA,NA,"10+{+}9",NA,NA,"numerals-aghe1239-1.csv","EAT","10+9","10+9","10+9"
"165",153995,"aghe1239-2-20-1","aghe1239-2",NA,"20",NA,"wóʔó wû","wóʔó wû",NA,NA,"20",NA,NA,"numerals-aghe1239-1.csv","EAT","20","20","20"
"166",153996,"aghe1239-2-21-1","aghe1239-2",NA,"21",NA,"wóʔó wû àɣè tɔ̀ tɨ́ mɒ̀ʔ","wóʔó wû àɣè tɔ̀ tɨ́ mɒ̀ʔ",NA,NA,"20+{+}1",NA,NA,"numerals-aghe1239-1.csv","EAT","20+1","20+1","20+1"
"167",153997,"aghe1239-2-22-1","aghe1239-2",NA,"22",NA,"wóʔó wû àɣè tɔ̀ tɨ́ bə̀ɣə́","wóʔó wû àɣè tɔ̀ tɨ́ bə̀ɣə́",NA,NA,"20+{+}2′",NA,NA,"numerals-aghe1239-1.csv","EAT","20+2′","20+2","20+2"
"168",153998,"aghe1239-2-23-1","aghe1239-2",NA,"23",NA,"wóʔó wû àɣè tɔ̀ tɨ́ tɨ́ɣá","wóʔó wû àɣè tɔ̀ tɨ́ tɨ́ɣá",NA,NA,"20+{+}3",NA,NA,"numerals-aghe1239-1.csv","EAT","20+3","20+3","20+3"
"169",153999,"aghe1239-2-24-1","aghe1239-2",NA,"24",NA,"wóʔó wû àɣè tɔ̀ tɨ́ cìakɔ̀","wóʔó wû àɣè tɔ̀ tɨ́ cìakɔ̀",NA,NA,"20+{+}4",NA,NA,"numerals-aghe1239-1.csv","EAT","20+4","20+4","20+4"
"170",154000,"aghe1239-2-25-1","aghe1239-2",NA,"25",NA,"wóʔó wû àɣè tɔ̀ tɨ́ tɛ̀","wóʔó wû àɣè tɔ̀ tɨ́ tɛ̀",NA,NA,"20+{+}5",NA,NA,"numerals-aghe1239-1.csv","EAT","20+5","20+5","20+5"
"171",154001,"aghe1239-2-26-1","aghe1239-2",NA,"26",NA,"wóʔó wû àɣè tɔ̀ tɨ́ tǒo","wóʔó wû àɣè tɔ̀ tɨ́ tǒo",NA,NA,"20+{+}6",NA,NA,"numerals-aghe1239-1.csv","EAT","20+6","20+6","20+6"
"172",154002,"aghe1239-2-27-1","aghe1239-2",NA,"27",NA,"wóʔó wû àɣè tɔ̀ tɨ́ sɨ̀ɣàmbɨ̀ɣà","wóʔó wû àɣè tɔ̀ tɨ́ sɨ̀ɣàmbɨ̀ɣà",NA,NA,"20+{+}(3′⋅2{?})",NA,NA,"numerals-aghe1239-1.csv","EAT","20+(3′⋅2)","20+(3⋅2)","20+abs(abs(3*2))"
"173",154003,"aghe1239-2-28-1","aghe1239-2",NA,"28",NA,"wóʔó wû àɣè tɔ̀ tɨ́ ɛ́ʔfáa","wóʔó wû àɣè tɔ̀ tɨ́ ɛ́ʔfáa",NA,NA,"20+{+}8",NA,NA,"numerals-aghe1239-1.csv","EAT","20+8","20+8","20+8"
"174",154004,"aghe1239-2-29-1","aghe1239-2",NA,"29",NA,"wóʔó wû àɣè tɔ̀ tɨ́ tèndzùɣò","wóʔó wû àɣè tɔ̀ tɨ́ tèndzùɣò",NA,NA,"20+{+}9",NA,NA,"numerals-aghe1239-1.csv","EAT","20+9","20+9","20+9"
"175",154005,"aghe1239-2-30-1","aghe1239-2",NA,"30",NA,"ŋ́-ʔɣɨ́m ǹ-tɨ́ɣá","ŋ́-ʔɣɨ́m ǹ-tɨ́ɣá",NA,NA,"10′⋅3",NA,NA,"numerals-aghe1239-1.csv","EAT","10′⋅3","10⋅3","abs(10*3)"
"176",154006,"aghe1239-2-40-1","aghe1239-2",NA,"40",NA,"ŋ́-ʔɣɨ́m ǹ-cìakɔ̀","ŋ́-ʔɣɨ́m ǹ-cìakɔ̀",NA,NA,"10′⋅4",NA,NA,"numerals-aghe1239-1.csv","EAT","10′⋅4","10⋅4","abs(10*4)"
"177",154007,"aghe1239-2-50-1","aghe1239-2",NA,"50",NA,"ŋ́-ʔɣɨ́m ǹ-tɛ̀","ŋ́-ʔɣɨ́m ǹ-tɛ̀",NA,NA,"10′⋅5",NA,NA,"numerals-aghe1239-1.csv","EAT","10′⋅5","10⋅5","abs(10*5)"
"178",154008,"aghe1239-2-60-1","aghe1239-2",NA,"60",NA,"ŋ́-ʔɣɨ́m ǹ-tǒo","ŋ́-ʔɣɨ́m ǹ-tǒo",NA,NA,"10′⋅6",NA,NA,"numerals-aghe1239-1.csv","EAT","10′⋅6","10⋅6","abs(10*6)"
"179",154009,"aghe1239-2-70-1","aghe1239-2",NA,"70",NA,"ŋ́-ʔɣɨ́m ǹ-sɨ̀ɣàmbɨ̀ɣà","ŋ́-ʔɣɨ́m ǹ-sɨ̀ɣàmbɨ̀ɣà",NA,NA,"10′⋅(3′⋅2{?})",NA,NA,"numerals-aghe1239-1.csv","EAT","10′⋅(3′⋅2)","10⋅(3⋅2)","10*abs(abs(3*2))"
"180",154010,"aghe1239-2-80-1","aghe1239-2",NA,"80",NA,"ŋ́-ʔɣɨ́m ǹ-ɛ́ʔfáa","ŋ́-ʔɣɨ́m ǹ-ɛ́ʔfáa",NA,NA,"10′⋅8",NA,NA,"numerals-aghe1239-1.csv","EAT","10′⋅8","10⋅8","abs(10*8)"
"181",154011,"aghe1239-2-90-1","aghe1239-2",NA,"90",NA,"ŋ́-ʔɣɨ́m ǹ-tèndzùɣò","ŋ́-ʔɣɨ́m ǹ-tèndzùɣò",NA,NA,"10′⋅9",NA,NA,"numerals-aghe1239-1.csv","EAT","10′⋅9","10⋅9","abs(10*9)"
"182",154012,"aghe1239-2-100-2","aghe1239-2",NA,"100",NA,"bɒ̀ɒ ndâŋɡà","bɒ̀ɒ ndâŋɡà",NA,NA,"100⋅1′",NA,NA,"numerals-aghe1239-1.csv","EAT","100⋅1′","100⋅1","abs(100*1)"
"183",154013,"aghe1239-2-100-1","aghe1239-2",NA,"100",NA,"bɒ̀m","bɒ̀m",NA,NA,"100",NA,NA,"numerals-aghe1239-1.csv","EAT","100","100","100"
"184",154014,"aghe1239-2-1000-1","aghe1239-2",NA,"1000",NA,"tɨ́bɒ́ è-ʔɣɨ́m","tɨ́bɒ́ è-ʔɣɨ́m",NA,NA,"100′⋅10","( 100 x 10 )",NA,"numerals-aghe1239-1.csv","EAT","100′⋅10","100⋅10","abs(100*10)"
"185",154082,"numerals-ajab1235-1-eighteen-1","numerals-ajab1235-1","Chan2019","eighteen",18,"wyí","wyi",NA,"FALSE","?","likely an error from source","18?","numerals-ajab1235-2.csv","EAT","?","?",NA
"186",154101,"numerals-ajab1235-1-seventy-1","numerals-ajab1235-1","Chan2019","seventy",70,"(e)káɦowó","ekahowo","( 40 + 30)","FALSE","?","same form as 50",NA,"numerals-ajab1235-2.csv","EAT","?","?",NA
"187",154229,"akoo1248-1-1-1","akoo1248-1",NA,"1",NA,"ehɔ́ɡ","ehɔ́ɡ",NA,NA,"1",NA,"1","numerals-akoo1248-1.csv","EAT","1","1","1"
"188",154230,"akoo1248-1-1-2","akoo1248-1",NA,"1",NA,"pɔ́ɡ","pɔ́ɡ",NA,NA,"1′",NA,"1","numerals-akoo1248-1.csv","EAT","1′","1","1"
"189",154231,"akoo1248-1-2-1","akoo1248-1",NA,"2",NA,"éʔbɛ̀","éʔbɛ̀",NA,NA,"2",NA,"2","numerals-akoo1248-1.csv","EAT","2","2","2"
"190",154232,"akoo1248-1-3-1","akoo1248-1",NA,"3",NA,"éʔláán","éʔláán",NA,NA,"3",NA,"3","numerals-akoo1248-1.csv","EAT","3","3","3"
"191",154233,"akoo1248-1-4-1","akoo1248-1",NA,"4",NA,"éʔnììn","éʔnììn",NA,NA,"4",NA,"4","numerals-akoo1248-1.csv","EAT","4","4","4"
"192",154234,"akoo1248-1-5-1","akoo1248-1",NA,"5",NA,"éʔtáàn","éʔtáàn",NA,NA,"5",NA,"5","numerals-akoo1248-1.csv","EAT","5","5","5"
"193",154235,"akoo1248-1-6-1","akoo1248-1",NA,"6",NA,"ǹtóób","ǹtóób",NA,NA,"6","3 = hato","3 · 2","numerals-akoo1248-1.csv","EAT","6","6","6"
"194",154236,"akoo1248-1-7-1","akoo1248-1",NA,"7",NA,"sàámbɛ́","sàámbɛ́",NA,NA,"7","sam = 5; x = 5?","x + 2","numerals-akoo1248-1.csv","EAT","7","7","7"
"195",154237,"akoo1248-1-8-1","akoo1248-1",NA,"8",NA,"wààm","wààm",NA,NA,"8",NA,"8?","numerals-akoo1248-1.csv","EAT","8","8","8"
"196",154238,"akoo1248-1-9-1","akoo1248-1",NA,"9",NA,"àbòɡ","àbòɡ",NA,NA,"9",NA,"9?","numerals-akoo1248-1.csv","EAT","9","9","9"
"197",154239,"akoo1248-1-10-1","akoo1248-1",NA,"10",NA,"dyôm","dyôm",NA,NA,"10",NA,"10","numerals-akoo1248-1.csv","EAT","10","10","10"
"198",154240,"akoo1248-1-11-1","akoo1248-1",NA,"11",NA,"dyôm nè ŋ̀hɔ́ɡ","dyôm nè ŋ̀hɔ́ɡ",NA,NA,"10+{+}1",NA,"10 + 1","numerals-akoo1248-1.csv","EAT","10+1","10+1","10+1"
"199",154241,"akoo1248-1-12-1","akoo1248-1",NA,"12",NA,"dyôm nè bébɛ̀","dyôm nè bébɛ̀",NA,NA,"10+{+}2′",NA,"10 + 2","numerals-akoo1248-1.csv","EAT","10+2′","10+2","10+2"
"200",154242,"akoo1248-1-13-1","akoo1248-1",NA,"13",NA,"dyôm nè béláán","dyôm nè béláán",NA,NA,"10+{+}3′",NA,"10 + 3","numerals-akoo1248-1.csv","EAT","10+3′","10+3","10+3"
"201",154243,"akoo1248-1-14-1","akoo1248-1",NA,"14",NA,"dyôm nè bénììn","dyôm nè bénììn",NA,NA,"10+{+}4′",NA,"10 + 4","numerals-akoo1248-1.csv","EAT","10+4′","10+4","10+4"
"202",154244,"akoo1248-1-15-1","akoo1248-1",NA,"15",NA,"dyôm nè bétáàn","dyôm nè bétáàn",NA,NA,"10+{+}5′",NA,"10 + 5","numerals-akoo1248-1.csv","EAT","10+5′","10+5","10+5"
"203",154245,"akoo1248-1-16-1","akoo1248-1",NA,"16",NA,"dyôm nè ǹtóób","dyôm nè ǹtóób",NA,NA,"10+{+}6",NA,"10 + (3 · 2)?","numerals-akoo1248-1.csv","EAT","10+6","10+6","10+6"
"204",154246,"akoo1248-1-17-1","akoo1248-1",NA,"17",NA,"dyôm nè sàámbɛ́","dyôm nè sàámbɛ́",NA,NA,"10+{+}7",NA,"10 + (5 + 2)","numerals-akoo1248-1.csv","EAT","10+7","10+7","10+7"
"205",154247,"akoo1248-1-18-1","akoo1248-1",NA,"18",NA,"dyôm nè wààm","dyôm nè wààm",NA,NA,"10+{+}8",NA,"10 + 8?","numerals-akoo1248-1.csv","EAT","10+8","10+8","10+8"
"206",154248,"akoo1248-1-19-1","akoo1248-1",NA,"19",NA,"dyôm nè àbòɡ","dyôm nè àbòɡ",NA,NA,"10+{+}9",NA,"10 + 9?","numerals-akoo1248-1.csv","EAT","10+9","10+9","10+9"
"207",154249,"akoo1248-1-20-1","akoo1248-1",NA,"20",NA,"móòbɛ̀","móòbɛ̀",NA,NA,"10′⋅2″",NA,"10 · 2","numerals-akoo1248-1.csv","EAT","10′⋅2″","10⋅2","abs(10*2)"
"208",154250,"akoo1248-1-21-1","akoo1248-1",NA,"21",NA,"móòbɛ̀ nè ŋ̀hɔ́ɡ","móòbɛ̀ nè ŋ̀hɔ́ɡ",NA,NA,"(10′⋅2″)+{+}1",NA,"(10 · 2) + 1","numerals-akoo1248-1.csv","EAT","(10′⋅2″)+1","(10⋅2)+1","abs(abs(10*2))+1"
"209",154251,"akoo1248-1-22-1","akoo1248-1",NA,"22",NA,"móòbɛ̀ nè bébɛ̀","móòbɛ̀ nè bébɛ̀",NA,NA,"(10′⋅2″)+{+}2′",NA,"(10 · 2) + 2","numerals-akoo1248-1.csv","EAT","(10′⋅2″)+2′","(10⋅2)+2","abs(abs(10*2))+2"
